q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-H_24   	H_100-C_8    	H_200-H_15   	C_100-C_7    	C_100-H_22   	H_200-H_23   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
0.275 	-14.3621    	-97.4584    	-733.888    	-546.94     	-13.4072    	-85.5489    	-94.0246    	-115.287    	-85.1722    	-14.9566    	-563.939    	-75.0111    	-79.1718    	-486.669    	-92.1008    	-13.0496    	-12.5067    	-87.0338    	-91.7328    	-15.4565    	-90.4912    	-82.0785    	-534.72     	-522.86     	-97.7165    	-459.304    	-84.14      	-93.3055    	-16.0843    	-732.38     	-11.7249    	-92.4639    	-15.4636    	-571.943    	-81.4693    	-13.2742    	-89.5203    	-104.47     	-96.8037    	-449.921    	-83.8747    	-87.077     	-12.0611    	-503.857    	-13.8405    	-80.7687    	-89.199     	-116.125    	-520.162    	-14.434     	-117.901    	-95.953     	-479.392    	-13.9793    	-16.8635    	-89.6932    	-12.8557    	-15.6694    	-80.4627    	-77.4582    	-12.315     	-87.9387    	-94.383     	-88.4269    	-12.9032    	-498.602    	-78.0906    	-98.7901    	-15.1757    	-81.8032    	-118.277    	-97.8098    
0.285 	-14.0515    	-96.8775    	-726.392    	-558.631    	-12.7794    	-83.9714    	-91.1764    	-113.565    	-81.6197    	-14.7873    	-568.535    	-74.8218    	-78.9187    	-484.284    	-89.4789    	-12.9883    	-12.0162    	-83.996     	-90.7074    	-15.2469    	-91.291     	-82.938     	-545.652    	-522.344    	-97.1025    	-472.032    	-81.5655    	-91.5866    	-15.831     	-722.27     	-11.6519    	-91.6989    	-14.9552    	-574.094    	-80.7136    	-12.8154    	-88.5793    	-103.011    	-95.0202    	-462.398    	-83.4372    	-85.1771    	-12.0448    	-515.575    	-13.4778    	-81.4511    	-87.0923    	-113.847    	-519.101    	-14.2551    	-116.409    	-94.9697    	-490.139    	-13.4055    	-16.6491    	-88.9405    	-12.7468    	-15.5627    	-77.8025    	-78.4955    	-12.2209    	-85.8795    	-94.9904    	-88.9264    	-12.7735    	-493.852    	-77.723     	-96.6955    	-14.6138    	-81.4315    	-117.173    	-97.1313    
0.295 	-13.6897    	-96.0064    	-716.194    	-568.875    	-12.125     	-82.1846    	-88.0855    	-111.417    	-77.8848    	-14.5431    	-572.254    	-74.1908    	-78.2682    	-481.268    	-86.7006    	-12.8759    	-11.4961    	-80.7638    	-89.2372    	-14.987     	-91.8148    	-83.5047    	-555.213    	-521.542    	-96.2573    	-483.019    	-78.7841    	-89.6849    	-15.5169    	-709.933    	-11.5103    	-90.6008    	-14.413     	-574.898    	-79.6472    	-12.3173    	-87.3893    	-101.131    	-92.9222    	-473.209    	-82.6482    	-82.994     	-11.9587    	-525.706    	-13.0649    	-81.75      	-84.7098    	-111.196    	-517.098    	-14.0029    	-114.579    	-93.6142    	-499.57     	-12.7995    	-16.3683    	-87.7656    	-12.5594    	-15.4093    	-74.9145    	-79.1876    	-12.0507    	-83.6389    	-95.2759    	-89.0555    	-12.5886    	-488.691    	-76.8886    	-94.3134    	-14.0132    	-80.6277    	-115.65     	-96.1308    
0.305 	-13.2845    	-94.859     	-703.638    	-577.32     	-11.4541    	-80.202     	-84.8093    	-108.904    	-74.0235    	-14.2321    	-574.796    	-73.1559    	-77.2519    	-477.416    	-83.801     	-12.7157    	-10.9546    	-77.3901    	-87.3752    	-14.6836    	-92.0448    	-83.7629    	-563.072    	-520.162    	-95.1844    	-491.924    	-75.8429    	-87.6179    	-15.1513    	-695.698    	-11.3065    	-89.2068    	-13.8454    	-574.227    	-78.3106    	-11.7879    	-85.9616    	-98.8967    	-90.5638    	-482.029    	-81.5377    	-80.578     	-11.8079    	-533.908    	-12.6107    	-81.6644    	-82.1024    	-108.235    	-514.041    	-13.685     	-112.45     	-91.9343    	-507.38     	-12.1697    	-16.0302    	-86.2125    	-12.3018    	-15.2131    	-71.8432    	-79.5203    	-11.8114    	-81.2364    	-95.2315    	-88.8137    	-12.3539    	-482.929    	-75.629     	-91.6988    	-13.3837    	-79.4283    	-113.754    	-94.84      
0.315 	-12.844     	-93.4531    	-689.091    	-583.657    	-10.7762    	-78.0403    	-81.4058    	-106.089    	-70.0923    	-13.8633    	-575.898    	-71.7596    	-75.9055    	-472.547    	-80.8158    	-12.5118    	-10.3996    	-73.9282    	-85.1776    	-14.3439    	-91.9683    	-83.7018    	-568.942    	-517.934    	-93.8907    	-498.453    	-72.7893    	-85.4051    	-14.7436    	-679.908    	-11.0476    	-87.5566    	-13.2611    	-571.982    	-76.7447    	-11.2353    	-84.3109    	-96.3768    	-88         	-488.58     	-80.1387    	-77.9803    	-11.5983    	-539.881    	-12.1243    	-81.1991    	-79.3225    	-105.03     	-509.834    	-13.3099    	-110.068    	-89.9804    	-513.3      	-11.5247    	-15.6446    	-84.329     	-11.983     	-14.9785    	-68.6349    	-79.4852    	-11.5105    	-78.694     	-94.8548    	-88.2063    	-12.0752    	-476.392    	-73.9903    	-88.9081    	-12.7355    	-77.8737    	-111.535    	-93.2935    
0.325 	-12.3767    	-91.8098    	-672.934    	-587.632    	-10.1009    	-75.7193    	-77.9323    	-103.035    	-66.1469    	-13.4458    	-575.334    	-70.0472    	-74.2674    	-466.513    	-77.7798    	-12.2685    	-9.8392     	-70.4305    	-82.7025    	-13.975     	-91.5784    	-83.3162    	-572.583    	-514.62     	-92.3867    	-502.366    	-69.6704    	-83.0679    	-14.3034    	-662.912    	-10.7409    	-85.6909    	-12.6686    	-568.098    	-74.9905    	-10.6677    	-82.455     	-93.6412    	-85.2862    	-492.635    	-78.4862    	-75.2513    	-11.3362    	-543.381    	-11.6149    	-80.365     	-76.422     	-101.647    	-504.408    	-12.8864    	-107.479    	-87.8038    	-517.098    	-10.8733    	-15.2212    	-82.1653    	-11.6125    	-14.7104    	-65.3368    	-79.0804    	-11.1565    	-76.0356    	-94.1489    	-87.2445    	-11.7586    	-468.935    	-72.0218    	-85.9972    	-12.0786    	-76.0079    	-109.044    	-91.5282    
0.335 	-11.8905    	-89.9534    	-655.551    	-589.053    	-9.43729    	-73.2612    	-74.4441    	-99.8085    	-62.2406    	-12.9893    	-572.933    	-68.0663    	-72.378     	-459.203    	-74.7267    	-11.9904    	-9.28101    	-66.9471    	-80.0083    	-13.5842    	-90.8741    	-82.6064    	-573.814    	-510.02     	-90.6865    	-503.487    	-66.5318    	-80.6285    	-13.8402    	-645.06     	-10.3943    	-83.6507    	-12.076     	-562.547    	-73.0871    	-10.0933    	-80.4142    	-90.7588    	-82.4762    	-494.023    	-76.6168    	-72.4393    	-11.0287    	-544.223    	-11.0913    	-79.1787    	-73.4514    	-98.1499    	-497.715    	-12.4235    	-104.728    	-85.4555    	-518.596    	-10.2237    	-14.7697    	-79.7726    	-11.1998    	-14.4136    	-61.9957    	-78.3102    	-10.7578    	-73.2865    	-93.1233    	-85.945     	-11.4102    	-460.447    	-69.7754    	-83.0201    	-11.4226    	-73.8771    	-106.334    	-89.5822    
0.345 	-11.3932    	-87.9106    	-637.319    	-587.797    	-8.79359    	-70.6906    	-70.9931    	-96.4701    	-58.4236    	-12.5031    	-568.576    	-65.8655    	-70.2788    	-450.547    	-71.6881    	-11.6822    	-8.73221    	-63.5251    	-77.1528    	-13.1784    	-89.8605    	-81.5785    	-572.519    	-503.979    	-88.8069    	-501.71     	-63.4163    	-78.1103    	-13.3628    	-626.688    	-10.0155    	-81.4761    	-11.4909    	-555.336    	-71.0715    	-9.51986    	-78.2118    	-87.7956    	-79.6209    	-492.641    	-74.5672    	-69.5897    	-10.6826    	-542.291    	-10.562     	-77.6623    	-70.4585    	-94.601     	-489.737    	-11.9305    	-101.861    	-82.9851    	-517.666    	-9.584      	-14.2998    	-77.202     	-10.7546    	-14.0931    	-58.6576    	-77.1859    	-10.3233    	-70.4734    	-91.7925    	-84.3301    	-11.0362    	-450.851    	-67.3037    	-80.028     	-10.7766    	-71.5284    	-103.458    	-87.4942    
0.355 	-10.8922    	-85.7101    	-618.601    	-583.81     	-8.17735    	-68.0338    	-67.6267    	-93.0789    	-54.7415    	-11.9967    	-562.205    	-63.4932    	-68.0111    	-440.519    	-68.693     	-11.3485    	-8.19934    	-60.207     	-74.1914    	-12.764     	-88.549     	-80.2443    	-568.646    	-496.39     	-86.768     	-496.999    	-60.3631    	-75.5369    	-12.8798    	-608.117    	-9.61215    	-79.2058    	-10.92      	-546.513    	-68.9775    	-8.95499    	-75.8727    	-84.813     	-76.7676    	-488.452    	-72.3741    	-66.7437    	-10.3053    	-537.535    	-10.0347    	-75.8428    	-67.4875    	-91.0574    	-480.483    	-11.4161    	-98.9214    	-80.4394    	-514.241    	-8.96175    	-13.8203    	-74.5034    	-10.2863    	-13.7538    	-55.3659    	-75.725     	-9.86175    	-67.6235    	-90.1771    	-82.4269    	-10.6426    	-440.113    	-64.6592    	-77.0676    	-10.1488    	-69.0093    	-100.468    	-85.302     
0.365 	-10.3942    	-83.382     	-599.737    	-577.114    	-7.59506    	-65.3186    	-64.3871    	-89.6891    	-51.2349    	-11.4789    	-553.82     	-60.9969    	-65.6158    	-429.139    	-65.7672    	-10.9939    	-7.68819    	-57.0302    	-71.1762    	-12.347     	-86.9565    	-78.6212    	-562.211    	-487.201    	-84.5921    	-489.393    	-57.4074    	-72.9319    	-12.3989    	-589.641    	-9.19168    	-76.8757    	-10.3695    	-536.162    	-66.8351    	-8.40557    	-73.4234    	-81.867     	-73.9586    	-481.485    	-70.0729    	-63.9378    	-9.90387    	-529.983    	-9.51662    	-73.752     	-64.5779    	-87.5714    	-469.994    	-10.8892    	-95.9507    	-77.8618    	-508.312    	-8.36372    	-13.3396    	-71.7245    	-9.80408    	-13.4006    	-52.1613    	-73.9509    	-9.3818     	-64.7642    	-88.3022    	-80.267     	-10.235     	-428.237    	-61.8935    	-74.1809    	-9.54662    	-66.3662    	-97.4132    	-83.0424    
0.375 	-9.90494    	-80.9574    	-581.04     	-567.801    	-7.0521     	-62.5733    	-61.3101    	-86.3492    	-47.9384    	-10.9579    	-543.485    	-58.4221    	-63.1323    	-416.472    	-62.9332    	-10.623     	-7.20369    	-54.0266    	-68.1554    	-11.9326    	-85.1056    	-76.7316    	-553.299    	-476.414    	-82.3038    	-479.003    	-54.5795    	-70.3186    	-11.9268    	-571.525    	-8.76113    	-74.5188    	-9.84421    	-524.402    	-64.6701    	-7.8778     	-70.8915    	-79.0069    	-71.2308    	-471.842    	-67.6973    	-61.2031    	-9.48532    	-519.728    	-9.01384    	-71.4256    	-61.7639    	-84.1884    	-458.337    	-10.3576    	-92.9868    	-75.2912    	-499.931    	-7.79588    	-12.8652    	-68.9101    	-9.31627    	-13.0378    	-49.0805    	-71.8928    	-8.89171    	-61.9225    	-86.1977    	-77.8858    	-9.81892    	-415.272    	-59.056     	-71.4035    	-8.97635    	-63.6441    	-94.3398    	-80.7497    
0.385 	-9.4297     	-78.4672    	-562.785    	-556.034    	-6.5527     	-59.8267    	-58.4249    	-83.1014    	-44.88      	-10.4416    	-531.319    	-55.8116    	-60.5978    	-402.628    	-60.2097    	-10.2399    	-6.74989    	-51.2217    	-65.1718    	-11.5254    	-83.0235    	-74.6026    	-542.056    	-464.084    	-79.9292    	-466.011    	-51.9041    	-67.7196    	-11.4692    	-553.996    	-8.32707    	-72.1643    	-9.34835    	-511.388    	-62.5038    	-7.37709    	-68.3051    	-76.2739    	-68.6146    	-459.687    	-65.2786    	-58.5651    	-9.05632    	-506.938    	-8.53154    	-68.9026    	-59.0739    	-80.9469    	-445.61     	-9.82895    	-90.0637    	-72.7614    	-489.21     	-7.26332    	-12.4034    	-66.1007    	-8.8307     	-12.6698    	-46.1557    	-69.585     	-8.39922    	-59.1247    	-83.8971    	-75.3217    	-9.39914    	-401.306    	-56.193     	-68.7651    	-8.44309    	-60.8853    	-91.2897    	-78.4554    
0.395 	-8.97264    	-75.9424    	-545.208    	-542.037    	-6.09983    	-57.1072    	-55.7536    	-79.9808    	-42.0811    	-9.93645    	-517.497    	-53.2046    	-58.0467    	-387.754    	-57.6115    	-9.84859    	-6.32983    	-48.6344    	-62.2629    	-11.129     	-80.742     	-72.2653    	-528.689    	-450.321    	-77.4952    	-450.664    	-49.4008    	-65.1563    	-11.0308    	-537.245    	-7.89543    	-69.8376    	-8.8849     	-497.301    	-60.3531    	-6.90799    	-65.6925    	-73.7015    	-66.1342    	-445.248    	-62.8456    	-56.0431    	-8.62319    	-491.842    	-8.07385    	-66.2244    	-56.5303    	-77.8777    	-431.936    	-9.30986    	-87.211     	-70.301     	-476.316    	-6.77012    	-11.9599    	-63.3328    	-8.35431    	-12.3002    	-43.4143    	-67.0658    	-7.91148    	-56.3959    	-81.4369    	-72.6153    	-8.98006    	-386.467    	-53.3475    	-66.288     	-7.95074    	-58.129     	-88.3       	-76.1876    
0.405 	-8.53708    	-73.4125    	-528.504    	-526.094    	-5.69526    	-54.4423    	-53.311     	-77.0149    	-39.5562    	-9.44848    	-502.24     	-50.6364    	-55.5103    	-372.038    	-55.1495    	-9.45277    	-5.94561    	-46.2774    	-59.46      	-10.7465    	-78.2958    	-69.7542    	-513.456    	-435.281    	-75.0295    	-433.267    	-47.0831    	-62.6486    	-10.6151    	-521.421    	-7.47149    	-67.5596    	-8.45581    	-482.345    	-58.2305    	-6.47406    	-63.0811    	-71.314     	-63.8068    	-428.805    	-60.4237    	-53.651     	-8.19172    	-474.726    	-7.64382    	-63.4338    	-54.1491    	-75.0035    	-417.462    	-8.80619    	-84.4533    	-67.9327    	-461.466    	-6.31937    	-11.5387    	-60.6374    	-7.89318    	-11.9324    	-40.8782    	-64.3769    	-7.43493    	-53.7594    	-78.8559    	-69.8087    	-8.56548    	-370.916    	-50.5581    	-63.9882    	-7.50192    	-55.4106    	-85.4026    	-73.9704    
0.415 	-8.12542    	-70.9058    	-512.819    	-508.534    	-5.33954    	-51.8582    	-51.1048    	-74.2238    	-37.3129    	-8.9825     	-485.814    	-48.1379    	-53.0165    	-355.696    	-52.8312    	-9.05572    	-5.59835    	-44.1565    	-56.7884    	-10.3798    	-75.7225    	-67.1063    	-496.66     	-419.166    	-72.5596    	-414.173    	-44.9592    	-60.215     	-10.2244    	-506.631    	-7.05982    	-65.3468    	-8.06206    	-466.745    	-56.1442    	-6.07793    	-60.4976    	-69.1275    	-61.6432    	-410.686    	-58.0351    	-51.3966    	-7.76714    	-455.927    	-7.24345    	-60.5746    	-51.9403    	-72.3389    	-402.354    	-8.32284    	-81.8103    	-65.6734    	-444.925    	-5.91309    	-11.1431    	-58.0409    	-7.45239    	-11.5693    	-38.5637    	-61.5624    	-6.97518    	-51.2365    	-76.1938    	-66.9441    	-8.15861    	-354.846    	-47.8585    	-61.8743    	-7.098      	-52.7613    	-82.6235    	-71.8234    
0.425 	-7.73916    	-68.4484    	-498.256    	-489.723    	-5.0321     	-49.379     	-49.1358    	-71.6199    	-35.3524    	-8.54233    	-468.512    	-45.7353    	-50.5892    	-338.967    	-50.6599    	-8.66037    	-5.28825    	-42.2716    	-54.2671    	-10.0303    	-73.0608    	-64.3602    	-478.638    	-402.213    	-70.1122    	-393.777    	-43.0318    	-57.8717    	-9.86005    	-492.94     	-6.66421    	-63.2113    	-7.70364    	-450.738    	-54.0989    	-5.72123    	-57.967     	-67.1492    	-59.6474    	-391.256    	-55.6984    	-49.2828    	-7.35407    	-435.82     	-6.87371    	-57.6901    	-49.9076    	-69.8906    	-386.797    	-7.86377    	-79.2966    	-63.5344    	-426.992    	-5.55228    	-10.775     	-55.5637    	-7.03605    	-11.2131    	-36.4816    	-58.6679    	-6.53701    	-48.8461    	-73.4907    	-64.0636    	-7.76209    	-338.473    	-45.2777    	-59.9487    	-6.73914    	-50.2079    	-79.9828    	-69.7619    
0.435 	-7.37897    	-66.0638    	-484.872    	-470.056    	-4.77128    	-47.0265    	-47.3985    	-69.2083    	-33.6693    	-8.13077    	-450.655    	-43.4499    	-48.2485    	-322.109    	-48.6361    	-8.26926    	-5.01467    	-40.6168    	-51.9088    	-9.69844    	-70.3502    	-61.5553    	-459.751    	-384.689    	-67.7127    	-372.499    	-41.2985    	-55.6331    	-9.52218    	-480.371    	-6.28772    	-61.1611    	-7.37965    	-434.566    	-52.0958    	-5.40466    	-55.5123    	-65.3784    	-57.8178    	-370.907    	-53.4288    	-47.3077    	-6.95647    	-414.81     	-6.53459    	-54.8226    	-48.0497    	-67.6582    	-370.985    	-7.43199    	-76.9216    	-61.5215    	-407.997    	-5.23694    	-10.4353    	-53.2212    	-6.64728    	-10.8657    	-34.6369    	-55.7389    	-6.12429    	-46.6043    	-70.7861    	-61.2076    	-7.37794    	-322.031    	-42.8394    	-58.2075    	-6.42434    	-47.7725    	-77.4948    	-67.7965    
0.445 	-7.04475    	-63.7725    	-472.679    	-449.938    	-4.55451    	-44.8196    	-45.8813    	-66.9875    	-32.2529    	-7.7496     	-432.574    	-41.2981    	-46.0104    	-305.388    	-46.7572    	-7.88456    	-4.77616    	-39.181     	-49.7206    	-9.38401    	-67.6294    	-58.7306    	-440.371    	-366.883    	-65.3848    	-350.777    	-39.7524    	-53.5111    	-9.21005    	-468.912    	-5.93263    	-59.2003    	-7.08844    	-418.468    	-50.1338    	-5.12797    	-53.1542    	-63.8069    	-56.1471    	-350.046    	-51.2378    	-45.4652    	-6.57759    	-393.316    	-6.22525    	-52.0124    	-46.3599    	-65.634     	-355.12     	-7.02952    	-74.6898    	-59.6355    	-388.287    	-4.96616    	-10.1238    	-51.0236    	-6.28822    	-10.5283    	-33.0293    	-52.8206    	-5.73998    	-44.5242    	-68.1174    	-58.4144    	-7.00764    	-305.765    	-40.5621    	-56.6412    	-6.1516     	-45.4721    	-75.1677    	-65.9331    
0.455 	-6.7357     	-61.5919    	-461.651    	-429.777    	-4.3784     	-42.774     	-44.5678    	-64.9497    	-31.0875    	-7.39964    	-414.602    	-39.2918    	-43.8871    	-289.071    	-45.0178    	-7.50807    	-4.57063    	-37.9487    	-47.7042    	-9.08619    	-64.9358    	-55.9243    	-420.872    	-349.095    	-63.1496    	-329.052    	-38.3828    	-51.5151    	-8.92207    	-458.512    	-5.60053    	-57.329     	-6.82765    	-402.679    	-48.2093    	-4.89009    	-50.9107    	-62.4196    	-54.6233    	-329.087    	-49.1338    	-43.746     	-6.22004    	-371.763    	-5.94406    	-49.2967    	-44.8272    	-63.8043    	-339.405    	-6.65752    	-72.6012    	-57.8727    	-368.222    	-4.73813    	-9.8395     	-48.9758    	-5.96009    	-10.2016    	-31.6534    	-49.956     	-5.38619    	-42.6158    	-65.5196    	-55.7189    	-6.65216    	-289.92     	-38.4591    	-55.2357    	-5.91796    	-43.3195    	-73.0044    	-64.1733    
0.465 	-6.45048    	-59.5357    	-451.722    	-409.969    	-4.23888    	-40.9019    	-43.4372    	-63.0817    	-30.1531    	-7.08082    	-397.063    	-37.438     	-41.8871    	-273.417    	-43.4107    	-7.14124    	-4.3954     	-36.9004    	-45.8565    	-8.80362    	-62.3039    	-53.1722    	-401.621    	-331.626    	-61.0256    	-307.754    	-37.1754    	-49.6522    	-8.65592    	-449.093    	-5.29233    	-55.5447    	-6.59443    	-387.418    	-46.3179    	-4.68917    	-48.7964    	-61.1959    	-53.2307    	-308.433    	-47.1218    	-42.138     	-5.88571    	-350.568    	-5.68877    	-46.7094    	-43.4373    	-62.1504    	-324.041    	-6.31624    	-70.6518    	-56.2253    	-348.158    	-4.55033    	-9.58039    	-47.0785    	-5.66329    	-9.88606    	-30.4992    	-47.1855    	-5.06414    	-40.8859    	-63.0242    	-53.1524    	-6.31199    	-274.74     	-36.5389    	-53.9728    	-5.71971    	-41.3226    	-71.0024    	-62.5145    
