q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_100-H_24   	H_200-H_15   	C_100-H_22   	H_200-N_7    	H_200-H_23   	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
0.265 	-14.0032    	-519.538    	-17.4566    	-98.6812    	-97.8985    	-112.248    	-14.7019    	-544.381    	-110.62     	-103.107    	-595.247    	-101.277    	-105.156    	-13.8851    	-123.306    	-14.967     	-104.648    	-89.5632    	-15.5371    	-100.762    	-91.9257    	-569.931    	-93.3016    	-571.455    	-95.8618    	-98.2917    	-596.01     	-123.454    	-97.9658    	-13.9972    	-17.3012    	-16.6156    	-85.7778    	-126.978    	-15.6986    	-91.6946    	-84.7432    	-630.573    	-106.933    	-769.281    	-633.639    	-89.8643    	-85.3389    	-126.921    	-18.0448    	-630.468    	-13.9483    	-98.5334    	-91.5126    	-537.684    	-14.056     	-92.3756    	-549.84     	-18.3089    	-14.2608    	-104.399    	-16.2891    	-15.798     	-95.8669    	-761.785    	-105.407    	-15.9082    	-105.263    	-91.7482    	-106.574    	-13.5219    	-611.929    	-98.1234    	-92.458     	-15.5883    	-98.9468    	-95.9312    
0.275 	-13.8111    	-518.672    	-17.2654    	-97.8952    	-96.28      	-111.041    	-14.2746    	-540.319    	-109.564    	-102.097    	-591.478    	-99.3292    	-103.862    	-13.6391    	-121.867    	-14.714     	-103.645    	-87.0448    	-15.2164    	-99.6566    	-91.0992    	-568.644    	-91.9173    	-575.024    	-94.5495    	-96.6616    	-592.737    	-122.134    	-96.8854    	-13.5982    	-17.0985    	-16.2836    	-84.1141    	-126.214    	-15.4641    	-91.1778    	-82.868     	-631.393    	-106.381    	-766.155    	-633.298    	-88.395     	-84.0376    	-126.248    	-17.8689    	-629.831    	-13.6091    	-98.2939    	-89.974     	-537.537    	-13.659     	-90.4222    	-546.38     	-18.0817    	-13.876     	-103.207    	-16.0993    	-15.4887    	-94.4551    	-760.813    	-105.06     	-15.6249    	-105.284    	-90.4377    	-105.776    	-13.1988    	-617.491    	-97.2054    	-90.5179    	-15.2894    	-97.5611    	-94.2685    
0.285 	-13.5634    	-516.921    	-17.0026    	-96.7137    	-94.2711    	-109.377    	-13.7865    	-534.921    	-108.061    	-100.678    	-585.511    	-96.959     	-102.166    	-13.332     	-119.94     	-14.3949    	-102.222    	-84.1648    	-14.8285    	-98.1954    	-89.9121    	-566.066    	-90.2189    	-577.155    	-92.8342    	-94.6598    	-587.728    	-120.311    	-95.4892    	-13.141     	-16.8253    	-15.8817    	-82.0569    	-124.987    	-15.1586    	-90.3329    	-80.7129    	-630.504    	-105.47     	-760.329    	-630.899    	-86.5416    	-82.4076    	-125.116    	-17.6202    	-627.413    	-13.2047    	-97.718     	-88.0398    	-535.883    	-13.2052    	-88.1025    	-540.994    	-17.7822    	-13.4363    	-101.608    	-15.8434    	-15.1194    	-92.6159    	-757.264    	-104.332    	-15.2686    	-104.956    	-88.8364    	-104.615    	-12.8125    	-621.566    	-95.9061    	-88.2217    	-14.9296    	-95.7478    	-92.2558    
0.295 	-13.264     	-514.12     	-16.6756    	-95.1655    	-91.9203    	-107.315    	-13.2479    	-528.18     	-106.166    	-98.8914    	-577.497    	-94.229     	-100.118    	-12.9702    	-117.582    	-14.0169    	-100.422    	-80.9875    	-14.3817    	-96.4087    	-88.3877    	-562.137    	-88.2328    	-577.67     	-90.7605    	-92.3358    	-581.04     	-118.04     	-93.802     	-12.6347    	-16.4897    	-15.4197    	-79.6549    	-123.334    	-14.7893    	-89.1692    	-78.311     	-627.888    	-104.223    	-751.993    	-626.517    	-84.3478    	-80.4793    	-123.558    	-17.3067    	-623.249    	-12.7444    	-96.8107    	-85.7569    	-532.652    	-12.7037    	-85.4687    	-533.766    	-17.4202    	-12.9496    	-99.6491    	-15.5271    	-14.6979    	-90.397     	-751.246    	-103.243    	-14.8478    	-104.285    	-86.9656    	-103.124    	-12.3715    	-623.965    	-94.2527    	-85.6208    	-14.5166    	-93.556     	-89.9366    
0.305 	-12.9172    	-510.123    	-16.2923    	-93.2844    	-89.2796    	-104.917    	-12.6694    	-520.106    	-103.938    	-96.7841    	-567.612    	-91.2051    	-97.7722    	-12.5607    	-114.854    	-13.5876    	-98.2912    	-77.5796    	-13.8854    	-94.3302    	-86.5537    	-556.815    	-85.9892    	-576.419    	-88.3768    	-89.7424    	-572.752    	-115.381    	-91.8516    	-12.0893    	-16.1006    	-14.9079    	-76.9606    	-121.294    	-14.3644    	-87.7006    	-75.6985    	-623.551    	-102.666    	-741.368    	-620.249    	-81.8609    	-78.2866    	-121.614    	-16.9373    	-617.398    	-12.2379    	-95.5817    	-83.1763    	-527.798    	-12.1639    	-82.5763    	-524.806    	-17.0059    	-12.4246    	-97.3773    	-15.1566    	-14.2324    	-87.85      	-742.9      	-101.819    	-14.372     	-103.282    	-84.8506    	-101.336    	-11.8851    	-624.532    	-92.2769    	-82.7695    	-14.0586    	-91.0387    	-87.3572    
0.315 	-12.5281    	-504.809    	-15.8612    	-91.1074    	-86.4032    	-102.249    	-12.062     	-510.732    	-101.437    	-94.4048    	-556.05     	-87.9544    	-95.183     	-12.1109    	-111.82     	-13.1151    	-95.8812    	-74.0085    	-13.3489    	-91.9971    	-84.4414    	-550.082    	-83.5216    	-573.289    	-85.7338    	-86.9337    	-562.966    	-112.394    	-89.6689    	-11.5146    	-15.6671    	-14.3573    	-74.029     	-118.913    	-13.8923    	-85.945     	-72.9133    	-617.528    	-100.83     	-728.7      	-612.22     	-79.1309    	-75.8655    	-119.329    	-16.5209    	-609.938    	-11.6954    	-94.0454    	-80.351     	-521.301    	-11.5958    	-79.4821    	-514.243    	-16.5498    	-11.8702    	-94.8442    	-14.7389    	-13.7314    	-85.029     	-732.397    	-100.088    	-13.8511    	-101.962    	-82.5192    	-99.2897    	-11.3626    	-623.145    	-90.0134    	-79.7238    	-13.5642    	-88.2518    	-84.5653    
0.325 	-12.1023    	-498.089    	-15.3911    	-88.6745    	-83.346     	-99.3741    	-11.4365    	-500.112    	-98.724     	-91.8037    	-543.021    	-84.5441    	-92.4067    	-11.6286    	-108.545    	-12.6078    	-93.2432    	-70.3408    	-12.782     	-89.4489    	-82.085     	-541.941    	-80.8656    	-568.201    	-82.8831    	-83.9641    	-551.8      	-109.144    	-87.2867    	-10.9207    	-15.1984    	-13.7784    	-70.9161    	-116.24     	-13.3818    	-83.9244    	-69.9943    	-609.878    	-98.7493    	-714.254    	-602.57     	-76.2088    	-73.2537    	-116.747    	-16.067     	-600.972    	-11.127     	-92.2207    	-77.3353    	-513.169    	-11.0091    	-76.2435    	-502.224    	-16.0623    	-11.2953    	-92.102     	-14.2811    	-13.2035    	-81.9891    	-719.933    	-98.0841    	-13.2951    	-100.344    	-80.002     	-97.0247    	-10.8137    	-619.721    	-87.4999    	-76.5397    	-13.0421    	-85.2522    	-81.609     
0.335 	-11.6454    	-489.904    	-14.8909    	-86.0276    	-80.1622    	-96.3577    	-10.8033    	-488.32     	-95.8596    	-89.0308    	-528.743    	-81.0391    	-89.498     	-11.1217    	-105.094    	-12.074     	-90.4292    	-66.6406    	-12.1942    	-86.7265    	-79.521     	-532.419    	-78.0584    	-561.119    	-79.8766    	-80.8869    	-539.392    	-105.696    	-84.7389    	-10.3174    	-14.7037    	-13.1819    	-67.6773    	-113.323    	-12.8419    	-81.6641    	-66.9808    	-600.685    	-96.4587    	-698.308    	-591.458    	-73.1458    	-70.4893    	-113.917    	-15.5848    	-590.618    	-10.5429    	-90.1302    	-74.1834    	-503.438    	-10.4135    	-72.9165    	-488.914    	-15.5538    	-10.7089    	-89.2029    	-13.7907    	-12.6571    	-78.7855    	-705.725    	-95.8412    	-12.7141    	-98.4517    	-77.3312    	-94.5814    	-10.2479    	-614.222    	-84.7758    	-73.2722    	-12.5008    	-82.0967    	-78.5354    
0.345 	-11.1636    	-480.235    	-14.3693    	-83.2095    	-76.9041    	-93.2603    	-10.1726    	-475.45     	-92.9012    	-86.1352    	-513.44     	-77.5011    	-86.5095    	-10.598     	-101.529    	-11.522     	-87.4901    	-62.9678    	-11.5947    	-83.8712    	-76.7873    	-521.566    	-75.138     	-552.053    	-76.7645    	-77.7528    	-525.895    	-102.11     	-82.0602    	-9.71404    	-14.1918    	-12.5779    	-64.367     	-110.214    	-12.2812    	-79.1924    	-63.9112    	-590.059    	-93.9956    	-681.147    	-579.059    	-69.9918    	-67.6105    	-110.888    	-15.0834    	-579.013    	-9.95266    	-87.8003    	-70.9478    	-492.173    	-9.81808    	-69.5549    	-474.488    	-15.0337    	-10.1194    	-86.1979    	-13.2751    	-12.1005    	-75.4716    	-690.007    	-93.3968    	-12.1177    	-96.3131    	-74.5401    	-92.0003    	-9.6743     	-606.656    	-81.8813    	-69.9735    	-11.9487    	-78.8407    	-75.3899    
0.355 	-10.663     	-469.099    	-13.8348    	-80.263     	-73.6214    	-90.1388    	-9.55351    	-461.616    	-89.9022    	-83.1637    	-497.334    	-73.987     	-83.4901    	-10.0651    	-97.9094    	-10.9597    	-84.4747    	-59.3773    	-10.9925    	-80.9243    	-73.9223    	-509.456    	-72.1426    	-541.053    	-73.5947    	-74.6094    	-511.472    	-98.4478    	-79.2851    	-9.1193     	-13.671     	-11.9756    	-61.0364    	-106.962    	-11.7083    	-76.5403    	-60.8229    	-578.129    	-91.3973    	-663.056    	-565.554    	-66.7947    	-64.6548    	-107.707    	-14.5714    	-566.306    	-9.36524    	-85.2606    	-67.6786    	-479.466    	-9.23139    	-66.2086    	-459.131    	-14.511     	-9.53504    	-83.1354    	-12.7417    	-11.5411    	-72.0985    	-673.026    	-90.7893    	-11.5154    	-93.9583    	-71.6626    	-89.3209    	-9.10161    	-597.075    	-78.8569    	-66.6926    	-11.3935    	-75.537     	-72.215     
0.365 	-10.1497    	-456.551    	-13.2952    	-77.2302    	-70.3595    	-87.0446    	-8.95426    	-446.947    	-86.9114    	-80.1602    	-480.647    	-70.5477    	-80.4847    	-9.53016    	-94.2881    	-10.3947    	-81.429     	-55.9175    	-10.3955    	-77.9256    	-70.9647    	-496.187    	-69.1096    	-528.216    	-70.4118    	-71.4996    	-496.296    	-94.7636    	-76.4474    	-8.54102    	-13.1488    	-11.3836    	-57.7334    	-103.617    	-11.131     	-73.7404    	-57.7511    	-565.045    	-88.7012    	-644.314    	-551.134    	-63.5992    	-61.6578    	-104.422    	-14.0567    	-552.657    	-8.78889    	-82.5431    	-64.4225    	-465.438    	-8.66112    	-62.9233    	-443.034    	-13.9937    	-8.96312    	-80.0604    	-12.1975    	-10.9861    	-68.7137    	-655.033    	-88.0572    	-10.9158    	-91.4205    	-68.7324    	-86.5811    	-8.53781    	-585.577    	-75.7424    	-63.4736    	-10.8425    	-72.2345    	-69.0494    
0.375 	-9.62976    	-442.686    	-12.7578    	-74.1516    	-67.1593    	-84.0227    	-8.38204    	-431.589    	-83.9716    	-77.1644    	-463.59     	-67.2273    	-77.5325    	-8.99995    	-90.7139    	-9.83382    	-78.3949    	-52.6297    	-9.81102    	-74.9132    	-67.9522    	-481.878    	-66.0748    	-513.68     	-67.2564    	-68.4612    	-480.543    	-91.1082    	-73.5794    	-7.9861     	-12.6322    	-10.8092    	-54.501     	-100.224    	-10.5568    	-70.827     	-54.7285    	-550.974    	-85.9436    	-625.189    	-535.991    	-60.446     	-58.6535    	-101.076    	-13.5463    	-538.235    	-8.23094    	-79.6819    	-61.2217    	-450.236    	-8.11401    	-59.739     	-426.391    	-13.4886    	-8.41033    	-77.0138    	-11.6491    	-10.4417    	-65.3602    	-636.282    	-85.2387    	-10.3268    	-88.7344    	-65.7826    	-83.8162    	-7.99007    	-572.305    	-72.5764    	-60.3554    	-10.302     	-68.9776    	-65.928     
0.385 	-9.10904    	-427.632    	-12.2293    	-71.0654    	-64.056     	-81.111     	-7.84284    	-415.698    	-81.1192    	-74.2117    	-446.366    	-64.0622    	-74.6673    	-8.48056    	-87.2283    	-9.28317    	-75.4096    	-49.5476    	-9.24548    	-71.9227    	-64.9212    	-466.665    	-63.0725    	-497.622    	-64.1643    	-65.5264    	-464.395    	-87.5262    	-70.7116    	-7.46038    	-12.1269    	-10.2588    	-51.3775    	-96.8254    	-9.9923     	-67.835     	-51.7848    	-536.094    	-83.1592    	-605.934    	-520.32     	-57.3716    	-55.6732    	-97.7116    	-13.0467    	-523.213    	-7.69763    	-76.7123    	-58.1134    	-434.027    	-7.59579    	-56.69      	-409.394    	-13.0014    	-7.88246    	-74.0315    	-11.1028    	-9.91325    	-62.076     	-617.024    	-82.3705    	-9.75522    	-85.9358    	-62.845     	-81.0586    	-7.46464    	-557.438    	-69.3953    	-57.3712    	-9.77782    	-65.8055    	-62.8805    
0.395 	-8.59306    	-411.554    	-11.7151    	-68.0066    	-61.0793    	-78.3396    	-7.34138    	-399.443    	-78.3834    	-71.3325    	-429.162    	-61.0809    	-71.9163    	-7.97742    	-83.866     	-8.74816    	-72.5055    	-46.6968    	-8.70417    	-68.9862    	-61.9061    	-450.705    	-60.134     	-480.256    	-61.1662    	-62.7213    	-448.031    	-84.0554    	-67.8721    	-6.96856    	-11.6379    	-9.73745    	-48.3951    	-93.461     	-9.44324    	-64.7995    	-48.9462    	-520.595    	-80.3806    	-586.779    	-504.308    	-54.4071    	-52.7455    	-94.3656    	-12.563     	-507.764    	-7.19412    	-73.6703    	-55.1293    	-417.002    	-7.11104    	-53.8041    	-392.235    	-12.5365    	-7.38436    	-71.1439    	-10.5642    	-9.40527    	-58.8936    	-597.501    	-79.4879    	-9.20696    	-83.0611    	-59.9494    	-78.3373    	-6.96673    	-541.193    	-66.2332    	-54.5475    	-9.27449    	-62.7515    	-59.9318    
0.405 	-8.08697    	-394.644    	-11.2201    	-65.0072    	-58.2524    	-75.7307    	-6.88109    	-382.997    	-75.7865    	-68.5519    	-412.149    	-58.304     	-69.3005    	-7.49521    	-80.6542    	-8.23334    	-69.7091    	-44.0946    	-8.19135    	-66.1325    	-58.9389    	-434.165    	-57.2876    	-461.822    	-58.2873    	-60.0656    	-431.626    	-80.7268    	-65.0861    	-6.51414    	-11.1689    	-9.24883    	-45.5802    	-90.1647    	-8.91454    	-61.7549    	-46.2353    	-504.671    	-77.6372    	-567.933    	-488.14     	-51.5787    	-49.8959    	-91.0717    	-12.0993    	-492.062    	-6.7244     	-70.5918    	-52.2954    	-399.364    	-6.6632     	-51.1025    	-375.097    	-12.0971    	-6.91987    	-68.3758    	-10.0381    	-8.9213     	-55.8397    	-577.942    	-76.6234    	-8.6868     	-80.1461    	-57.1238    	-75.677     	-6.50052    	-523.817    	-63.121     	-51.9047    	-8.79576    	-59.8425    	-57.1018    
0.415 	-7.59549    	-377.118    	-10.748     	-62.095     	-55.5926    	-73.2986    	-6.46411    	-366.535    	-73.3434    	-65.8893    	-395.481    	-55.7438    	-66.8344    	-7.03778    	-77.6126    	-7.74235    	-67.0416    	-41.7507    	-7.71018    	-63.3861    	-56.0486    	-417.225    	-54.5582    	-442.589    	-55.5472    	-57.573     	-415.346    	-77.564     	-62.376     	-6.09946    	-10.7228    	-8.7955     	-42.9529    	-86.9658    	-8.41015    	-58.7346    	-43.6708    	-488.517    	-74.9555    	-549.575    	-471.987    	-48.9067    	-47.1463    	-87.8586    	-11.6589    	-476.273    	-6.29129    	-67.512     	-49.6316    	-381.331    	-6.25454    	-48.5998    	-358.155    	-11.6851    	-6.49184    	-65.746     	-9.52881    	-8.46394    	-52.935     	-558.562    	-73.8066    	-8.19838    	-77.2256    	-54.393     	-73.0986    	-6.06909    	-505.578    	-60.0864    	-49.4565    	-8.34439    	-57.0994    	-54.405     
0.425 	-7.12282    	-359.212    	-10.3014    	-59.2936    	-53.111     	-71.0498    	-6.09133    	-350.235    	-71.0619    	-63.3592    	-379.292    	-53.4049    	-64.5261    	-6.60821    	-74.7536    	-7.27799    	-64.5181    	-39.6669    	-7.26273    	-60.7672    	-53.2607    	-400.071    	-51.967     	-422.838    	-52.9602    	-55.251     	-399.351    	-74.5836    	-59.7608    	-5.72572    	-10.3014    	-8.37874    	-40.5274    	-83.8883    	-7.93309    	-55.7706    	-41.2675    	-472.325    	-72.3584    	-531.855    	-456.012    	-46.4061    	-44.5158    	-84.75      	-11.2437    	-460.557    	-5.89647    	-64.4648    	-47.1517    	-363.128    	-5.8862     	-46.3041    	-341.573    	-11.3011    	-6.10209    	-63.2675    	-9.03985    	-8.03486    	-50.1941    	-539.554    	-71.0637    	-7.74423    	-74.3326    	-51.7793    	-70.6186    	-5.67445    	-486.762    	-57.1534    	-47.2102    	-7.92216    	-54.5366    	-51.851     
0.435 	-6.67262    	-341.175    	-9.88222    	-56.6224    	-50.8127    	-68.9834    	-5.76249    	-334.267    	-68.9435    	-60.9703    	-363.694    	-51.2847    	-62.3782    	-6.20871    	-72.0823    	-6.84218    	-62.1485    	-37.8383    	-6.85005    	-58.2917    	-50.5974    	-382.893    	-49.5311    	-402.862    	-50.5351    	-53.1015    	-383.785    	-71.795     	-57.2561    	-5.393      	-9.90535    	-7.99866    	-38.3118    	-80.9504    	-7.48542    	-52.8923    	-39.0365    	-456.28     	-69.8645    	-514.893    	-440.359    	-44.0866    	-42.0195    	-81.7646    	-10.8549    	-445.063    	-5.54052    	-61.4817    	-44.8641    	-344.983    	-5.55825    	-44.2175    	-325.502    	-10.9448    	-5.75149    	-60.9474    	-8.57396    	-7.63482    	-47.6264    	-521.089    	-68.417     	-7.32576    	-71.4977    	-49.3013    	-68.249     	-5.31758    	-467.661    	-54.342     	-45.1673    	-7.52995    	-52.1622    	-49.4449    
0.445 	-6.248      	-323.261    	-9.4911     	-54.0963    	-48.6974    	-67.0919    	-5.47626    	-318.797    	-66.9834    	-58.7268    	-348.781    	-49.3743    	-60.3875    	-5.84074    	-69.5977    	-6.436      	-59.9373    	-36.2537    	-6.47217    	-55.9708    	-48.077     	-365.876    	-47.2634    	-382.957    	-48.276     	-51.1214    	-368.778    	-69.201     	-54.8739    	-5.10042    	-9.53473    	-7.65433    	-36.3089    	-78.1653    	-7.06832    	-50.1267    	-36.9848    	-440.558    	-67.4889    	-498.778    	-425.16     	-41.9528    	-39.6697    	-78.9162    	-10.4924    	-429.927    	-5.22304    	-58.5919    	-42.7714    	-327.12     	-5.26978    	-42.3364    	-310.077    	-10.6147    	-5.43999    	-58.7878    	-8.13316    	-7.26381    	-45.2355    	-503.31     	-65.8847    	-6.94336    	-68.7485    	-46.9744    	-65.9976    	-4.99851    	-448.57     	-51.6683    	-43.3238    	-7.16777    	-49.979     	-47.1873    
0.455 	-5.85144    	-305.724    	-9.12801    	-51.7256    	-46.76      	-65.3619    	-5.23038    	-303.976    	-65.1718    	-56.6282    	-334.624    	-47.6591    	-58.5463    	-5.50499    	-67.2927    	-6.05979    	-57.8839    	-34.8965    	-6.12828    	-53.8114    	-45.7139    	-349.204    	-45.1728    	-363.411    	-46.182     	-49.3028    	-354.443    	-66.7981    	-52.6231    	-4.84618    	-9.18862    	-7.34388    	-34.5161    	-75.5406    	-6.68213    	-47.4975    	-35.116     	-425.317    	-65.2421    	-483.567    	-410.525    	-40.0044    	-37.4754    	-76.2134    	-10.1554    	-415.268    	-4.9427     	-55.8213    	-40.8716    	-309.758    	-5.01898    	-40.6524    	-295.417    	-10.3084    	-5.16671    	-56.7854    	-7.71877    	-6.92105    	-43.0205    	-486.337    	-63.4808    	-6.59647    	-66.1089    	-44.8104    	-63.8685    	-4.71638    	-429.773    	-49.1446    	-41.6709    	-6.83486    	-47.9841    	-45.0754    
0.465 	-5.48482    	-288.808    	-8.79204    	-49.5163    	-44.991     	-63.7752    	-5.02179    	-289.945    	-63.4942    	-54.6701    	-321.274    	-46.1197    	-56.8428    	-5.20145    	-65.155     	-5.71318    	-55.9835    	-33.7459    	-5.81676    	-51.816     	-43.5186    	-333.049    	-43.2642    	-344.501    	-44.2488    	-47.6343    	-340.873    	-64.5778    	-50.5088    	-4.6277     	-8.86549    	-7.06465    	-32.9267    	-73.0786    	-6.32642    	-45.0249    	-33.4304    	-410.698    	-63.1308    	-469.287    	-396.546    	-38.2373    	-35.4426    	-73.6604    	-9.84243    	-401.188    	-4.69741    	-53.1922    	-39.158     	-293.102    	-4.8033     	-39.1526    	-281.623    	-10.0231    	-4.93001    	-54.9331    	-7.33143    	-6.60515    	-40.976     	-470.258    	-61.2152    	-6.28369    	-63.5992    	-42.8174    	-61.8615    	-4.46955    	-411.542    	-46.7792    	-40.1955    	-6.52979    	-46.1701    	-43.1028    
