q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-H_24   	H_100-C_8    	H_200-H_15   	C_100-C_7    	C_100-H_22   	H_200-H_23   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
9.105 	-8.3494e-06 	3.27791e-05 	-0.00354453 	0.00475     	-5.40856e-07	-0.000178801	1.63632e-05 	-2.08914e-05	-0.000411201	-1.13801e-06	0.00534715  	-7.25845e-05	-0.000108384	-0.0220101  	-9.94394e-06	-3.45943e-06	-2.59531e-06	9.03442e-06 	-0.000289198	4.47391e-07 	0.000116316 	-0.000116763	-0.00631816 	-0.0161989  	1.03021e-05 	-0.00900499 	-1.97789e-05	6.4216e-05  	-3.63759e-06	0.00806322  	-4.69555e-06	-9.63413e-05	-2.55256e-06	-0.0109028  	-0.000385541	-3.59707e-06	-7.94019e-05	0.000183371 	-0.000119025	-0.0123271  	4.5413e-05  	-0.000304332	-5.74283e-08	0.00288815  	-2.2822e-06 	-0.000123973	9.37768e-05 	0.000199236 	-0.0101546  	-2.75138e-06	0.000217573 	3.74719e-05 	-0.0114171  	-3.64014e-06	9.78949e-07 	0.000244713 	-3.23693e-06	-6.68697e-07	9.02482e-06 	-1.90609e-05	-2.62413e-06	6.30245e-05 	0.000132114 	-7.51872e-06	2.76087e-07 	-0.0185308  	-0.000186307	9.34193e-05 	-2.84384e-06	-0.000218358	-7.46591e-06	-2.23434e-05
9.115 	-8.1365e-06 	4.32474e-05 	-0.00459266 	0.00615649  	-6.96776e-07	-0.000205259	8.86745e-06 	-2.96469e-05	-0.000446126	-1.03863e-06	0.00463322  	-7.38284e-05	-0.000121259	-0.0215862  	-1.12692e-05	-3.52684e-06	-2.91594e-06	-1.1045e-05 	-0.000285157	6.70875e-07 	0.000111099 	-0.000101822	-0.0046721  	-0.0171162  	6.38259e-06 	-0.010852   	4.87467e-06 	4.63673e-05 	-3.83937e-06	0.00742687  	-4.61835e-06	-0.00011618 	-2.638e-06  	-0.0128658  	-0.000360945	-3.83531e-06	-8.02204e-05	0.000186061 	-0.000115511	-0.011855   	4.80599e-05 	-0.000295357	-6.77722e-08	0.00388563  	-2.2578e-06 	-0.000116253	8.38756e-05 	0.000205636 	-0.0130634  	-3.08097e-06	0.000200495 	5.04504e-05 	-0.0104466  	-3.69625e-06	6.66004e-07 	0.000202384 	-3.19673e-06	-5.38998e-07	1.45746e-06 	-5.34873e-05	-2.87898e-06	6.62495e-05 	0.000122674 	-2.15293e-05	1.06165e-07 	-0.0179934  	-0.000175063	9.38999e-05 	-2.90926e-06	-0.000206087	4.67507e-06 	-1.83472e-05
9.125 	-7.78119e-06	5.37315e-05 	-0.00541254 	0.00751736  	-8.71538e-07	-0.000224828	2.32271e-06 	-3.5277e-05 	-0.000472871	-9.23414e-07	0.00383216  	-7.48911e-05	-0.000130809	-0.0206296  	-1.43552e-05	-3.5675e-06 	-3.18321e-06	-2.97807e-05	-0.000275971	8.68027e-07 	0.000102694 	-8.6163e-05 	-0.00302992 	-0.0177415  	3.27763e-06 	-0.0123086  	3.0568e-05  	2.76494e-05 	-4.00494e-06	0.006587    	-4.47323e-06	-0.000131946	-2.7005e-06 	-0.0146386  	-0.000330425	-4.03082e-06	-7.7873e-05 	0.000181497 	-0.000107572	-0.0110994  	4.9107e-05  	-0.000278274	-1.0056e-07 	0.00476771  	-2.21497e-06	-0.000105516	7.38466e-05 	0.000210087 	-0.0154138  	-3.38847e-06	0.000182052 	6.41219e-05 	-0.00916354 	-3.74548e-06	3.15155e-07 	0.000159607 	-3.11429e-06	-4.19965e-07	-6.19931e-06	-8.41461e-05	-3.08736e-06	6.85918e-05 	0.000111377 	-3.39665e-05	-1.11888e-07	-0.0171159  	-0.000160953	9.62174e-05 	-2.97873e-06	-0.000192358	1.7768e-05  	-1.58492e-05
9.135 	-7.29255e-06	6.40251e-05 	-0.00598923 	0.00880108  	-1.0605e-06 	-0.00023752 	-3.01873e-06	-3.76559e-05	-0.000490813	-7.96801e-07	0.00295798  	-7.58861e-05	-0.00013705 	-0.0191758  	-1.93984e-05	-3.58148e-06	-3.39406e-06	-4.67498e-05	-0.000261926	1.0344e-06  	9.13654e-05 	-7.02868e-05	-0.00142922 	-0.0180542  	1.10615e-06 	-0.0133615  	5.6504e-05  	8.22855e-06 	-4.13106e-06	0.00556184  	-4.26747e-06	-0.00014374 	-2.74465e-06	-0.0161738  	-0.000294596	-4.17979e-06	-7.26199e-05	0.000169687 	-9.52844e-05	-0.0100919  	4.84047e-05 	-0.00025363 	-1.58431e-07	0.00551394  	-2.15855e-06	-9.22485e-05	6.37512e-05 	0.000212694 	-0.0171769  	-3.67069e-06	0.000162566 	7.82751e-05 	-0.00762259 	-3.78681e-06	-6.39212e-08	0.000116905 	-2.996e-06  	-3.13477e-07	-1.40862e-05	-0.000110712	-3.24732e-06	6.96677e-05 	9.84049e-05 	-4.46426e-05	-3.69313e-07	-0.0159442  	-0.000144708	9.99859e-05 	-3.05138e-06	-0.000177295	3.14187e-05 	-1.48352e-05
9.145 	-6.68356e-06	7.39175e-05 	-0.00631519 	0.00997624  	-1.25873e-06	-0.000243562	-6.951e-06  	-3.68047e-05	-0.000499618	-6.6397e-07 	0.00202636  	-7.69558e-05	-0.000140109	-0.0172774  	-2.65168e-05	-3.56929e-06	-3.54715e-06	-6.15919e-05	-0.000243485	1.16628e-06 	7.74544e-05 	-5.4696e-05 	9.53133e-05 	-0.018045   	-4.17781e-08	-0.014013   	8.18779e-05 	-1.17146e-05	-4.2156e-06 	0.00437733  	-4.00978e-06	-0.000151773	-2.77549e-06	-0.0174305  	-0.000254223	-4.27948e-06	-6.48353e-05	0.000150863 	-7.88761e-05	-0.00887351 	4.58502e-05 	-0.000222275	-2.43245e-07	0.0061066   	-2.09369e-06	-7.70107e-05	5.36254e-05 	0.000213589 	-0.0183472  	-3.92508e-06	0.000142349 	9.26794e-05 	-0.00588792 	-3.8192e-06 	-4.6085e-07 	7.477e-05   	-2.84911e-06	-2.209e-07  	-2.23399e-05	-0.000133013	-3.35839e-06	6.90949e-05 	8.39885e-05 	-5.34299e-05	-6.56371e-07	-0.0145349  	-0.000127115	0.000104752 	-3.12619e-06	-0.000161053	4.52446e-05 	-1.52594e-05
9.155 	-5.97064e-06	8.32006e-05 	-0.0063905  	0.0110125   	-1.46115e-06	-0.000243379	-9.32132e-06	-3.2886e-05 	-0.000499253	-5.3063e-07 	0.00105437  	-7.82675e-05	-0.000140208	-0.0150023  	-3.57448e-05	-3.53187e-06	-3.64281e-06	-7.40153e-05	-0.000221272	1.26081e-06 	6.13654e-05 	-3.98766e-05	0.00151306  	-0.0177155  	-1.07251e-07	-0.0142802  	0.000105902 	-3.19842e-05	-4.25755e-06	0.00306622  	-3.70996e-06	-0.00015636 	-2.79825e-06	-0.0183755  	-0.0002102  	-4.32834e-06	-5.49909e-05	0.00012548  	-5.87189e-05	-0.0074938  	4.13925e-05 	-0.000185329	-3.55975e-07	0.00653128  	-2.02567e-06	-6.04131e-05	4.34793e-05 	0.000212921 	-0.018942   	-4.14971e-06	0.000121701 	0.000107087 	-0.00403084 	-3.84157e-06	-8.64897e-07	3.36623e-05 	-2.68145e-06	-1.43096e-07	-3.10863e-05	-0.000151023	-3.42143e-06	6.65081e-05 	6.84022e-05 	-6.02622e-05	-9.62676e-07	-0.012953   	-0.000108983	0.000110017 	-3.20194e-06	-0.000143825	5.88856e-05 	-1.70485e-05
9.165 	-5.17309e-06	9.16761e-05 	-0.00622264 	0.0118815   	-1.66266e-06	-0.000237565	-1.00348e-05	-2.6193e-05 	-0.000489978	-4.02802e-07	6.01295e-05 	-8.00074e-05	-0.000137662	-0.0124308  	-4.70311e-05	-3.47052e-06	-3.68297e-06	-8.3802e-05 	-0.000196042	1.31602e-06 	4.35556e-05 	-2.62811e-05	0.00279831  	-0.0170783  	9.35861e-07 	-0.0141935  	0.000127828 	-5.23704e-05	-4.25706e-06	0.00166692  	-3.37859e-06	-0.000157897	-2.81817e-06	-0.0189841  	-0.00016352 	-4.32607e-06	-4.36355e-05	9.4205e-05  	-3.53199e-05	-0.00600834 	3.5036e-05  	-0.000144136	-4.96638e-07	0.00677751  	-1.95963e-06	-4.30975e-05	3.32998e-05 	0.000210856 	-0.0189996  	-4.3433e-06 	0.000100898 	0.000121238 	-0.00212709 	-3.85284e-06	-1.2653e-06 	-6.00057e-06	-2.50112e-06	-8.04636e-08	-4.04342e-05	-0.000164854	-3.43855e-06	6.15763e-05 	5.1958e-05  	-6.51334e-05	-1.27754e-06	-0.0112691  	-9.11162e-05	0.000115255 	-3.27725e-06	-0.000125833	7.20151e-05 	-2.01061e-05
9.175 	-4.31247e-06	9.9163e-05  	-0.00582623 	0.012558    	-1.85826e-06	-0.000226858	-9.05722e-06	-1.71343e-05	-0.000472343	-2.86596e-07	-0.000937527	-8.23731e-05	-0.000132859	-0.00965376 	-6.02402e-05	-3.38687e-06	-3.67097e-06	-9.08088e-05	-0.000168657	1.33089e-06 	2.45204e-05 	-1.43136e-05	0.00393104  	-0.0161566  	3.07995e-06 	-0.0137944  	0.000146975 	-7.26493e-05	-4.21539e-06	0.000222128 	-3.02665e-06	-0.000156845	-2.8402e-06 	-0.0192412  	-0.000115245	-4.27357e-06	-3.13713e-05	5.78921e-05 	-9.30579e-06	-0.00447669 	2.68417e-05 	-0.000100213	-6.64263e-07	0.00683923  	-1.90047e-06	-2.57148e-05	2.3053e-05  	0.00020757  	-0.0185775  	-4.50519e-06	8.0193e-05  	0.000134862 	-0.000254026	-3.85193e-06	-1.65162e-06	-4.38473e-05	-2.31618e-06	-3.29853e-08	-5.04705e-05	-0.000174742	-3.41293e-06	5.40185e-05 	3.49985e-05 	-6.80942e-05	-1.59032e-06	-0.00955695 	-7.42815e-05	0.00011994  	-3.35061e-06	-0.000107328	8.43478e-05 	-2.43165e-05
9.185 	-3.41188e-06	0.000105505 	-0.00522233 	0.0130208   	-2.04318e-06	-0.000212107	-6.41543e-06	-6.21364e-06	-0.000447155	-1.87959e-07	-0.0019195  	-8.55652e-05	-0.000126246	-0.00676829 	-7.51563e-05	-3.28289e-06	-3.61142e-06	-9.49672e-05	-0.000140054	1.30537e-06 	4.7792e-06  	-4.31585e-06	0.00489731  	-0.0149833  	6.28343e-06 	-0.0131334  	0.000162745 	-9.25849e-05	-4.13482e-06	-0.00122273 	-2.66518e-06	-0.000153705	-2.86886e-06	-0.0191409  	-6.64681e-05	-4.17299e-06	-1.88291e-05	1.75596e-05 	1.85964e-05 	-0.00295995 	1.69273e-05 	-5.51891e-05	-8.56886e-07	0.00671516  	-1.85255e-06	-8.90361e-06	1.26889e-05 	0.000203246 	-0.0177488  	-4.63524e-06	5.98092e-05 	0.000147681 	0.00151235  	-3.83779e-06	-2.01401e-06	-7.95564e-05	-2.13436e-06	-2.86226e-10	-6.12546e-05	-0.00018103 	-3.34862e-06	4.36193e-05 	1.78879e-05 	-6.92468e-05	-1.89072e-06	-0.0078896  	-5.91827e-05	0.000123565 	-3.42038e-06	-8.85828e-05	9.56462e-05 	-2.95493e-05
9.195 	-2.49525e-06	0.000110574 	-0.00443766 	0.0132531   	-2.21301e-06	-0.000194235	-2.19608e-06	5.99275e-06 	-0.000415455	-1.12447e-07	-0.00286684 	-8.97779e-05	-0.000118313	-0.003875   	-9.14904e-05	-3.16074e-06	-3.50994e-06	-9.62802e-05	-0.000111205	1.24039e-06 	-1.51394e-05	3.44397e-06 	0.00568956  	-0.0135999  	1.04712e-05 	-0.0122672  	0.000174644 	-0.000111931	-4.0186e-06 	-0.00262118 	-2.30494e-06	-0.000148995	-2.90801e-06	-0.0186875  	-1.82857e-05	-4.02758e-06	-6.64157e-06	-2.56432e-05	4.75831e-05 	-0.00151835 	5.46551e-06 	-1.07433e-05	-1.0716e-06 	0.00640906  	-1.81963e-06	6.73013e-06 	2.14675e-06 	0.000198068 	-0.0165991  	-4.73387e-06	3.99397e-05 	0.000159422 	0.0031003   	-3.80943e-06	-2.34356e-06	-0.000112859	-1.96273e-06	1.83007e-08 	-7.28154e-05	-0.000184147	-3.25038e-06	3.0242e-05  	1.00264e-06 	-6.87383e-05	-2.16914e-06	-0.00633709 	-4.64347e-05	0.000125664 	-3.48481e-06	-6.98888e-05	0.000105725 	-3.56633e-05
9.205 	-1.58651e-06	0.000114278 	-0.0035036  	0.0132439   	-2.36381e-06	-0.000174203	3.45798e-06 	1.8862e-05  	-0.000378472	-6.49947e-08	-0.00376126 	-9.51891e-05	-0.000109573	-0.00107421 	-0.00010889 	-3.02281e-06	-3.37295e-06	-9.48177e-05	-8.30848e-05	1.1378e-06  	-3.47122e-05	8.77986e-06 	0.00630656  	-0.0120543  	1.55359e-05 	-0.0112564  	0.000182296 	-0.000130434	-3.87078e-06	-0.00392745 	-1.95609e-06	-0.000143234	-2.96071e-06	-0.0178947  	2.82431e-05 	-3.84166e-06	4.58292e-06 	-7.04727e-05	7.68e-05    	-0.000208858	-7.32021e-06	3.14617e-05 	-1.30461e-06	0.00592984  	-1.80463e-06	2.06325e-05 	-8.63896e-06	0.000192218 	-0.0152221  	-4.80189e-06	2.07472e-05 	0.000169814 	0.00444508  	-3.76592e-06	-2.63253e-06	-0.000143541	-1.80753e-06	2.36669e-08 	-8.51489e-05	-0.000184585	-3.12346e-06	1.38402e-05 	-1.5279e-05 	-6.67518e-05	-2.41692e-06	-0.00496324 	-3.65421e-05	0.000125834 	-3.54206e-06	-5.15458e-05	0.000114455 	-4.25107e-05
9.215 	-7.08928e-07	0.000116565 	-0.00245497 	0.0129876   	-2.49216e-06	-0.000152975	1.0353e-05  	3.17511e-05 	-0.00033758 	-4.97102e-08	-0.00458558 	-0.000101951	-0.000100542	0.00153752  	-0.000126949	-2.87158e-06	-3.20741e-06	-9.07108e-05	-5.66363e-05	1.00036e-06 	-5.34361e-05	1.15938e-05 	0.00675317  	-0.0104     	2.13398e-05 	-0.0101623  	0.000185455 	-0.000147836	-3.69606e-06	-0.00509816 	-1.62784e-06	-0.000136914	-3.0291e-06 	-0.0167856  	7.21258e-05 	-3.62047e-06	1.42851e-05 	-0.000115632	0.000105371 	0.000917033 	-2.11604e-05	6.98443e-05 	-1.55138e-06	0.00529144  	-1.80957e-06	3.23184e-05 	-1.97321e-05	0.000185873 	-0.0137159  	-4.84049e-06	2.36477e-06 	0.000178599 	0.00549142  	-3.70646e-06	-2.87454e-06	-0.00017144 	-1.67387e-06	1.68609e-08 	-9.82165e-05	-0.000182879	-2.97338e-06	-5.53411e-06	-3.05873e-05	-6.34975e-05	-2.62662e-06	-0.00382309 	-2.98813e-05	0.000123749 	-3.59025e-06	-3.38552e-05	0.000121759 	-4.99397e-05
9.225 	1.15668e-07 	0.000117421 	-0.00132883 	0.0124851   	-2.59529e-06	-0.000131479	1.82514e-05 	4.40245e-05 	-0.000294248	-6.96979e-08	-0.00532423 	-0.00011018 	-9.17192e-05	0.00387081  	-0.000145226	-2.70961e-06	-3.02058e-06	-8.41437e-05	-3.27335e-05	8.3162e-07  	-7.0841e-05 	1.18782e-05 	0.00703982  	-0.00869304 	2.77176e-05 	-0.00904462 	0.000184013 	-0.000163882	-3.49963e-06	-0.00609399 	-1.32828e-06	-0.000130485	-3.11426e-06	-0.0153916  	0.000112467 	-3.36999e-06	2.19779e-05 	-0.00015981 	0.000132427 	0.00181534  	-3.57467e-05	0.000102965 	-1.80671e-06	0.00451261  	-1.83547e-06	4.13865e-05 	-3.11884e-05	0.000179201 	-0.0121782  	-4.85117e-06	-1.51017e-05	0.000185536 	0.0061957   	-3.63039e-06	-3.06476e-06	-0.000196449	-1.5656e-06 	-9.7513e-10 	-0.000111945	-0.000179577	-2.80573e-06	-2.77254e-05	-4.4572e-05 	-5.92025e-05	-2.79216e-06	-0.00296068 	-2.66884e-05	0.000119178 	-3.62751e-06	-1.71111e-05	0.000127613 	-5.77975e-05
9.235 	8.67508e-07 	0.000116873 	-0.000163162	0.0117437   	-2.67111e-06	-0.000110581	2.68799e-05 	5.50802e-05 	-0.00024998 	-1.26916e-07	-0.00596369 	-0.00011995 	-8.3571e-05 	0.00584649  	-0.000163252	-2.53943e-06	-2.81973e-06	-7.5346e-05 	-1.2153e-05 	6.35868e-07 	-8.65025e-05	9.71511e-06 	0.00718187  	-0.00699088 	3.44798e-05 	-0.00795858 	0.000177999 	-0.000178318	-3.28697e-06	-0.00688119 	-1.06409e-06	-0.000124339	-3.21623e-06	-0.0137517  	0.000148496 	-3.09679e-06	2.7266e-05  	-0.00020173 	0.000157136 	0.00245125  	-5.074e-05  	0.00012958  	-2.06497e-06	0.00361651  	-1.88234e-06	4.753e-05   	-4.3049e-05 	0.000172358 	-0.0107028  	-4.8356e-06 	-3.15707e-05	0.000190411 	0.00652764  	-3.53722e-06	-3.2e-06    	-0.00021851 	-1.4852e-06 	-2.86625e-08	-0.00012623 	-0.000175227	-2.62599e-06	-5.24733e-05	-5.69123e-05	-5.41007e-05	-2.909e-06  	-0.00240719 	-2.7052e-05 	0.000111991 	-3.65198e-06	-1.5909e-06 	0.000132045 	-6.59328e-05
9.245 	1.52945e-06 	0.000114991 	0.00100448  	0.0107767   	-2.71829e-06	-9.10527e-05	3.59391e-05 	6.43747e-05 	-0.000206271	-2.22076e-07	-0.0064929  	-0.000131282	-7.65134e-05	0.00739839  	-0.000180552	-2.36355e-06	-2.61196e-06	-6.45839e-05	4.45371e-06 	4.17985e-07 	-0.000100052	5.27237e-06 	0.00719869  	-0.00534973 	4.14167e-05 	-0.00695311 	0.000167581 	-0.000190907	-3.06368e-06	-0.00743287 	-8.40423e-07	-0.000118794	-3.33397e-06	-0.0119111  	0.000179585 	-2.80783e-06	2.98623e-05 	-0.000240185	0.00017873  	0.0028005   	-6.57798e-05	0.000148692 	-2.32022e-06	0.00263006  	-1.94911e-06	5.05454e-05 	-5.53345e-05	0.000165489 	-0.00937523 	-4.79562e-06	-4.69812e-05	0.000193039 	0.00647143  	-3.42668e-06	-3.27878e-06	-0.000237614	-1.43373e-06	-6.50345e-08	-0.000140933	-0.000170346	-2.4394e-06 	-7.94146e-05	-6.73265e-05	-4.84227e-05	-2.97425e-06	-0.00217969 	-3.0911e-05 	0.000102167 	-3.66187e-06	1.24526e-05 	0.000135125 	-7.41968e-05
9.255 	2.08747e-06 	0.000111879 	0.00213822  	0.00960383  	-2.73619e-06	-7.35496e-05	4.51133e-05 	7.14452e-05 	-0.000164544	-3.54586e-07	-0.00690366 	-0.000144142	-7.08971e-05	0.00847548  	-0.00019666 	-2.18432e-06	-2.40396e-06	-5.2151e-05 	1.65813e-05 	1.83324e-07 	-0.000111187	-1.20369e-06	0.00711268  	-0.00382271 	4.8303e-05  	-0.00606883 	0.000153056 	-0.000201425	-2.83533e-06	-0.00773006 	-6.60787e-07	-0.000114085	-3.46538e-06	-0.00992014 	0.000205266 	-2.51026e-06	2.95988e-05 	-0.000274078	0.00019653  	0.0028502   	-8.04943e-05	0.000159583 	-2.56642e-06	0.00158324  	-2.03371e-06	5.03363e-05 	-6.80403e-05	0.00015872  	-0.00826957 	-4.73314e-06	-6.12885e-05	0.000193271 	0.00602642  	-3.29874e-06	-3.3013e-06 	-0.000253795	-1.41079e-06	-1.08975e-07	-0.000155891	-0.000165409	-2.25074e-06	-0.00010809 	-7.55812e-05	-4.23865e-05	-2.98665e-06	-0.00228042 	-3.80591e-05	8.97955e-05 	-3.65554e-06	2.48001e-05 	0.000136959 	-8.24446e-05
9.265 	2.53098e-06 	0.000107675 	0.00320502  	0.00825001  	-2.72499e-06	-5.85917e-05	5.40813e-05 	7.59282e-05 	-0.000126107	-5.22538e-07	-0.00719086 	-0.000158438	-6.69964e-05	0.0090436   	-0.000211129	-2.00397e-06	-2.2018e-06 	-3.83603e-05	2.38866e-05 	-6.2432e-08 	-0.000119675	-9.39803e-06	0.00694815  	-0.00245792 	5.49034e-05 	-0.00533663 	0.000134844 	-0.000209674	-2.6072e-06 	-0.00776251 	-5.27015e-07	-0.000110359	-3.60741e-06	-0.00783256 	0.000225241 	-2.21122e-06	2.64339e-05 	-0.00030246 	0.000209974 	0.00259934  	-9.45113e-05	0.000161846 	-2.79766e-06	0.000508211 	-2.13316e-06	4.6915e-05  	-8.11326e-05	0.000152161 	-0.00744556 	-4.65007e-06	-7.44602e-05	0.000190999 	0.00520716  	-3.15365e-06	-3.26943e-06	-0.000267127	-1.41459e-06	-1.59444e-07	-0.000170917	-0.000160829	-2.06428e-06	-0.000137954	-8.14979e-05	-3.6189e-05 	-2.94662e-06	-0.00269673 	-4.81528e-05	7.50747e-05 	-3.6315e-06 	3.5273e-05  	0.000137686 	-9.05356e-05
9.275 	2.8531e-06  	0.000102545 	0.00417579  	0.00674537  	-2.68554e-06	-4.65526e-05	6.25265e-05 	7.75743e-05 	-9.21055e-05	-7.22752e-07	-0.00735276 	-0.000174012	-6.5e-05    	0.00908644  	-0.000223552	-1.8245e-06 	-2.01084e-06	-2.35353e-05	2.61985e-05 	-3.13421e-07	-0.000125363	-1.89393e-05	0.00673017  	-0.00129677 	6.0978e-05  	-0.00477678 	0.00011347  	-0.000215486	-2.38421e-06	-0.00752914 	-4.39272e-07	-0.000107675	-3.75613e-06	-0.00570405 	0.000239388 	-1.91764e-06	2.04533e-05 	-0.000324559	0.00021863  	0.0020587   	-0.000107469	0.000155393 	-3.00828e-06	-0.000561724	-2.2436e-06 	4.03993e-05 	-9.45455e-05	0.000145905 	-0.00694632 	-4.54828e-06	-8.64712e-05	0.000186161 	0.0040428   	-2.99197e-06	-3.18653e-06	-0.000277721	-1.44207e-06	-2.15499e-07	-0.000185809	-0.000156945	-1.88365e-06	-0.000168389	-8.49593e-05	-2.99988e-05	-2.85615e-06	-0.00340159 	-6.07264e-05	5.83032e-05 	-3.58851e-06	4.37398e-05 	0.000137465 	-9.83339e-05
9.285 	3.05073e-06 	9.66753e-05 	0.00502623  	0.00512414  	-2.61942e-06	-3.76533e-05	7.01472e-05 	7.62582e-05 	-6.34837e-05	-9.50855e-07	-0.00739104 	-0.00019065 	-6.50058e-05	0.008606    	-0.000233574	-1.64767e-06	-1.83555e-06	-8.0027e-06 	2.35199e-05 	-5.63759e-07	-0.000128174	-2.94139e-05	0.00648343  	-0.000372517	6.62882e-05 	-0.00439843 	8.95503e-05 	-0.000218727	-2.17076e-06	-0.00703813 	-3.96128e-07	-0.000106004	-3.90694e-06	-0.00359061 	0.000247751 	-1.63602e-06	1.18667e-05 	-0.000339801	0.000222212 	0.00125042  	-0.000119025	0.000140464 	-3.19312e-06	-0.00159315 	-2.36051e-06	3.10072e-05 	-0.00010818 	0.000140023 	-0.00679693 	-4.4296e-06 	-9.73006e-05	0.000178745 	0.00257606  	-2.81458e-06	-3.05734e-06	-0.000285713	-1.48905e-06	-2.76294e-07	-0.000200351	-0.000154014	-1.71182e-06	-0.00019872 	-8.59133e-05	-2.39509e-05	-2.71871e-06	-0.00435472 	-7.52097e-05	3.98698e-05 	-3.52559e-06	5.01211e-05 	0.000136471 	-0.000105708
9.295 	3.12457e-06 	9.02652e-05 	0.00573751  	0.00342385  	-2.52885e-06	-3.19621e-05	7.66664e-05 	7.19835e-05 	-4.09571e-05	-1.20141e-06	-0.00731085 	-0.000208077	-6.70187e-05	0.00762228  	-0.0002409  	-1.47499e-06	-1.67951e-06	7.91393e-06 	1.6025e-05  	-8.07692e-07	-0.000128113	-4.03821e-05	0.00623107  	0.000290868 	7.06035e-05 	-0.0041997  	6.37685e-05 	-0.000219309	-1.97059e-06	-0.00630673 	-3.94675e-07	-0.000105234	-4.05466e-06	-0.00154693 	0.000250541 	-1.37231e-06	9.99167e-07 	-0.000347831	0.000220592 	0.000206997 	-0.000128871	0.000117607 	-3.34769e-06	-0.00255366 	-2.47884e-06	1.90469e-05 	-0.000121903	0.000134567 	-0.00700371 	-4.29574e-06	-0.000106927	0.000168789 	0.000861522 	-2.62273e-06	-2.88778e-06	-0.000291267	-1.55042e-06	-3.41082e-07	-0.000214322	-0.000152208	-1.55105e-06	-0.000228236	-8.43748e-05	-1.81426e-05	-2.53907e-06	-0.00550424 	-9.09507e-05	2.02385e-05 	-3.44208e-06	5.43926e-05 	0.000134882 	-0.000112532
9.305 	3.07892e-06 	8.35185e-05 	0.00629676  	0.00168424  	-2.41658e-06	-2.94009e-05	8.18395e-05 	6.48834e-05 	-2.49893e-05	-1.46809e-06	-0.0071207  	-0.00022597 	-7.09525e-05	0.00617235  	-0.000245308	-1.3077e-06 	-1.54527e-06	2.39004e-05 	4.04872e-06 	-1.03974e-06	-0.000125262	-5.13942e-05	0.00599369  	0.000679437 	7.37072e-05 	-0.00416823 	3.68561e-05 	-0.000217189	-1.78672e-06	-0.00536068 	-4.30702e-07	-0.000105184	-4.19378e-06	0.00037516  	0.000248113 	-1.13172e-06	-1.17224e-05	-0.000348521	0.0002138   	-0.00103003 	-0.000136737	8.76658e-05 	-3.46825e-06	-0.003413   	-2.59318e-06	4.90589e-06 	-0.000135553	0.000129571 	-0.00755436 	-4.14829e-06	-0.000115328	0.000156382 	-0.00103644 	-2.41799e-06	-2.68472e-06	-0.000294565	-1.62037e-06	-4.09196e-07	-0.000227503	-0.000151606	-1.40291e-06	-0.000256211	-8.04263e-05	-1.26317e-05	-2.32316e-06	-0.00678888 	-0.00010724 	-6.8444e-08 	-3.3377e-06 	5.6587e-05  	0.000132877 	-0.000118682
9.315 	2.92145e-06 	7.66357e-05 	0.00669731  	-5.38001e-05	-2.28587e-06	-2.97569e-05	8.54625e-05 	5.52148e-05 	-1.57813e-05	-1.74387e-06	-0.00683225 	-0.00024396 	-7.66343e-05	0.00430886  	-0.000246658	-1.14676e-06	-1.43446e-06	3.96566e-05 	-1.19286e-05	-1.25486e-06	-0.000119777	-6.20074e-05	0.00578845  	0.000789685 	7.54031e-05 	-0.00428212 	9.56855e-06 	-0.000212377	-1.6214e-06 	-0.00423333 	-4.989e-07  	-0.000105615	-4.31863e-06	0.00212814  	0.000240953 	-9.18593e-07	-2.57862e-05	-0.000341973	0.000202026 	-0.00241176 	-0.000142404	5.17357e-05 	-3.552e-06  	-0.00414411 	-2.698e-06  	-1.09636e-05	-0.000148938	0.000125046 	-0.00841878 	-3.98875e-06	-0.000122475	0.000141665 	-0.00304615 	-2.20231e-06	-2.4557e-06 	-0.000295801	-1.69264e-06	-4.80037e-07	-0.000239681	-0.000152207	-1.2683e-06 	-0.000281928	-7.42157e-05	-7.43661e-06	-2.07777e-06	-0.00814049 	-0.000123338	-2.04908e-05	-3.21254e-06	5.67937e-05 	0.000130622 	-0.000124041
