q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_200-H_15   	H_200-Br_24  	C_100-H_22   	H_200-N_7    	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-Br_24  	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
0.275 	-21.9492    	-790.495    	-18.5711    	-137.666    	-137.889    	-112.777    	-22.6122    	-862.679    	-138.792    	-737.074    	-816.44     	-151.369    	-149.414    	-24.1586    	-169.823    	-135.53     	-140.167    	-23.4867    	-152.513    	-132.594    	-868.586    	-143.524    	-4405.3     	-707.631    	-757.837    	-134.102    	-149.515    	-907.876    	-158.347    	-143.484    	-21.4946    	-25.4858    	-577.139    	-147.547    	-172.546    	-127.106    	-134.97     	-925.885    	-153.398    	-3317.94    	-1012.99    	-877.192    	-129.226    	-128.906    	-162.531    	-964.053    	-21.5747    	-128.666    	-122.278    	-749.408    	-21.5439    	-131.308    	-773.791    	-19.1169    	-22.3052    	-145.971    	-19.2062    	-25.4977    	-958.303    	-145.288    	-18.2848    	-141.148    	-132.682    	-154.952    	-582.806    	-23.2116    	-837.688    	-116.038    	-139.012    	-25.0782    	-124.489    	-161.404    
0.285 	-21.3219    	-741.363    	-17.6638    	-133.937    	-128.397    	-108.375    	-20.2594    	-792.184    	-132.776    	-721.282    	-799.947    	-139.26     	-139.311    	-22.9916    	-158.303    	-129.276    	-125.067    	-22.0722    	-141.106    	-129.776    	-818.601    	-131.475    	-4330.07    	-692.872    	-735.485    	-129.51     	-137.77     	-843.997    	-149.063    	-134.506    	-20.0095    	-23.361     	-526.287    	-140.244    	-161.899    	-123.497    	-126.786    	-871.237    	-143.921    	-3069.73    	-956.109    	-844.303    	-125.498    	-126.234    	-153.88     	-902.471    	-20.8197    	-123.827    	-118.276    	-734.89     	-19.4358    	-121.096    	-765.869    	-18.2444    	-20.8888    	-136.586    	-18.6179    	-23.8273    	-911.833    	-139.516    	-17.7278    	-135.192    	-123.498    	-145.227    	-526.027    	-22.0082    	-806.569    	-112.838    	-127.293    	-22.9455    	-119.221    	-149.837    
0.295 	-20.6355    	-693.986    	-16.7362    	-129.863    	-119        	-103.933    	-17.9782    	-723.982    	-126.607    	-700.648    	-781.653    	-127.663    	-129.427    	-21.8209    	-147.053    	-122.943    	-110.386    	-20.6537    	-130.062    	-126.447    	-768.732    	-119.775    	-4226.98    	-673.158    	-712.217    	-124.545    	-126.338    	-782.594    	-139.921    	-125.575    	-18.5236    	-21.3109    	-477.711    	-132.924    	-151.587    	-119.437    	-118.566    	-818.091    	-134.677    	-2837.1     	-901.929    	-810.529    	-121.246    	-123.275    	-145.413    	-840.461    	-19.9938    	-118.777    	-113.839    	-717.948    	-17.397     	-111.135    	-755.304    	-17.3552    	-19.4677    	-127.281    	-17.9396    	-22.1376    	-867.067    	-133.58     	-17.0852    	-129.156    	-114.586    	-135.503    	-471.27     	-20.7988    	-775.333    	-109.109    	-115.901    	-20.8733    	-113.737    	-138.069    
0.305 	-19.9002    	-648.488    	-15.7997    	-125.5      	-109.811    	-99.4775    	-15.7983    	-658.794    	-120.366    	-675.87     	-761.674    	-116.68     	-119.87     	-20.6605    	-136.185    	-116.608    	-96.34      	-19.2493    	-119.49     	-122.666    	-719.408    	-108.554    	-4099.59    	-649.14     	-688.168    	-119.294    	-115.344    	-724.144    	-131.009    	-116.784    	-17.0556    	-19.3563    	-431.64     	-125.686    	-141.686    	-114.999    	-110.396    	-766.87     	-125.747    	-2619.14    	-850.631    	-776.29     	-116.562    	-120.048    	-137.189    	-778.976    	-19.1117    	-113.58     	-109.058    	-698.771    	-15.4484    	-101.528    	-742.115    	-16.4589    	-18.058     	-118.17     	-17.1875    	-20.4573    	-824.167    	-127.556    	-16.3719    	-123.105    	-106.006    	-125.913    	-419.025    	-19.5981    	-744.206    	-104.94     	-104.957    	-18.8837    	-108.117    	-126.34     
0.315 	-19.1262    	-604.988    	-14.8655    	-120.903    	-100.934    	-95.0361    	-13.747     	-597.28     	-114.136    	-647.687    	-740.154    	-106.398    	-110.737    	-19.5236    	-125.803    	-110.342    	-83.1312    	-17.8764    	-109.489    	-118.498    	-671.059    	-97.9339    	-3951.67    	-621.512    	-663.49     	-113.842    	-104.902    	-669.075    	-122.408    	-108.226    	-15.6233    	-17.5164    	-388.277    	-118.624    	-132.265    	-110.264    	-102.361    	-717.969    	-117.209    	-2414.91    	-802.356    	-742.001    	-111.542    	-116.576    	-129.267    	-718.942    	-18.1888    	-108.299    	-104.023    	-677.584    	-13.6091    	-92.3664    	-726.374    	-15.5648    	-16.6755    	-109.363    	-16.378     	-18.8142    	-783.266    	-121.52     	-15.6034    	-117.104    	-97.8118    	-116.584    	-369.742    	-18.4206    	-713.41     	-100.422    	-94.5717    	-16.9967    	-102.442    	-114.88     
0.325 	-18.324     	-563.602    	-13.9443    	-116.134    	-92.4687    	-90.6341    	-11.8484    	-540.025    	-107.993    	-616.851    	-717.265    	-96.8903    	-102.116    	-18.4227    	-115.998    	-104.215    	-70.9364    	-16.5515    	-100.146    	-114.013    	-624.117    	-88.0231    	-3787.12    	-590.996    	-638.345    	-108.275    	-95.1128    	-617.757    	-114.191    	-99.9876    	-14.2435    	-15.8074    	-347.798    	-111.826    	-123.383    	-105.309    	-94.5432    	-671.743    	-109.132    	-2223.52    	-757.201    	-708.063    	-106.284    	-112.885    	-121.696    	-661.233    	-17.2401    	-102.998    	-98.8239    	-654.647    	-11.896     	-83.7363    	-708.2      	-14.6818    	-15.335     	-100.959    	-15.5279    	-17.2342    	-744.465    	-115.546    	-14.7953    	-111.212    	-90.0554    	-107.635    	-323.818    	-17.2795    	-683.16     	-95.6495    	-84.8453    	-15.2302    	-96.7877    	-103.905    
0.335 	-17.5036    	-524.447    	-13.0462    	-111.252    	-84.5014    	-86.2956    	-10.123     	-487.527    	-102.011    	-584.114    	-693.199    	-88.2163    	-94.0848    	-17.3687    	-106.849    	-98.2911    	-59.9055    	-15.2894    	-91.5368    	-109.284    	-578.997    	-78.9144    	-3609.88    	-558.316    	-612.908    	-102.678    	-86.0646    	-570.496    	-106.424    	-92.1489    	-12.9314    	-14.2429    	-310.349    	-105.367    	-115.091    	-100.217    	-87.0202    	-628.503    	-101.577    	-2044.15    	-715.222    	-674.855    	-100.882    	-109.001    	-114.52     	-606.655    	-16.2802    	-97.737     	-93.5503    	-630.245    	-10.3236    	-75.7111    	-687.766    	-13.8181    	-14.0507    	-93.0469    	-14.6537    	-15.7406    	-707.837    	-109.702    	-13.9627    	-105.489    	-82.7821    	-99.1743    	-281.589    	-16.1869    	-653.658    	-90.7136    	-75.8638    	-13.5995    	-91.2278    	-93.6067    
0.345 	-16.675     	-487.633    	-12.1801    	-106.315    	-77.1073    	-82.043     	-8.58689    	-440.182    	-96.2537    	-550.207    	-668.171    	-80.4173    	-86.7052    	-16.3713    	-98.4197    	-92.6266    	-50.1573    	-14.103     	-83.7194    	-104.383    	-536.096    	-70.683     	-3423.8     	-524.19     	-587.357    	-97.1269    	-77.8274    	-527.524    	-99.1584    	-84.7831    	-11.7004    	-12.833     	-276.042    	-99.3124    	-107.428    	-95.066     	-79.8643    	-588.51     	-94.5955    	-1876.13    	-676.433    	-642.724    	-95.4296    	-104.955    	-107.775    	-555.919    	-15.3228    	-92.5734    	-88.2853    	-604.685    	-8.90338    	-68.3526    	-665.287    	-12.9812    	-12.8351    	-85.703     	-13.7712    	-14.3538    	-673.42     	-104.053    	-13.1205    	-99.9845    	-76.0313    	-91.2979    	-243.325    	-15.1533    	-625.092    	-85.703     	-67.6975    	-12.1167    	-85.8288    	-84.152     
0.355 	-15.8473    	-453.267    	-11.3541    	-101.38     	-70.3478    	-77.8968    	-7.25166    	-398.28     	-90.7789    	-515.829    	-642.412    	-73.517     	-80.0252    	-15.4384    	-90.7586    	-87.2707    	-41.7769    	-13.0034    	-76.7365    	-99.385     	-495.78     	-63.385     	-3232.63    	-489.31     	-561.876    	-91.6946    	-70.4537    	-489        	-92.4384    	-77.9538    	-10.5619    	-11.5848    	-244.959    	-93.7154    	-100.422    	-89.9312    	-73.1402    	-551.965    	-88.2265    	-1718.89    	-640.807    	-611.98     	-90.0111    	-100.777    	-101.489    	-509.632    	-14.3808    	-87.5597    	-83.1066    	-578.289    	-7.64396    	-61.7085    	-641.023    	-12.1777    	-11.6994    	-78.9888    	-12.8952    	-13.0906    	-641.224    	-98.6539    	-12.2824    	-94.7461    	-69.8361    	-84.0859    	-209.221    	-14.1873    	-597.629    	-80.7015    	-60.3994    	-10.7908    	-80.6502    	-75.6774    
0.365 	-15.029     	-421.449    	-10.5748    	-96.5028    	-64.2689    	-73.8749    	-6.12412    	-361.997    	-85.6338    	-481.628    	-616.163    	-67.5217    	-74.0768    	-14.576     	-83.8963    	-82.2635    	-34.8142    	-11.9991    	-70.6131    	-94.3606    	-458.379    	-57.0562    	-3039.86    	-454.328    	-536.649    	-86.4447    	-63.9767    	-455.002    	-86.2936    	-71.7134    	-9.52481    	-10.5014    	-217.148    	-88.6139    	-94.0882    	-84.8836    	-66.9037    	-519.012    	-82.4983    	-1572.07    	-608.279    	-582.886    	-84.7052    	-96.4994    	-95.6814    	-468.279    	-13.4654    	-82.7428    	-78.0837    	-551.391    	-6.55054    	-55.8124    	-615.272    	-11.413     	-10.6528    	-72.9502    	-12.0392    	-11.964     	-611.232    	-93.5532    	-11.461     	-89.8117    	-64.222     	-77.6017    	-179.4      	-13.2957    	-571.417    	-75.786     	-54.0047    	-9.62722    	-75.743     	-68.2863    
0.375 	-14.2276    	-392.271    	-9.84744    	-91.7319    	-58.901     	-69.9929    	-5.20623    	-331.393    	-80.8556    	-448.19     	-589.672    	-62.4196    	-68.8757    	-13.7881    	-77.846     	-77.6355    	-29.2834    	-11.0963    	-65.3568    	-89.3782    	-424.177    	-51.7118    	-2848.73    	-419.844    	-511.857    	-81.4319    	-58.4104    	-425.531    	-80.7417    	-66.1029    	-8.59567    	-9.58273    	-192.622    	-84.0318    	-88.4303    	-79.9877    	-61.2008    	-489.73     	-77.4266    	-1435.42    	-578.751    	-555.657    	-79.5813    	-92.1551    	-90.3623    	-432.216    	-12.5865    	-78.1632    	-73.2773    	-524.323    	-5.6251     	-50.6827    	-588.363    	-10.6915    	-9.70261    	-67.6165    	-11.2152    	-10.983     	-583.396    	-88.7897    	-10.6675    	-85.2124    	-59.2066    	-71.8904    	-153.905    	-12.4832    	-546.578    	-71.0251    	-48.5294    	-8.62809    	-71.1485    	-62.0476    
0.385 	-13.4497    	-365.812    	-9.17589    	-87.1127    	-54.2583    	-66.2637    	-4.49516    	-306.417    	-76.4708    	-416.031    	-563.192    	-58.1823    	-64.4215    	-13.077     	-72.6042    	-73.4075    	-25.1637    	-10.2987    	-60.958     	-84.5015    	-393.406    	-47.3461    	-2662.13    	-386.398    	-487.676    	-76.7012    	-53.7494    	-400.51     	-75.7873    	-61.1506    	-7.77841    	-8.82518    	-171.36     	-79.9785    	-83.4402    	-75.3009    	-56.0667    	-464.135    	-73.0148    	-1308.91    	-552.09     	-530.457    	-74.6985    	-87.7765    	-85.5335    	-401.661    	-11.7523    	-73.8541    	-68.7381    	-497.414    	-4.86634    	-46.3229    	-560.649    	-10.0166    	-8.85401    	-63.0006    	-10.4334    	-10.1523    	-557.647    	-84.3923    	-9.91137    	-80.9707    	-54.7995    	-66.9787    	-132.704    	-11.7526    	-523.21     	-66.4783    	-43.9714    	-7.79199    	-66.8983    	-56.9944    
0.395 	-12.7007    	-342.135    	-8.56248    	-82.6841    	-50.3391    	-62.6977    	-3.98352    	-286.903    	-72.4946    	-385.589    	-536.971    	-54.7656    	-60.698     	-12.4429    	-68.1505    	-69.59      	-22.4006    	-9.60734    	-57.3903    	-79.7884    	-366.24     	-43.9338    	-2482.6     	-354.458    	-464.27     	-72.2869    	-49.9698    	-379.788    	-71.4229    	-56.8715    	-7.07444    	-8.22188    	-153.308    	-76.4494    	-79.0986    	-70.8718    	-51.5253    	-442.182    	-69.2541    	-1192.6     	-528.139    	-507.393    	-70.1052    	-83.3958    	-81.188     	-376.696    	-10.9691    	-69.8415    	-64.5059    	-470.984    	-4.26977    	-42.7214    	-532.501    	-9.39025    	-8.11003    	-59.099     	-9.70232    	-9.47264    	-533.895    	-80.3802    	-9.20058    	-77.1008    	-51.0018    	-62.874     	-115.692    	-11.1043    	-501.383    	-62.1948    	-40.3101    	-7.11421    	-63.0136    	-53.1252    
0.405 	-11.985     	-321.286    	-8.00811    	-78.4792    	-47.1266    	-59.3027    	-3.65967    	-272.586    	-68.9317    	-357.216    	-511.248    	-52.1109    	-57.6743    	-11.8841    	-64.4493    	-66.1838    	-20.9085    	-9.02096    	-54.6118    	-75.29      	-342.793    	-41.4304    	-2312.25    	-324.414    	-441.793    	-68.213     	-47.0301    	-363.144    	-67.6294    	-53.2679    	-6.48263    	-7.763      	-138.379    	-73.4263    	-75.3755    	-66.7406    	-47.5887    	-423.762    	-66.1239    	-1086.72    	-506.716    	-486.519    	-65.8386    	-79.0441    	-77.3111    	-357.266    	-10.2415    	-66.1435    	-60.6098    	-445.331    	-3.82794    	-39.8529    	-504.295    	-8.81346    	-7.47154    	-55.8925    	-9.02827    	-8.94065    	-512.03     	-76.7625    	-8.54112    	-73.6084    	-47.8061    	-59.5654    	-102.69     	-10.537     	-481.14     	-58.2133    	-37.508     	-6.58696    	-59.5053    	-50.4045    
0.415 	-11.3058    	-303.286    	-7.5123     	-74.524     	-44.5893    	-56.084     	-3.5082     	-263.104    	-65.7764    	-331.181    	-486.251    	-50.1475    	-55.3061    	-11.3972    	-61.4507    	-63.1803    	-20.5745    	-8.5359     	-52.5664    	-71.05      	-323.109    	-39.7745    	-2152.8     	-296.58     	-420.383    	-64.4928    	-44.873     	-350.294    	-64.3766    	-50.3288    	-5.99951    	-7.43612    	-126.454    	-70.8788    	-72.2317    	-62.9376    	-44.2575    	-408.71     	-63.5925    	-991.578    	-487.62     	-467.833    	-61.9242    	-74.7515    	-73.8808    	-343.183    	-9.57219    	-62.7704    	-57.0678    	-420.731    	-3.53067    	-37.6786    	-476.406    	-8.28615    	-6.93726    	-53.347     	-8.41572    	-8.54933    	-491.929    	-73.5383    	-7.93722    	-70.4912    	-45.1967    	-57.0241    	-93.4616    	-10.0473    	-462.498    	-54.5617    	-35.5117    	-6.19963    	-56.3744    	-48.7662    
0.425 	-10.6652    	-288.131    	-7.07325    	-70.8376    	-42.683     	-53.0445    	-3.51042    	-258.012    	-63.0131    	-307.666    	-462.188    	-48.7944    	-53.5371    	-10.9774    	-59.0928    	-60.5621    	-21.2621    	-8.14638    	-51.1856    	-67.1035    	-307.168    	-38.8893    	-2005.54    	-271.186    	-400.158    	-61.1296    	-43.4273    	-340.9      	-61.625     	-48.0308    	-5.6194     	-7.22658    	-117.385    	-68.7659    	-69.6195    	-59.4837    	-41.5203    	-396.809    	-61.6185    	-907.534    	-470.638    	-451.285    	-58.3766    	-70.5462    	-70.8683    	-334.138    	-8.96229    	-59.725     	-53.8873    	-397.43     	-3.36537    	-36.1483    	-449.199    	-7.80722    	-6.50388    	-51.4155    	-7.86715    	-8.28829    	-473.457    	-70.6975    	-7.39132    	-67.7389    	-43.1497    	-55.2049    	-87.7087    	-9.63039    	-445.445    	-51.2571    	-34.2539    	-5.93919    	-53.6126    	-48.1158    
0.435 	-10.0642    	-275.786    	-6.68798    	-67.4321    	-41.3518    	-50.1849    	-3.64503    	-256.798    	-60.6176    	-286.77     	-439.245    	-47.9631    	-52.301     	-10.6184    	-57.3035    	-58.304     	-22.816     	-7.84475    	-50.3908    	-63.4772    	-294.881    	-38.6854    	-1871.34    	-248.381    	-381.216    	-58.1169    	-42.6101    	-334.578    	-59.3269    	-46.3389    	-5.33468    	-7.11799    	-110.997    	-67.0373    	-67.4846    	-56.39      	-39.3551    	-387.794    	-60.1515    	-834.979    	-455.546    	-436.775    	-55.1993    	-66.454     	-68.2396    	-329.712    	-8.41114    	-57.0032    	-51.0659    	-375.638    	-3.31746    	-35.2014    	-423.019    	-7.37472    	-6.16622    	-50.0394    	-7.3832     	-8.14422    	-456.473    	-68.2217    	-6.90418    	-65.3343    	-41.6337    	-54.0479    	-85.0878    	-9.27976    	-429.945    	-48.3063    	-33.6555    	-5.7906     	-51.203     	-48.3352    
0.445 	-9.50297    	-266.186    	-6.35253    	-64.3127    	-40.5305    	-47.504     	-3.88877    	-258.894    	-58.5583    	-268.515    	-417.581    	-47.5596    	-51.5237    	-10.313     	-56.0029    	-56.3741    	-25.0675    	-7.62176    	-50.0955    	-60.1889    	-286.092    	-39.0635    	-1750.69    	-228.238    	-363.633    	-55.4401    	-42.3296    	-330.909    	-57.4279    	-45.2072    	-5.13609    	-7.09273    	-107.09     	-65.6359    	-65.7674    	-53.6584    	-37.7292    	-381.358    	-59.1338    	-774.28     	-442.12     	-424.163    	-52.386     	-62.4986    	-65.9562    	-329.387    	-7.91666    	-54.5938    	-48.5916    	-355.527    	-3.37074    	-34.7688    	-398.181    	-6.98593    	-5.91737    	-49.1506    	-6.96276    	-8.10143    	-440.833    	-66.0844    	-6.47493    	-63.2537    	-40.6103    	-53.4805    	-85.2168    	-8.98778    	-415.939    	-45.7065    	-33.6277    	-5.73727    	-49.1212    	-49.2872    
0.455 	-8.98066    	-259.23     	-6.06206    	-61.4777    	-40.1466    	-44.9989    	-4.21716    	-263.696    	-56.797     	-252.849    	-397.327    	-47.4879    	-51.1256    	-10.0529    	-55.1056    	-54.7348    	-27.8397    	-7.46692    	-50.2076    	-57.2475    	-280.58     	-39.9169    	-1643.7     	-210.755    	-347.461    	-53.0765    	-42.4878    	-329.448    	-55.8691    	-44.5807    	-5.013      	-7.13246    	-105.443    	-64.4993    	-64.4045    	-51.2821    	-36.6009    	-377.167    	-58.502     	-725.738    	-430.132    	-413.27     	-49.9214    	-58.7005    	-63.9764    	-332.57     	-7.47545    	-52.4801    	-46.4445    	-337.226    	-3.50791    	-34.7752    	-374.965    	-6.63752    	-5.74895    	-48.6742    	-6.60315    	-8.14238    	-426.391    	-64.2528    	-6.10131    	-61.4681    	-40.0347    	-53.4199    	-87.6854    	-8.74589    	-403.345    	-43.4462    	-34.075     	-5.76154    	-47.3363    	-50.8201    
0.465 	-8.49569    	-254.783    	-5.81111    	-58.9193    	-40.1221    	-42.665     	-4.60521    	-270.577    	-55.2909    	-239.655    	-378.578    	-47.6517    	-51.0236    	-9.82958    	-54.5234    	-53.3446    	-30.9531    	-7.36878    	-50.6322    	-54.6532    	-278.068    	-41.1352    	-1550.16    	-195.866    	-332.724    	-50.9975    	-42.9831    	-329.737    	-54.5886    	-44.3963    	-4.95379    	-7.21865    	-105.816    	-63.5626    	-63.3307    	-49.2461    	-35.92      	-374.857    	-58.1886    	-689.55     	-419.363    	-403.889    	-47.7825    	-55.0775    	-62.2562    	-338.604    	-7.08307    	-50.6401    	-44.5978    	-320.821    	-3.71097    	-35.1409    	-353.606    	-6.32572    	-5.65135    	-48.5302    	-6.30033    	-8.24834    	-413.007    	-62.689     	-5.7798     	-59.944     	-39.8565    	-53.7755    	-92.0662    	-8.54488    	-392.063    	-41.506     	-34.8976    	-5.84524    	-45.8125    	-52.7736    
