q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_100-H_24   	H_200-H_15   	C_100-H_22   	H_200-N_7    	H_200-H_23   	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
3.935 	-0.00301375 	-0.0277494  	-0.00179347 	0.0262334   	0.0331276   	0.00277568  	-0.00167851 	-0.0298508  	0.0219711   	0.0118167   	0.240268    	0.0109074   	0.0151687   	-0.00339461 	0.0188008   	-0.00334034 	0.00553388  	0.0413263   	-0.00315421 	0.0178256   	0.0158356   	-0.114236   	0.0394914   	0.000769823 	0.0195588   	0.0188883   	0.0701885   	0.0239726   	0.0356856   	-0.0021369  	-0.00272399 	0.00025833  	0.030484    	0.00414438  	-0.00338718 	0.0209935   	0.0307102   	0.13187     	0.000358702 	0.202571    	-0.157779   	0.0318818   	0.0328418   	0.0408039   	-0.00363992 	-0.231371   	-0.00245313 	0.0142064   	0.0340755   	0.0424177   	-0.00307308 	0.0312218   	0.263346    	-0.00366998 	-0.00274369 	0.0117122   	-0.00202628 	-0.00286405 	0.0508827   	0.344322    	0.0241444   	-0.00293494 	-0.00763448 	0.0356894   	0.0160885   	-0.00207281 	0.259926    	0.0175304   	0.0164543   	-0.00171101 	0.0163608   	0.0490313   
3.945 	-0.00295047 	-0.0628588  	-0.00184575 	0.0261501   	0.0308738   	0.00472775  	-0.00159489 	-0.0765827  	0.0247951   	0.014832    	0.220714    	0.0118008   	0.0133423   	-0.0033499  	0.0186186   	-0.00301199 	0.00571544  	0.0418298   	-0.00286109 	0.0192329   	0.0175958   	-0.135392   	0.0400627   	-0.0144179  	0.018517    	0.0191594   	0.0476751   	0.0230874   	0.0371458   	-0.00204233 	-0.00263967 	0.000240999 	0.0297465   	0.00674832  	-0.00330542 	0.0214123   	0.0291202   	0.113451    	-0.000213805	0.209417    	-0.164177   	0.0309574   	0.0355857   	0.0402994   	-0.00396723 	-0.254456   	-0.00234497 	0.0149938   	0.0335934   	0.0228259   	-0.00297085 	0.0316516   	0.237745    	-0.00374089 	-0.00258203 	0.0125099   	-0.0019535  	-0.00274979 	0.0488586   	0.320528    	0.0234607   	-0.00268912 	-0.00790775 	0.0354322   	0.0152751   	-0.00190908 	0.242291    	0.0187558   	0.0174999   	-0.00173991 	0.01657     	0.049155    
3.955 	-0.00288978 	-0.101064   	-0.00190443 	0.0258262   	0.0283931   	0.0072288   	-0.00154497 	-0.127008   	0.0274894   	0.0177847   	0.19419     	0.0126241   	0.0110882   	-0.00332658 	0.0181974   	-0.00270387 	0.00575954  	0.0421012   	-0.00258326 	0.0205896   	0.0192856   	-0.158213   	0.0402882   	-0.0325854  	0.0175676   	0.0193164   	0.0220144   	0.0216836   	0.0382739   	-0.00195572 	-0.00255516 	0.000184102 	0.028835    	0.00940596  	-0.00326286 	0.0216965   	0.0272588   	0.0945527   	-0.00069755 	0.214461    	-0.173647   	0.0298623   	0.0383072   	0.0390518   	-0.00427555 	-0.273059   	-0.00227341 	0.0158936   	0.0328799   	0.00235484  	-0.00288135 	0.0317878   	0.204389    	-0.00380356 	-0.00243052 	0.0134231   	-0.00189463 	-0.00267643 	0.0464257   	0.294021    	0.0226174   	-0.00244506 	-0.00798212 	0.0348126   	0.0143805   	-0.00176363 	0.221316    	0.0197614   	0.0184498   	-0.00178335 	0.0165841   	0.0490599   
3.965 	-0.00283164 	-0.141679   	-0.00196606 	0.0253004   	0.0257374   	0.0102728   	-0.00152691 	-0.179961   	0.0300554   	0.0206105   	0.161346    	0.0133774   	0.00846099  	-0.00332109 	0.0175781   	-0.00241741 	0.00567657  	0.0421596   	-0.0023236  	0.0218847   	0.0208913   	-0.182547   	0.040206    	-0.0535056  	0.0167249   	0.0193753   	-0.00629034 	0.0198194   	0.0390776   	-0.00187729 	-0.00247247 	9.22213e-05 	0.0278104   	0.012078    	-0.00325588 	0.0218666   	0.0251946   	0.0759529   	-0.00108588 	0.217315    	-0.185688   	0.0286161   	0.0409364   	0.0371641   	-0.00456044 	-0.28681    	-0.00223689 	0.016906    	0.0319597   	-0.0188871  	-0.00280254 	0.0316415   	0.163673    	-0.00385852 	-0.00228995 	0.0144212   	-0.00184865 	-0.00263991 	0.0436602   	0.265152    	0.0216338   	-0.00220721 	-0.00786264 	0.0338914   	0.0134235   	-0.00163785 	0.197722    	0.0205237   	0.0192795   	-0.00183852 	0.0164027   	0.0487519   
3.975 	-0.00277588 	-0.183931   	-0.00202735 	0.0246211   	0.0229639   	0.0138315   	-0.00153809 	-0.23418    	0.0324964   	0.023254    	0.123051    	0.0140673   	0.00552537  	-0.0033292  	0.016805    	-0.00215347 	0.00548031  	0.0420304   	-0.00208461 	0.0231081   	0.0224034   	-0.208137   	0.0398603   	-0.076856   	0.0160017   	0.0193572   	-0.0367017  	0.0175683   	0.0395743   	-0.00180697 	-0.00239346 	-2.94597e-05	0.0267402   	0.0147249   	-0.00327978 	0.0219455   	0.0230051   	0.0583896   	-0.00137689 	0.21769     	-0.199701   	0.0272433   	0.0434069   	0.0347531   	-0.00481793 	-0.295526   	-0.0022327  	0.0180274   	0.0308625   	-0.0407624  	-0.00273209 	0.0312337   	0.116221    	-0.00390622 	-0.00216084 	0.0154732   	-0.00181417 	-0.00263515 	0.0406513   	0.234386    	0.0205329   	-0.00197978 	-0.00755992 	0.0327358   	0.0124252   	-0.00153254 	0.172297    	0.0210327   	0.0199707   	-0.00190247 	0.0160357   	0.0482479   
3.985 	-0.00272227 	-0.22699    	-0.0020853  	0.0238442   	0.0201336   	0.0178554   	-0.00157514 	-0.288358   	0.034817    	0.0256691   	0.0803541   	0.0147069   	0.0023541   	-0.00334617 	0.0159247   	-0.00191238 	0.00518735  	0.041744    	-0.0018684  	0.0242497   	0.0238166   	-0.234636   	0.0392993   	-0.102232   	0.015409    	0.0192874   	-0.068666   	0.0150163   	0.0397894   	-0.00174437 	-0.00231975 	-0.000175331	0.0256953   	0.0173075   	-0.00332901 	0.0219584   	0.0207738   	0.0425353   	-0.00157347 	0.215396    	-0.215017   	0.0257728   	0.0456576   	0.031946    	-0.00504457 	-0.299209   	-0.00225711 	0.0192499   	0.0296222   	-0.0631091  	-0.00266749 	0.0305946   	0.062858    	-0.0039471  	-0.0020434  	0.0165479   	-0.00178958 	-0.00265633 	0.0374989   	0.202277    	0.01934     	-0.00176654 	-0.0070897  	0.031417    	0.0114077   	-0.0014479  	0.145867    	0.0212918   	0.0205118   	-0.00197215 	0.0155021   	0.0475755   
3.995 	-0.00267047 	-0.269994   	-0.00213725 	0.0230305   	0.0173096   	0.0222766   	-0.00163416 	-0.341189   	0.0370231   	0.0278195   	0.0344385   	0.0153141   	-0.000974239	-0.003367   	0.0149838   	-0.00169393 	0.00481628  	0.0413344   	-0.00167662 	0.0253003   	0.0251293   	-0.261625   	0.0385735   	-0.129162   	0.0149558   	0.0191949   	-0.101631   	0.0122588   	0.0397548   	-0.00168891 	-0.0022527  	-0.000339535	0.0247469   	0.0197884   	-0.00339736 	0.021931    	0.0185862   	0.0289715   	-0.00168303 	0.210344    	-0.230927   	0.0242368   	0.0476346   	0.0288753   	-0.00523752 	-0.298048   	-0.00230554 	0.020562    	0.0282758   	-0.0857461  	-0.00260615 	0.0297618   	0.00458218  	-0.00398148 	-0.0019376  	0.0176153   	-0.00177301 	-0.00269715 	0.0343093   	0.169448    	0.0180821   	-0.00157079 	-0.00647235 	0.0300073   	0.0103938   	-0.00138353 	0.119265    	0.0213175   	0.0208982   	-0.00204452 	0.0148288   	0.0467712   
4.005 	-0.00262012 	-0.312085   	-0.00218098 	0.0222428   	0.014555    	0.027011    	-0.00171078 	-0.391421   	0.0391211   	0.029679    	-0.0134265  	0.015911    	-0.0043777  	-0.00338665 	0.014028    	-0.00149748 	0.0043869   	0.0408381   	-0.00151037 	0.0262511   	0.0263435   	-0.288632   	0.0377334   	-0.157128   	0.0146481   	0.0191099   	-0.135063   	0.00939651  	0.0395076   	-0.00163977 	-0.0021934  	-0.000516154	0.0239629   	0.0221325   	-0.00347827 	0.0218895   	0.0165262   	0.0181688   	-0.00171717 	0.202538    	-0.24671    	0.0226696   	0.0492929   	0.0256748   	-0.00539458 	-0.292399   	-0.00237277 	0.0219486   	0.0268624   	-0.10848    	-0.00254553 	0.0287789   	-0.057477   	-0.00400958 	-0.00184318 	0.0186466   	-0.00176246 	-0.00275108 	0.0311913   	0.136562    	0.0167864   	-0.00139524 	-0.00573215 	0.0285774   	0.00940635  	-0.00133847 	0.0933013   	0.0211375   	0.0211315   	-0.00211663 	0.0140494   	0.0458783   
4.015 	-0.00257079 	-0.352439   	-0.00221482 	0.0215437   	0.0119315   	0.0319621   	-0.00180035 	-0.4379     	0.0411173   	0.0312308   	-0.0619385  	0.0165218   	-0.00777339 	-0.00340021 	0.0131003   	-0.00132203 	0.00391949  	0.040292    	-0.00137026 	0.0270939   	0.0274639   	-0.31516    	0.0368275   	-0.185586   	0.014489    	0.0190637   	-0.16846    	0.0065323   	0.0390881   	-0.00159601 	-0.00214264 	-0.000699382	0.0234056   	0.0243079   	-0.00356506 	0.0218593   	0.014673    	0.0104714   	-0.00169102 	0.192069    	-0.261669   	0.021107    	0.0505975   	0.0224747   	-0.0055142  	-0.282776   	-0.00245311 	0.0233916   	0.0254223   	-0.131111   	-0.00248325 	0.0276938   	-0.122098   	-0.00403154 	-0.00175966 	0.0196149   	-0.00175587 	-0.00281167 	0.0282529   	0.104291    	0.0154794   	-0.00124199 	-0.00489643 	0.0271938   	0.0084672   	-0.00131122 	0.0687375   	0.0207901   	0.0212193   	-0.00218569 	0.0132027   	0.0449455   
4.025 	-0.00252205 	-0.390293   	-0.00223761 	0.0209924   	0.0094972   	0.0370245   	-0.00189807 	-0.479614   	0.043018    	0.0324676   	-0.109813   	0.0171718   	-0.0110799  	-0.00340317 	0.0122397   	-0.00116624 	0.00343397  	0.0397325   	-0.00125632 	0.0278212   	0.0284976   	-0.340703   	0.035901    	-0.213986   	0.0144781   	0.0190861   	-0.201364   	0.00376701  	0.0385379   	-0.00155661 	-0.00210088 	-0.000883696	0.0231285   	0.0262864   	-0.00365121 	0.0218645   	0.013098    	0.00608616  	-0.00162257 	0.179108    	-0.275157   	0.0195846   	0.0515243   	0.0193979   	-0.00559553 	-0.269821   	-0.00254064 	0.0248704   	0.0239953   	-0.153444   	-0.00241719 	0.0265564   	-0.188012   	-0.00404735 	-0.0016864  	0.0204959   	-0.00175115 	-0.00287278 	0.0255965   	0.0732929   	0.0141864   	-0.00111246 	-0.0039947  	0.0259165   	0.00759697  	-0.00129984 	0.0462564   	0.0203213   	0.0211746   	-0.00224915 	0.0123304   	0.044024    
4.035 	-0.00247349 	-0.424974   	-0.00224879 	0.0206423   	0.00730507  	0.0420876   	-0.00199917 	-0.515728   	0.0448286   	0.0333905   	-0.155835   	0.0178858   	-0.0142198  	-0.00339156 	0.0114803   	-0.00102862 	0.00294926  	0.0391938   	-0.00116806 	0.0284266   	0.0294527   	-0.364776   	0.0349939   	-0.241791   	0.0146111   	0.019205    	-0.233375   	0.00119602  	0.0378986   	-0.00152051 	-0.0020683  	-0.001064   	0.023174    	0.0280439   	-0.00373059 	0.0219267   	0.0118615   	0.00507785  	-0.00153181 	0.163888    	-0.286604   	0.0181368   	0.0520605   	0.0165557   	-0.00563836 	-0.254285   	-0.00262942 	0.0263626   	0.02262     	-0.175291   	-0.00234557 	0.0254171   	-0.253942   	-0.00405688 	-0.00162264 	0.0212681   	-0.00174632 	-0.00292882 	0.0233157   	0.044177    	0.01293     	-0.00100742 	-0.0030576  	0.0247973   	0.0068143   	-0.00130202 	0.0264419   	0.0197832   	0.0210148   	-0.00230477 	0.0114755   	0.0431651   
4.045 	-0.00242473 	-0.455919   	-0.00224835 	0.0205388   	0.0054016   	0.0470403   	-0.00209901 	-0.54561    	0.0465534   	0.0340081   	-0.198903   	0.0186863   	-0.0171215  	-0.00336211 	0.0108503   	-0.000907512	0.00248263  	0.0387068   	-0.00110451 	0.0289045   	0.0303382   	-0.386933   	0.0341401   	-0.2685     	0.0148802   	0.0194443   	-0.264154   	-0.00109409 	0.0372097   	-0.0014867  	-0.00204477 	-0.00123577 	0.0235711   	0.0295612   	-0.00379768 	0.0220647   	0.0110108   	0.00736987  	-0.00143976 	0.146695    	-0.295539   	0.016796    	0.0522049   	0.0140449   	-0.00564317 	-0.236992   	-0.00271374 	0.0278446   	0.0213324   	-0.196482   	-0.00226705 	0.0243248   	-0.318649   	-0.00405987 	-0.00156753 	0.0219132   	-0.00173952 	-0.00297494 	0.0214918   	0.0174836   	0.0117297   	-0.000926987	-0.00211597 	0.023878    	0.00613549  	-0.00131514 	0.00975944  	0.0192312   	0.020761    	-0.00235069 	0.0106806   	0.042418    
4.055 	-0.00237545 	-0.482695   	-0.00223682 	0.0207169   	0.00382543  	0.0517741   	-0.00219327 	-0.568856   	0.0481955   	0.0343357   	-0.238072   	0.0195928   	-0.0197216  	-0.0033124  	0.0103712   	-0.000801248	0.00204916  	0.038298    	-0.00106419 	0.0292503   	0.031163    	-0.406792   	0.0333661   	-0.293666   	0.0152736   	0.0198236   	-0.293429   	-0.00302849 	0.0365075   	-0.00145426 	-0.0020299  	-0.00139514 	0.0243345   	0.0308235   	-0.00384777 	0.0222937   	0.0105784   	0.0127502   	-0.00136755 	0.12785     	-0.301613   	0.0155912   	0.051967    	0.011945    	-0.00561105 	-0.218812   	-0.00278827 	0.0292924   	0.0201652   	-0.216871   	-0.00218081 	0.0233249   	-0.380968   	-0.00405598 	-0.00152018 	0.0224163   	-0.00172914 	-0.00300718 	0.0201908   	-0.00634141 	0.0106016   	-0.000870658	-0.00119976 	0.0231894   	0.00557411  	-0.00133641 	-0.00345777 	0.0187218   	0.0204366   	-0.00238544 	0.00998587  	0.0418271   
4.065 	-0.00232545 	-0.505015   	-0.00221524 	0.0212004   	0.00260633  	0.0561875   	-0.00227804 	-0.585298   	0.0497563   	0.0343938   	-0.272584   	0.0206198   	-0.021966   	-0.00324091 	0.0100574   	-0.000708191	0.00166137  	0.0379885   	-0.00104524 	0.0294611   	0.0319349   	-0.424048   	0.0326909   	-0.316908   	0.0157758   	0.0203567   	-0.320998   	-0.00454648 	0.0358239   	-0.00142241 	-0.00202306 	-0.00153897 	0.0254634   	0.0318211   	-0.00387709 	0.0226249   	0.0105806   	0.0208827   	-0.00133537 	0.107697    	-0.30461    	0.0145472   	0.0513671   	0.010316    	-0.00554367 	-0.200627   	-0.00284831 	0.0306823   	0.0191467   	-0.236338   	-0.00208653 	0.0224579   	-0.439845   	-0.00404476 	-0.00147973 	0.0227663   	-0.00171383 	-0.00302263 	0.019461    	-0.0269643  	0.00955755  	-0.000837368	-0.000337105	0.0227503   	0.00514073  	-0.00136294 	-0.0130177  	0.01831     	0.0200667   	-0.00240797 	0.00942735  	0.0414303   
4.075 	-0.00227459 	-0.522739   	-0.00218507 	0.0220002   	0.00176454  	0.0601887   	-0.0023499  	-0.595006   	0.0512357   	0.0342072   	-0.301899   	0.0217767   	-0.0238119  	-0.0031471  	0.00991633  	-0.000626813	0.00132889  	0.0377937   	-0.00104544 	0.029535    	0.0326606   	-0.438488   	0.0321255   	-0.337928   	0.0163679   	0.0210508   	-0.346727   	-0.00560337 	0.0351855   	-0.00139054 	-0.00202342 	-0.00166493 	0.0269413   	0.0325491   	-0.00388294 	0.0230649   	0.0110175   	0.0313225   	-0.0013616  	0.0865889   	-0.304451   	0.0136843   	0.0504344   	0.00919756  	-0.00544323 	-0.183298   	-0.00288985 	0.0319914   	0.0183      	-0.2548     	-0.00198444 	0.0217582   	-0.494362   	-0.00402571 	-0.00144531 	0.0229555   	-0.00169257 	-0.00301943 	0.0193315   	-0.0441773  	0.00860531  	-0.000825555	0.000446569 	0.022568    	0.00484277  	-0.00139186 	-0.0188727  	0.0180466   	0.0196767   	-0.00241771 	0.00903574  	0.0412565   
4.085 	-0.00222284 	-0.535881   	-0.00214811 	0.0231141   	0.00131035  	0.0636992   	-0.00240605 	-0.598283   	0.0526317   	0.0338038   	-0.325703   	0.0230664   	-0.0252279  	-0.00303139 	0.00994818  	-0.00055575 	0.00105839  	0.0377226   	-0.00106229 	0.0294721   	0.0333446   	-0.450004   	0.0316729   	-0.356516   	0.0170283   	0.0219068   	-0.370544   	-0.00617168 	0.0346127   	-0.00135824 	-0.00202997 	-0.0017715  	0.0287363   	0.0330072   	-0.00386375 	0.0236158   	0.0118725   	0.043536    	-0.00146186 	0.0648723   	-0.301206   	0.0130173   	0.0492062   	0.00860794  	-0.0053124  	-0.167637   	-0.00290981 	0.0331987   	0.0176429   	-0.272207   	-0.00187535 	0.0212527   	-0.543766   	-0.00399827 	-0.00141614 	0.0229802   	-0.00166469 	-0.00299686 	0.019811    	-0.0579076  	0.0077484   	-0.000833236	0.00112935  	0.0226377   	0.00468443  	-0.0014204  	-0.0211182  	0.0179767   	0.0192913   	-0.00241451 	0.00883507  	0.041325    
4.095 	-0.00217032 	-0.544603   	-0.00210644 	0.0245266   	0.001244    	0.0666554   	-0.00244435 	-0.595648   	0.0539408   	0.0332132   	-0.34392    	0.0244853   	-0.0261952  	-0.00289514 	0.0101465   	-0.000493843	0.00085349  	0.037778    	-0.00109309 	0.0292742   	0.0339892   	-0.458593   	0.0313291   	-0.372558   	0.0177326   	0.0229183   	-0.392438   	-0.00624161 	0.0341198   	-0.00132531 	-0.0020416  	-0.00185792 	0.0308023   	0.0331998   	-0.00381907 	0.0242752   	0.0131138   	0.0569235   	-0.00164829 	0.0428766   	-0.295079   	0.0125554   	0.0477263   	0.00854472  	-0.00515423 	-0.154377   	-0.00290601 	0.0342852   	0.0171869   	-0.28855    	-0.00176055 	0.0209601   	-0.587483   	-0.00396189 	-0.00139152 	0.0228403   	-0.00162993 	-0.00295525 	0.0208879   	-0.0682196  	0.00698633  	-0.000858092	0.00169351  	0.0229439   	0.00466674  	-0.00144596 	-0.0199847  	0.0181371   	0.0189339   	-0.00239866 	0.00884182  	0.0416436   
4.105 	-0.0021172  	-0.549207   	-0.0020623  	0.0262096   	0.00155591  	0.069011    	-0.00246332 	-0.58781    	0.0551577   	0.032466    	-0.356707   	0.026023    	-0.0267073  	-0.00274059 	0.0104986   	-0.000440164	0.000714944 	0.0379563   	-0.00113502 	0.0289447   	0.0345943   	-0.464361   	0.0310833   	-0.386035   	0.0184549   	0.0240723   	-0.412447   	-0.00582098 	0.0337144   	-0.00129175 	-0.00205711 	-0.00192423 	0.0330802   	0.0331354   	-0.0037496  	0.0250359   	0.014695    	0.0708436   	-0.00192895 	0.0209041   	-0.286407   	0.0123021   	0.0460432   	0.00898559  	-0.00497206 	-0.14415    	-0.0028773  	0.0352348   	0.0169377   	-0.303854   	-0.0016418  	0.0208906   	-0.625126   	-0.00391606 	-0.00137083 	0.0225392   	-0.00158837 	-0.00289595 	0.0225303   	-0.0753131  	0.00631486  	-0.000897561	0.00212599  	0.0234612   	0.00478763  	-0.00146624 	-0.0158264  	0.0185554   	0.0186256   	-0.00237086 	0.00906441  	0.0422089   
4.115 	-0.00206378 	-0.550117   	-0.00201799 	0.0281234   	0.00222719  	0.0707375   	-0.00246222 	-0.575641   	0.0562759   	0.0315927   	-0.364443   	0.0276625   	-0.02677    	-0.00257072 	0.0109864   	-0.00039403 	0.000640832 	0.0382478   	-0.00118524 	0.0284894   	0.0351571   	-0.467519   	0.0309191   	-0.397024   	0.0191683   	0.025349    	-0.43065    	-0.0049344  	0.0333982   	-0.00125779 	-0.00207527 	-0.00197112 	0.0355002   	0.0328263   	-0.00365706 	0.0258866   	0.0165578   	0.0846394   	-0.00230732 	-0.000778087	-0.275642   	0.0122552   	0.0442084   	0.00988997  	-0.00476949 	-0.137464   	-0.00282354 	0.0360345   	0.0168948   	-0.318183   	-0.00152127 	0.0210455   	-0.6565     	-0.00386031 	-0.00135357 	0.0220836   	-0.00154051 	-0.00282121 	0.0246878   	-0.0795145  	0.00572653  	-0.000948926	0.0024188   	0.0241557   	0.00504217  	-0.00147927 	-0.00910509 	0.0192485   	0.0183844   	-0.00233215 	0.0095029   	0.0430056   
4.125 	-0.00201043 	-0.547865   	-0.0019758  	0.0302178   	0.00323044  	0.0718248   	-0.00244097 	-0.560137   	0.0572875   	0.0306226   	-0.367704   	0.029381    	-0.0264008  	-0.00238917 	0.0115876   	-0.000354998	0.000626907 	0.0386378   	-0.00124093 	0.0279157   	0.0356726   	-0.468375   	0.0308157   	-0.405687   	0.0198461   	0.0267233   	-0.447159   	-0.00362187 	0.0331671   	-0.00122382 	-0.00209486 	-0.00199993 	0.0379841   	0.032288    	-0.0035441  	0.0268121   	0.0186337   	0.0976646   	-0.00278203 	-0.0219438  	-0.26333    	0.0124072   	0.0422743   	0.0112013   	-0.00455022 	-0.134694   	-0.00274557 	0.0366749   	0.0170519   	-0.331633   	-0.00140144 	0.0214176   	-0.681595   	-0.00379428 	-0.00133933 	0.0214834   	-0.00148715 	-0.00273404 	0.0272928   	-0.0812636  	0.00521121  	-0.00100941 	0.00256916  	0.0249868   	0.00542279  	-0.00148346 	-0.000369659	0.0202223   	0.0182251   	-0.00228389 	0.0101492   	0.0440072   
4.135 	-0.00195758 	-0.543064   	-0.00193785 	0.0324346   	0.00453079  	0.0722808   	-0.00240015 	-0.542377   	0.0581839   	0.0295838   	-0.367236   	0.0311501   	-0.0256274  	-0.00220004 	0.012276    	-0.000322849	0.000667012 	0.0391069   	-0.00129938 	0.0272333   	0.0361335   	-0.467318   	0.030749    	-0.412264   	0.020462    	0.0281645   	-0.462104   	-0.00193687 	0.033012    	-0.00119036 	-0.00211469 	-0.00201248 	0.0404483   	0.0315391   	-0.0034142  	0.0277937   	0.0208467   	0.109308    	-0.00334682 	-0.0424111  	-0.250093   	0.0127456   	0.0402931   	0.0128497   	-0.00431803 	-0.136065   	-0.00264514 	0.03715     	0.0173973   	-0.34433    	-0.00128498 	0.0219917   	-0.700577   	-0.00371774 	-0.0013278  	0.0207514   	-0.00142943 	-0.00263802 	0.0302635   	-0.0810961  	0.00475682  	-0.00107625 	0.00257952  	0.0259092   	0.00591962  	-0.00147764 	0.00976595  	0.021471    	0.0181585   	-0.00222767 	0.0109873   	0.0451772   
4.145 	-0.00190568 	-0.536382   	-0.00190608 	0.0347093   	0.00608711  	0.0721307   	-0.00234092 	-0.523482   	0.0589557   	0.0285022   	-0.363919   	0.032937    	-0.0244874  	-0.00200774 	0.0130235   	-0.000297559	0.000753553 	0.0396319   	-0.00135806 	0.0264535   	0.0365308   	-0.464807   	0.0306936   	-0.417061   	0.0209917   	0.0296384   	-0.475626   	5.60046e-05 	0.0329199   	-0.00115805 	-0.00213366 	-0.00201099 	0.0428063   	0.0306004   	-0.00327143 	0.0288101   	0.0231167   	0.119018    	-0.00399065 	-0.0620436  	-0.236599   	0.0132536   	0.0383142   	0.0147551   	-0.00407667 	-0.141651   	-0.00252484 	0.0374577   	0.0179146   	-0.356421   	-0.00117469 	0.0227451   	-0.713771   	-0.00363061 	-0.00131875 	0.0199026   	-0.00136874 	-0.00253713 	0.0335067   	-0.0796215  	0.00435004  	-0.00114679 	0.00245737  	0.0268749   	0.00652079  	-0.00146109 	0.0206475   	0.0229776   	0.0181918   	-0.00216528 	0.0119943   	0.04647     
4.155 	-0.00185519 	-0.528521   	-0.00188211 	0.0369733   	0.00785344  	0.0714149   	-0.00226502 	-0.504571   	0.0595936   	0.0274011   	-0.358729   	0.034706    	-0.0230258  	-0.0018168  	0.0138007   	-0.000279263	0.000878006 	0.040187    	-0.00141467 	0.0255896   	0.0368543   	-0.461347   	0.0306234   	-0.420431   	0.0214137   	0.0311078   	-0.487866   	0.00228376  	0.0328746   	-0.00112759 	-0.00215077 	-0.00199794 	0.0449725   	0.0294946   	-0.00312032 	0.029838    	0.025362    	0.126323    	-0.004698   	-0.080749   	-0.223536   	0.0139109   	0.0363836   	0.0168306   	-0.00382977 	-0.15138    	-0.00238795 	0.0375996   	0.0185831   	-0.36807    	-0.00107334 	0.0236489   	-0.721635   	-0.00353301 	-0.001312   	0.0189545   	-0.00130666 	-0.00243554 	0.0369207   	-0.0774989  	0.00397711  	-0.00121854 	0.00221494  	0.0278352   	0.00721284  	-0.00143356 	0.0316059   	0.0247149   	0.0183281   	-0.00209859 	0.0131412   	0.0478331   
