q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_200-H_15   	H_200-Br_24  	C_100-H_22   	H_200-N_7    	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-Br_24  	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
0.285 	-15.8473    	-566.657    	-15.7715    	-101.74     	-100.132    	-98.9851    	-13.7005    	-566.096    	-106.908    	-470.182    	-620.244    	-97.2916    	-106.166    	-17.8615    	-122.863    	-106.692    	-85.2705    	-17.9017    	-98.7291    	-97.0611    	-631.083    	-92.6016    	-2887.18    	-473.37     	-626.208    	-100.991    	-98.7196    	-607.787    	-123.234    	-101.881    	-15.9083    	-15.4052    	-443.327    	-111.123    	-122.809    	-98.4209    	-101.322    	-647.682    	-106.732    	-2733.64    	-748.936    	-666.272    	-95.934     	-97.1627    	-124.368    	-676.76     	-15.7531    	-103.352    	-95.3438    	-596.659    	-13.7149    	-93.3693    	-583.506    	-16.1431    	-16.1757    	-106.78     	-14.9616    	-18.5052    	-754.564    	-108.344    	-14.4614    	-108.105    	-93.7249    	-109.305    	-445.664    	-17.5704    	-657.453    	-91.6049    	-92.6764    	-15.4566    	-100.679    	-115.573    
0.295 	-15.3802    	-556.104    	-15.3246    	-99.5676    	-97.4444    	-96.8969    	-13.2287    	-553.472    	-104.896    	-455.587    	-610.827    	-94.1848    	-103.907    	-17.4822    	-120.428    	-104.828    	-82.2227    	-17.5003    	-96.6129    	-95.0553    	-616.236    	-90.2151    	-2800.54    	-455.042    	-618.787    	-98.6357    	-96.0476    	-596.059    	-120.875    	-99.426     	-15.3849    	-14.9804    	-426.159    	-108.777    	-121.378    	-96.2682    	-97.9177    	-642.08     	-105.143    	-2624.43    	-743.1      	-657.293    	-93.575     	-94.69      	-122.978    	-663.948    	-15.3041    	-101.462    	-93.0396    	-586.69     	-13.1921    	-90.4408    	-577.027    	-15.7899    	-15.673     	-104.524    	-14.5242    	-18.1002    	-750.18     	-106.463    	-13.9917    	-106.868    	-91.3832    	-107.213    	-426.491    	-17.2263    	-654.476    	-88.8724    	-89.7205    	-14.9631    	-98.4087    	-112.682    
0.305 	-14.8787    	-544.095    	-14.8269    	-97.1605    	-94.4551    	-94.5107    	-12.7188    	-539.39     	-102.578    	-440.03     	-600        	-90.7986    	-101.334    	-17.06      	-117.62     	-102.653    	-78.9517    	-17.0444    	-94.2199    	-92.8173    	-599.535    	-87.5648    	-2708.29    	-435.493    	-609.572    	-95.9965    	-93.0753    	-582.708    	-118.145    	-96.6635    	-14.8106    	-14.5124    	-407.806    	-106.165    	-119.612    	-93.8437    	-94.1971    	-634.804    	-103.258    	-2509.11    	-735.396    	-646.662    	-90.9503    	-92.0115    	-121.235    	-649.197    	-14.8109    	-99.2738    	-90.4618    	-575.14     	-12.6296    	-87.2484    	-569.201    	-15.3868    	-15.1198    	-101.95     	-14.0447    	-17.6383    	-743.799    	-104.316    	-13.48      	-105.336    	-88.7689    	-104.797    	-406.088    	-16.832     	-649.705    	-85.9006    	-86.4964    	-14.4197    	-95.8358    	-109.446    
0.315 	-14.352     	-530.824    	-14.2879    	-94.5655    	-91.2283    	-91.8693    	-12.1805    	-524.116    	-99.9996    	-423.741    	-587.929    	-87.2094    	-98.5031    	-16.6041    	-114.498    	-100.209    	-75.5262    	-16.5439    	-91.5976    	-90.386     	-581.37     	-84.7031    	-2611.85    	-415.068    	-598.695    	-93.1213    	-89.8657    	-568.004    	-115.097    	-93.6535    	-14.1971    	-14.0101    	-388.606    	-103.349    	-117.54     	-91.1942    	-90.2477    	-625.962    	-101.113    	-2390       	-725.909    	-634.597    	-88.1062    	-89.173     	-119.165    	-632.883    	-14.2813    	-96.8282    	-87.6565    	-562.2      	-12.0386    	-83.8611    	-560.073    	-14.9406    	-14.5275    	-99.1126    	-13.5322    	-17.1307    	-735.46     	-101.949    	-12.9356    	-103.535    	-85.9334    	-102.113    	-384.856    	-16.3946    	-643.161    	-82.749     	-83.0735    	-13.837     	-93.0101    	-105.952    
0.325 	-13.8091    	-516.5      	-13.7172    	-91.8293    	-87.8279    	-89.017     	-11.6236    	-507.924    	-97.2065    	-406.95     	-574.791    	-83.4921    	-95.4724    	-16.1236    	-111.118    	-97.5393    	-72.0137    	-16.0088    	-88.7943    	-87.8015    	-562.133    	-81.6837    	-2512.59    	-394.113    	-586.309    	-90.0591    	-86.4821    	-552.223    	-111.788    	-90.457     	-13.5561    	-13.4822    	-368.897    	-100.39     	-115.189    	-88.3677    	-86.1557    	-615.678    	-98.7501    	-2269.32    	-714.742    	-621.324    	-85.0901    	-86.2199    	-116.798    	-615.385    	-13.7236    	-94.17      	-84.6708    	-548.071    	-11.43      	-80.3469    	-549.71     	-14.4586    	-13.9079    	-96.0696    	-12.9957    	-16.5886    	-725.229    	-99.4077    	-12.3679    	-101.495    	-82.9295    	-99.2169    	-363.191    	-15.9211    	-634.893    	-79.4764    	-79.5207    	-13.2256    	-89.9824    	-102.287    
0.335 	-13.2586    	-501.337    	-13.1243    	-88.9975    	-84.3162    	-85.9982    	-11.0574    	-491.086    	-94.2443    	-389.883    	-560.765    	-79.7183    	-92.2981    	-15.6271    	-107.539    	-94.6886    	-68.479     	-15.4486    	-85.8585    	-85.1041    	-542.208    	-78.5597    	-2411.88    	-372.964    	-572.583    	-86.8585    	-82.9866    	-535.639    	-108.274    	-87.1346    	-12.899     	-12.9373    	-349.008    	-97.3448    	-112.593    	-85.4122    	-82.0041    	-604.094    	-96.209     	-2149.22    	-702.013    	-607.073    	-81.9499    	-83.1953    	-114.167    	-597.073    	-13.1456    	-91.3439    	-81.5525    	-532.964    	-10.8146    	-76.7719    	-538.199    	-13.9478    	-13.2722    	-92.877     	-12.4439    	-16.023     	-713.196    	-96.7382    	-11.786     	-99.2469    	-79.8102    	-96.1676    	-341.477    	-15.4187    	-624.978    	-76.1399    	-75.9047    	-12.5962    	-86.8041    	-98.5333    
0.345 	-12.7086    	-485.552    	-12.5184    	-86.1135    	-80.7531    	-82.857     	-10.4912    	-473.87     	-91.1584    	-372.76     	-546.032    	-75.9546    	-89.0343    	-15.1229    	-103.817    	-91.7009    	-64.9828    	-14.8729    	-82.8376    	-82.333     	-521.964    	-75.3831    	-2311.01    	-351.939    	-557.704    	-83.5672    	-79.4388    	-518.519    	-104.611    	-83.7449    	-12.2365    	-12.3837    	-329.256    	-94.2677    	-109.786    	-82.3748    	-77.8698    	-591.361    	-93.5313    	-2031.64    	-687.855    	-592.068    	-78.7321    	-80.1395    	-111.308    	-578.303    	-12.5552    	-88.3946    	-78.3483    	-517.092    	-10.2026    	-73.1982    	-525.644    	-13.4155    	-12.6314    	-89.5889    	-11.8854    	-15.4443    	-699.475    	-93.9846    	-11.199     	-96.8232    	-76.6275    	-93.0206    	-320.074    	-14.8947    	-613.522    	-72.7928    	-72.2885    	-11.9589    	-83.525     	-94.769     
0.355 	-12.1661    	-469.362    	-11.9082    	-83.2177    	-77.1941    	-79.636     	-9.9335     	-456.527    	-87.9921    	-355.785    	-530.77     	-72.261     	-85.7322    	-14.6184    	-100.006    	-88.6192    	-61.5802    	-14.2902    	-79.7769    	-79.526     	-501.743    	-72.2034    	-2211.17    	-331.336    	-541.866    	-80.2306    	-75.8944    	-501.12     	-100.852    	-80.3432    	-11.5787    	-11.8291    	-309.933    	-91.2062    	-106.802    	-79.3002    	-73.8227    	-577.641    	-90.7574    	-1918.36    	-672.415    	-576.529    	-75.4817    	-77.0893    	-108.258    	-559.404    	-11.96      	-85.3652    	-75.1032    	-500.672    	-9.60335    	-69.6829    	-512.165    	-12.8688    	-11.9953    	-86.2564    	-11.328     	-14.8622    	-684.202    	-91.1883    	-10.6151    	-94.2578    	-73.4313    	-89.8286    	-299.313    	-14.3557    	-600.653    	-69.4843    	-68.7303    	-11.3232    	-80.193     	-91.0629    
0.365 	-11.6373    	-452.978    	-11.3018    	-80.3465    	-73.6895    	-76.3756    	-9.39193    	-439.296    	-84.7863    	-339.149    	-515.151    	-68.69      	-82.4386    	-14.1202    	-96.1588    	-85.484     	-58.3197    	-13.7086    	-76.7186    	-76.7186    	-481.858    	-69.0665    	-2113.46    	-311.421    	-525.269    	-76.8912    	-72.4041    	-483.679    	-97.0455    	-76.9804    	-10.9346    	-11.2806    	-291.306    	-88.2015    	-103.677    	-76.2307    	-69.9238    	-563.101    	-87.9261    	-1810.89    	-655.847    	-560.662    	-72.2407    	-74.0768    	-105.053    	-540.675    	-11.3667    	-82.2969    	-71.8596    	-483.911    	-9.02535    	-66.2765    	-497.897    	-12.3142    	-11.3729    	-82.9264    	-10.7791    	-14.2857    	-667.534    	-88.387     	-10.042     	-91.5843    	-70.2685    	-86.6408    	-279.487    	-13.8083    	-586.523    	-66.2582    	-65.2816    	-10.6978    	-76.8528    	-87.4751    
0.375 	-11.1275    	-436.601    	-10.7065    	-77.5319    	-70.2833    	-73.1132    	-8.87336    	-422.392    	-81.5786    	-323.02     	-499.337    	-65.2853    	-79.195     	-13.6338    	-92.32      	-82.3333    	-55.2428    	-13.1351    	-73.7014    	-73.943     	-462.581    	-66.014     	-2018.83    	-292.43     	-508.119    	-73.5874    	-69.0124    	-466.411    	-93.2385    	-73.7021    	-10.3121    	-10.7442    	-273.611    	-85.2875    	-100.447    	-73.2043    	-66.2241    	-547.912    	-85.0738    	-1710.49    	-638.314    	-544.656    	-69.0477    	-71.1294    	-101.731    	-522.38     	-10.7819    	-79.2279    	-68.6566    	-467.013    	-8.47586    	-63.0228    	-482.987    	-11.7581    	-10.7721    	-79.6407    	-10.2451    	-13.7223    	-649.644    	-85.6143    	-9.48667    	-88.8361    	-67.1818    	-83.5011    	-260.848    	-13.2586    	-571.306    	-63.1519    	-61.9872    	-10.0904    	-73.5453    	-84.0557    
0.385 	-10.6407    	-420.42     	-10.1288    	-74.8007    	-67.0129    	-69.8824    	-8.38357    	-406.007    	-78.4027    	-307.545    	-483.478    	-62.0817    	-76.0373    	-13.1636    	-88.5314    	-79.2013    	-52.3826    	-12.5756    	-70.7593    	-71.2282    	-444.146    	-63.0823    	-1928.13    	-274.557    	-490.618    	-70.3534    	-65.7576    	-449.507    	-89.4713    	-70.5477    	-9.71748    	-10.2253    	-257.046    	-82.4907    	-97.1457    	-70.255     	-62.7643    	-532.246    	-82.234     	-1618.15    	-619.986    	-528.684    	-65.9371    	-68.2694    	-98.3297    	-504.739    	-10.211     	-76.1928    	-65.529     	-450.167    	-7.96098    	-59.9574    	-467.592    	-11.2063    	-10.1994    	-76.4355    	-9.73145    	-13.1786    	-630.719    	-82.899     	-8.95495    	-86.045     	-64.2093    	-80.4482    	-243.602    	-12.7119    	-555.186    	-60.1966    	-58.8838    	-9.50755    	-70.3066    	-80.8436    
0.395 	-10.1798    	-404.61     	-9.57381    	-72.1743    	-63.9081    	-66.7133    	-7.92728    	-390.305    	-75.2879    	-292.848    	-467.711    	-59.1045    	-72.9952    	-12.7132    	-84.8285    	-76.1187    	-49.7641    	-12.035     	-67.9217    	-68.5988    	-426.74     	-60.3027    	-1842.01    	-257.961    	-472.964    	-67.2186    	-62.6705    	-433.132    	-85.7792    	-67.55      	-9.1561     	-9.7284     	-241.775    	-79.8296    	-93.8073    	-67.4117    	-59.5739    	-516.272    	-79.4367    	-1534.59    	-601.033    	-512.894    	-62.9388    	-65.5137    	-94.8838    	-487.932    	-9.65898    	-73.2222    	-62.5074    	-433.549    	-7.48544    	-57.1079    	-451.874    	-10.6638    	-9.66004    	-73.3405    	-9.24272    	-12.6599    	-610.957    	-80.2646    	-8.45178    	-83.2412    	-61.384     	-77.5143    	-227.907    	-12.173     	-538.365    	-57.4163    	-56         	-8.9547     	-67.1679    	-77.8666    
0.405 	-9.74678    	-389.328    	-9.04602    	-69.6689    	-60.9915    	-63.6314    	-7.50804    	-375.422    	-72.2588    	-279.027    	-452.156    	-56.3697    	-70.0917    	-12.2846    	-81.2407    	-73.1113    	-47.4041    	-11.5171    	-65.2127    	-66.0757    	-410.502    	-57.7       	-1761.02    	-242.757    	-455.346    	-64.207     	-59.7746    	-417.42     	-82.1917    	-64.7347    	-8.63168    	-9.25673    	-227.919    	-77.315     	-90.4628    	-64.6982    	-56.6714    	-500.153    	-76.7081    	-1460.23    	-581.628    	-497.414    	-60.0775    	-62.8741    	-91.4276    	-472.09     	-9.12967    	-70.342     	-59.6172    	-417.316    	-7.05266    	-54.4934    	-435.998    	-10.1351    	-9.15786    	-70.3794    	-8.78244    	-12.1698    	-590.564    	-77.7293    	-7.981      	-80.4527    	-58.733     	-74.7251    	-213.87     	-11.6459    	-521.047    	-54.8283    	-53.3558    	-8.43598    	-64.1551    	-75.1409    
0.415 	-9.34226    	-374.709    	-8.54864    	-67.2949    	-58.2777    	-60.6579    	-7.12829    	-361.467    	-69.3353    	-266.154    	-436.918    	-53.8842    	-67.3435    	-11.8791    	-77.7913    	-70.2008    	-45.3109    	-11.0244    	-62.651     	-63.6748    	-395.525    	-55.2934    	-1685.54    	-229.021    	-437.944    	-61.3373    	-57.0861    	-402.476    	-78.7323    	-62.1204    	-8.14662    	-8.81272    	-215.564    	-74.9505    	-87.1414    	-62.1329    	-54.0645    	-484.047    	-74.0701    	-1395.24    	-561.943    	-482.347    	-57.373     	-60.3573    	-87.9927    	-457.3      	-8.62621    	-67.5737    	-56.8791    	-401.61     	-6.66472    	-52.1249    	-420.131    	-9.62397    	-8.69526    	-67.569     	-8.35314    	-11.7111    	-569.751    	-75.3057    	-7.54541    	-77.7048    	-56.2775    	-72.0994    	-201.552    	-11.1341    	-503.443    	-52.4429    	-50.963     	-7.95432    	-61.2881    	-72.672     
0.425 	-8.96606    	-360.872    	-8.08384    	-65.0576    	-55.7745    	-57.8094    	-6.78931    	-348.516    	-66.5324    	-254.277    	-422.085    	-51.6463    	-64.7608    	-11.4967    	-74.4973    	-67.4041    	-43.4853    	-10.5585    	-60.25      	-61.408     	-381.859    	-53.0955    	-1615.81    	-216.789    	-420.918    	-58.6232    	-54.6137    	-388.376    	-75.4185    	-59.7184    	-7.70198    	-8.39784    	-204.753    	-72.7329    	-83.8695    	-59.7287    	-51.751     	-468.099    	-71.5405    	-1339.56    	-542.143    	-467.769    	-54.8398    	-57.9656    	-84.608     	-443.605    	-8.15083    	-64.9338    	-54.3083    	-386.547    	-6.32235    	-50.0054    	-404.435    	-9.1335     	-8.27334    	-64.9199    	-7.95633    	-11.2847    	-548.728    	-73.0015    	-7.14671    	-75.0195    	-54.0326    	-69.6495    	-190.965    	-10.64      	-485.757    	-50.2641    	-48.8255    	-7.51141    	-58.5817    	-70.4549    
0.435 	-8.61706    	-347.91     	-7.65276    	-62.9575    	-53.4824    	-55.0982    	-6.49134    	-336.618    	-63.8602    	-243.42     	-407.728    	-49.6467    	-62.3476    	-11.1368    	-71.3697    	-64.7335    	-41.9208    	-10.1198    	-58.0179    	-59.2826    	-369.505    	-51.1132    	-1551.95    	-206.058    	-404.416    	-56.073     	-52.3594    	-375.168    	-72.2622    	-57.5334    	-7.29755    	-8.01263    	-195.495    	-70.6531    	-80.6706    	-57.4932    	-49.7192    	-452.443    	-69.1325    	-1292.89    	-522.391    	-453.736    	-52.4872    	-55.6971    	-81.2992    	-431.008    	-7.70492    	-62.434     	-51.9149    	-372.225    	-6.02509    	-48.1306    	-389.066    	-8.66602    	-7.89196    	-62.4366    	-7.5926     	-10.8909    	-527.7      	-70.8191    	-6.78564    	-72.4157    	-52.0074    	-67.3809    	-182.075    	-10.1655    	-468.19     	-48.29      	-46.9393    	-7.10778    	-56.045     	-68.4754    
0.445 	-8.29338    	-335.896    	-7.25559    	-60.9904    	-51.3958    	-52.5323    	-6.2336     	-325.796    	-61.3244    	-233.582    	-393.9      	-47.8696    	-60.1027    	-10.7976    	-68.4137    	-62.1967    	-40.6047    	-9.70784    	-55.9578    	-57.3019    	-358.429    	-49.3476    	-1493.95    	-196.792    	-388.563    	-53.6901    	-50.3187    	-362.872    	-69.2694    	-55.5633    	-6.93204    	-7.65685    	-187.765    	-68.6967    	-77.565     	-55.429     	-47.9494    	-437.201    	-66.8551    	-1254.74    	-502.839    	-440.279    	-50.3198    	-53.5464    	-78.0888    	-419.472    	-7.28908    	-60.0813    	-49.7044    	-358.72     	-5.77133    	-46.4898    	-374.17     	-8.22317    	-7.5498     	-60.118     	-7.26165    	-10.5282    	-506.866    	-68.7561    	-6.46194    	-69.9085    	-50.2053    	-65.2932    	-174.812    	-9.71194    	-450.931    	-46.5134    	-45.2941    	-6.74287    	-53.6818    	-66.7111    
0.455 	-7.99251    	-324.881    	-6.89163    	-59.1483    	-49.5035    	-50.1159    	-6.01441    	-316.045    	-58.9267    	-224.745    	-380.639    	-46.2933    	-58.0195    	-10.4769    	-65.6295    	-59.7976    	-39.5187    	-9.32129    	-54.0682    	-55.465     	-348.559    	-47.7944    	-1441.69    	-188.923    	-373.464    	-51.4738    	-48.4816    	-351.486    	-66.4415    	-53.8005    	-6.60313    	-7.3295     	-181.506    	-66.8455    	-74.5694    	-53.5339    	-46.4151    	-422.476    	-64.7131    	-1224.46    	-483.63     	-427.409    	-48.3375    	-51.5053    	-74.9954    	-408.927    	-6.90319    	-57.8785    	-47.6774    	-346.083    	-5.55847    	-45.0662    	-359.88     	-7.80594    	-7.24457    	-57.9578    	-6.96242    	-10.1948    	-486.414    	-66.8064    	-6.1745     	-67.5096    	-48.6242    	-63.3801    	-169.066    	-9.27971    	-434.152    	-44.9226    	-43.8733    	-6.41518    	-51.4915    	-65.133     
0.465 	-7.71147    	-314.893    	-6.5594     	-57.42      	-47.7896    	-47.8493    	-5.83132    	-307.339    	-56.6647    	-216.871    	-367.966    	-44.8921    	-56.0874    	-10.1718    	-63.0126    	-57.5358    	-38.6401    	-8.95816    	-52.3436    	-53.768     	-339.793    	-46.4447    	-1394.97    	-182.355    	-359.203    	-49.419     	-46.833     	-340.983    	-63.7749    	-52.2319    	-6.30771    	-7.02898    	-176.635    	-65.0784    	-71.6973    	-51.8018    	-45.0845    	-408.358    	-62.7075    	-1201.31    	-464.897    	-415.115    	-46.536     	-49.5636    	-72.034     	-399.274    	-6.54646    	-55.824     	-45.8304    	-334.346    	-5.38303    	-43.8386    	-346.314    	-7.41471    	-6.97311    	-55.9455    	-6.69318    	-9.8875     	-466.517    	-64.9602    	-5.92147    	-65.2268    	-47.2569    	-61.6305    	-164.702    	-8.86883    	-418.007    	-43.5022    	-42.6557    	-6.12234    	-49.4688    	-63.7067    
