q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-C_8    	H_200-H_15   	H_200-Br_24  	C_100-C_7    	C_100-H_22   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-Br_24  	C_100-C_14   	H_100-C_12   	C_100-H_21   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
0.285 	-17.4162    	-120.616    	-862.004    	-756.007    	-15.315     	-103.681    	-109.015    	-137.559    	-96.7674    	-18.5309    	-721.53     	-108.209    	-556.091    	-613.906    	-109.533    	-18.6515    	-102.063    	-114.253    	-19.9401    	-124.936    	-117.994    	-758.778    	-684.065    	-120.3      	-3350.13    	-535.716    	-672.88     	-101.575    	-112.308    	-19.587     	-841.313    	-120.477    	-17.6447    	-484.688    	-734.233    	-113.925    	-111.477    	-126.188    	-117.381    	-2949.75    	-660.537    	-114.382    	-107.322    	-720.298    	-17.0702    	-112.017    	-108.871    	-136.826    	-671.313    	-17.5097    	-139.851    	-119.421    	-708.195    	-15.6063    	-20.2768    	-111.938    	-17.0637    	-20.6727    	-112.031    	-16.1485    	-104.777    	-124.399    	-118.159    	-483.435    	-18.0998    	-636.167    	-103.274    	-117.077    	-17.1889    	-107.074    	-142.391    	-126.339    
0.295 	-16.8954    	-117.925    	-844.699    	-740.39     	-14.6975    	-101.05     	-105.616    	-133.691    	-92.7134    	-17.8224    	-710.336    	-104.317    	-532.708    	-605.881    	-104.988    	-18.0564    	-98.6386    	-109.662    	-19.3416    	-121.874    	-114.981    	-742.22     	-664.064    	-117.519    	-3215.95    	-510.361    	-655.297    	-98.3969    	-108.755    	-19.0195    	-828.107    	-116.969    	-16.9528    	-466.486    	-720.987    	-110.344    	-108.815    	-122.59     	-114.105    	-2850.57    	-649.6      	-110.629    	-104.29     	-699.264    	-16.4811    	-108.573    	-105.581    	-133.001    	-660.869    	-16.8452    	-136.678    	-116.087    	-693.89     	-14.9706    	-19.7405    	-108.279    	-16.3542    	-20.1029    	-109.085    	-15.4251    	-101.38     	-121.417    	-114.527    	-462.6      	-17.4288    	-617.67     	-99.0351    	-113.935    	-16.5481    	-103.06     	-138.914    	-123.053    
0.305 	-16.3252    	-114.878    	-824.771    	-722.314    	-14.037     	-98.1494    	-101.889    	-129.375    	-88.4334    	-17.0509    	-697.249    	-100.084    	-507.484    	-596.399    	-100.148    	-17.3957    	-94.9345    	-104.684    	-18.6765    	-118.393    	-111.557    	-723.249    	-642.384    	-114.402    	-3071.65    	-483.292    	-635.503    	-94.9575    	-104.908    	-18.3905    	-812.526    	-113.066    	-16.2136    	-447.293    	-705.599    	-106.379    	-105.833    	-118.601    	-110.483    	-2745.83    	-636.555    	-106.493    	-100.945    	-675.792    	-15.8415    	-104.737    	-101.985    	-128.738    	-648.516    	-16.1223    	-133.096    	-112.367    	-677.294    	-14.2986    	-19.1431    	-104.259    	-15.5876    	-19.4659    	-105.743    	-14.6527    	-97.7191    	-118.018    	-110.486    	-440.646    	-16.6938    	-597.712    	-94.4778    	-110.444    	-15.8509    	-98.7138    	-134.99     	-119.367    
0.315 	-15.7147    	-111.534    	-802.567    	-702.115    	-13.3453    	-95.0236    	-97.904     	-124.695    	-84.0162    	-16.2317    	-682.454    	-95.5918    	-480.861    	-585.46     	-95.1228    	-16.6806    	-91.0191    	-99.4278    	-17.958     	-114.562    	-107.778    	-702.225    	-619.482    	-111.009    	-2919.71    	-455.015    	-613.813    	-91.3172    	-100.848    	-17.7125    	-794.766    	-108.845    	-15.4424    	-427.389    	-688.331    	-102.102    	-102.58     	-114.314    	-106.588    	-2636.92    	-621.474    	-102.054    	-97.3415    	-650.357    	-15.1623    	-100.578    	-98.1492    	-124.12     	-634.365    	-15.3543    	-129.17     	-108.332    	-658.631    	-13.6032    	-18.4967    	-99.9541    	-14.7788    	-18.7748    	-102.055    	-13.8461    	-93.8672    	-114.27     	-106.115    	-417.942    	-15.9084    	-576.67     	-89.6921    	-106.67     	-15.1101    	-94.1202    	-130.693    	-115.361    
0.325 	-15.0735    	-107.951    	-778.453    	-680.15     	-12.6344    	-91.7199    	-93.7329    	-119.735    	-79.5478    	-15.3804    	-666.152    	-90.9232    	-453.29     	-573.093    	-90.0173    	-15.9228    	-86.9611    	-94.002     	-17.1995    	-110.45     	-103.706    	-679.527    	-595.802    	-107.403    	-2762.64    	-426.033    	-590.563    	-87.5367    	-96.6535    	-16.9979    	-775.048    	-104.386    	-14.654     	-407.059    	-669.467    	-97.5841    	-99.1067    	-109.819    	-102.492    	-2525.24    	-604.467    	-97.3934    	-93.5371    	-623.448    	-14.4547    	-96.1665    	-94.1413    	-119.232    	-618.559    	-14.5547    	-124.967    	-104.058    	-638.146    	-12.8968    	-17.8134    	-95.4417    	-13.9423    	-18.0426    	-98.0758    	-13.0201    	-89.8955    	-110.24     	-101.498    	-394.854    	-15.0865    	-554.921    	-84.7671    	-102.682    	-14.3389    	-89.3647    	-126.101    	-111.11     
0.335 	-14.4108    	-104.189    	-752.807    	-656.787    	-11.9157    	-88.2867    	-89.4458    	-114.58     	-75.1098    	-14.5121    	-648.56     	-86.1585    	-425.217    	-559.361    	-84.9306    	-15.134     	-82.8276    	-88.5102    	-16.4142    	-106.128    	-99.403     	-655.536    	-571.772    	-103.646    	-2602.95    	-396.841    	-566.108    	-83.6755    	-92.4015    	-16.2588    	-753.616    	-99.7681    	-13.8625    	-386.582    	-649.304    	-92.8981    	-95.4674    	-105.205    	-98.2667    	-2412.2     	-585.684    	-92.5926    	-89.5886    	-595.552    	-13.7296    	-91.5759    	-90.0266    	-114.155    	-601.267    	-13.7367    	-120.552    	-99.6178    	-616.11     	-12.1916    	-17.1055    	-90.7986    	-13.0928    	-17.2823    	-93.8655    	-12.1888    	-85.8731    	-106        	-96.7164    	-371.739    	-14.2417    	-532.826    	-79.7895    	-98.5503    	-13.55      	-84.5304    	-121.291    	-106.693    
0.345 	-13.7361    	-100.309    	-726.008    	-632.401    	-11.2003    	-84.7724    	-85.1102    	-109.313    	-70.7769    	-13.6413    	-629.905    	-81.3752    	-397.078    	-544.354    	-79.9529    	-14.3257    	-78.6826    	-83.0501    	-15.6149    	-101.667    	-94.9335    	-630.635    	-547.789    	-99.7975    	-2443.03    	-367.912    	-540.806    	-79.7906    	-88.1635    	-15.5071    	-730.728    	-95.0672    	-13.081     	-366.229    	-628.142    	-88.114     	-91.7147    	-100.556    	-93.9804    	-2299.17    	-565.309    	-87.7294    	-85.5524    	-567.146    	-12.9974    	-86.8791    	-85.8676    	-108.97     	-582.684    	-12.9132    	-115.992    	-95.0841    	-592.806    	-11.4985    	-16.3844    	-86.0992    	-12.2442    	-16.5064    	-89.4853    	-11.3657    	-81.8652    	-101.617    	-91.8504    	-348.933    	-13.3874    	-510.728    	-74.842     	-94.3392    	-12.7559    	-79.697     	-116.341    	-102.182    
0.355 	-13.0581    	-96.3684    	-698.434    	-607.363    	-10.4986    	-81.2246    	-80.79      	-104.011    	-66.6157    	-12.7814    	-610.415    	-76.646     	-369.288    	-528.195    	-75.1637    	-13.5092    	-74.5859    	-77.7112    	-14.8137    	-97.134     	-90.3613    	-605.198    	-524.21     	-95.9146    	-2285.18    	-339.687    	-515.02     	-75.935     	-84.0044    	-14.7537    	-706.657    	-90.3557    	-12.321     	-346.254    	-606.285    	-83.299     	-87.9011    	-95.949     	-89.6967    	-2187.45    	-543.563    	-82.8775    	-81.4827    	-538.687    	-12.2681    	-82.1476    	-81.7231    	-103.755    	-563.024    	-12.096     	-111.352    	-90.5258    	-568.532    	-10.8278    	-15.6611    	-81.4138    	-11.4096    	-15.7267    	-84.9975    	-10.5631    	-77.9322    	-97.1609    	-86.9771    	-326.748    	-12.5362    	-488.941    	-70.0009    	-90.1114    	-11.9681    	-74.9383    	-111.323    	-97.6479    
0.365 	-12.3853    	-92.4214    	-670.448    	-582.034    	-9.81972    	-77.6891    	-76.5434    	-98.7482    	-62.6831    	-11.9444    	-590.322    	-72.037     	-342.234    	-511.034    	-70.6302    	-12.695     	-70.5916    	-72.5727    	-14.0216    	-92.594     	-85.7485    	-579.578    	-501.351    	-92.0504    	-2131.52    	-312.565    	-489.104    	-72.1575    	-79.9815    	-14.0087    	-681.68     	-85.7002    	-11.5927    	-326.894    	-584.027    	-78.5159    	-84.0768    	-91.4525    	-85.4732    	-2078.26    	-520.694    	-78.105     	-77.4309    	-510.6      	-11.5507    	-77.4496    	-77.6461    	-98.5801    	-542.517    	-11.2963    	-106.69     	-86.0067    	-543.589    	-10.188     	-14.9456    	-76.807     	-10.601     	-14.954     	-80.4645    	-9.79228    	-74.1276    	-92.6959    	-82.1684    	-305.466    	-11.6996    	-467.744    	-65.335     	-85.924     	-11.1974    	-70.3212    	-106.307    	-93.1534    
0.375 	-11.7253    	-88.5188    	-642.397    	-556.756    	-9.172      	-74.2088    	-72.4225    	-93.5897    	-59.0259    	-11.1411    	-569.854    	-67.6072    	-316.268    	-493.047    	-66.4061    	-11.893     	-66.7472    	-67.7024    	-13.2487    	-88.1069    	-81.1545    	-554.109    	-479.474    	-88.2528    	-1983.96    	-286.9      	-463.402    	-68.5009    	-76.1432    	-13.2811    	-656.079    	-81.1604    	-10.9043    	-308.359    	-561.653    	-73.8216    	-80.2893    	-87.1259    	-81.3609    	-1972.72    	-496.978    	-73.473     	-73.4441    	-483.274    	-10.8533    	-72.8493    	-73.684     	-93.5098    	-521.407    	-10.5238    	-102.064    	-81.5848    	-518.278    	-9.58661    	-14.2467    	-72.3371    	-9.82884    	-14.198     	-75.947     	-9.06271    	-70.4978    	-88.2827    	-77.4897    	-285.33     	-10.8882    	-447.379    	-60.9046    	-81.8285    	-10.4532    	-65.9046    	-101.357    	-88.7553    
0.385 	-11.0849    	-84.706     	-614.602    	-531.849    	-8.56235    	-70.8234    	-68.4721    	-88.5936    	-55.6794    	-10.3803    	-549.23     	-63.4068    	-291.697    	-474.429    	-62.5312    	-11.1119    	-63.0931    	-63.1554    	-12.5034    	-83.7268    	-76.6351    	-529.095    	-458.791    	-84.5637    	-1844.19    	-262.99     	-438.237    	-65.0022    	-72.5287    	-12.5787    	-630.128    	-76.7885    	-10.2624    	-290.835    	-539.427    	-69.2671    	-76.5821    	-83.0183    	-77.403     	-1871.82    	-472.71     	-69.0346    	-69.5648    	-457.05     	-10.1829    	-68.4052    	-69.877     	-88.6001    	-499.942    	-9.78712    	-97.522     	-77.3111    	-492.896    	-9.02936    	-13.5721    	-68.0548    	-9.1024     	-13.4671    	-71.5036    	-8.38241    	-67.081     	-83.9761    	-72.9986    	-266.543    	-10.1109    	-428.046    	-56.7598    	-77.8693    	-9.74369    	-61.7381    	-96.5282    	-84.5022    
0.395 	-10.4699    	-81.0226    	-587.354    	-507.604    	-7.99633    	-67.5683    	-64.7294    	-83.8091    	-52.6679    	-9.66928    	-528.659    	-59.4773    	-268.785    	-455.397    	-59.0309    	-10.3597    	-59.662     	-58.9735    	-11.7929    	-79.5013    	-72.2412    	-504.805    	-439.455    	-81.0186    	-1713.63    	-241.076    	-413.908    	-61.6916    	-69.1669    	-11.9077    	-604.099    	-72.628     	-9.67143    	-274.475    	-517.596    	-64.896     	-72.9944    	-79.1675    	-73.6345    	-1776.42    	-448.198    	-64.8342    	-65.83      	-432.221    	-9.54521    	-64.1694    	-66.2579    	-83.8986    	-478.374    	-9.09312    	-93.1091    	-73.2289    	-467.731    	-8.52044    	-12.9279    	-64.0024    	-8.42906    	-12.7682    	-67.1888    	-7.75762    	-63.9067    	-79.8248    	-68.7444    	-249.266    	-9.37562    	-409.9      	-52.9409    	-74.0835    	-9.07557    	-57.8617    	-91.8708    	-80.4344    
0.405 	-9.88544    	-77.5017    	-560.911    	-484.277    	-7.47812    	-64.4741    	-61.2233    	-79.2761    	-50.0042    	-9.01334    	-508.336    	-55.8506    	-247.746    	-436.177    	-55.9165    	-9.64287    	-56.4785    	-55.1853    	-11.1229    	-75.4706    	-68.0182    	-481.471    	-421.568    	-77.646     	-1593.45    	-221.339    	-390.684    	-58.5926    	-66.077     	-11.273     	-578.246    	-68.7135    	-9.13403    	-259.402    	-496.376    	-60.7446    	-69.5601    	-75.5999    	-70.0822    	-1687.26    	-423.76     	-60.9071    	-62.2707    	-409.026    	-8.9448     	-60.1866    	-62.8519    	-79.4435    	-456.951    	-8.44733    	-88.8619    	-69.3733    	-443.053    	-8.06247    	-12.3191    	-60.2136    	-7.81457    	-12.1067    	-63.0529    	-7.19279    	-60.9957    	-75.8703    	-64.7674    	-233.616    	-8.68827    	-393.055    	-49.4773    	-70.5006    	-8.45405    	-54.3053    	-87.4254    	-76.5833    
0.415 	-9.33522    	-74.1698    	-535.494    	-462.088    	-7.01046    	-61.5663    	-57.9746    	-75.025     	-47.6905    	-8.41597    	-488.44     	-52.549     	-228.742    	-417.003    	-53.1862    	-8.96687    	-53.5595    	-51.806     	-10.4976    	-71.6672    	-64.0055    	-459.289    	-405.177    	-74.4674    	-1484.53    	-203.899    	-368.801    	-55.7218    	-63.2686    	-10.6783    	-552.81     	-65.0704    	-8.65102    	-245.706    	-475.956    	-56.8415    	-66.3073    	-72.3311    	-66.7643    	-1604.9     	-399.713    	-57.2793    	-58.9118    	-387.646    	-8.38492    	-56.4936    	-59.6769    	-75.2637    	-435.912    	-7.85363    	-84.8101    	-65.7712    	-419.116    	-7.65646    	-11.7489    	-56.7133    	-7.26288    	-11.4867    	-59.1406    	-6.69062    	-58.3603    	-72.1465    	-61.0981    	-219.663    	-8.0534     	-377.58     	-46.3879    	-67.1421    	-7.88281    	-51.0887    	-83.2243    	-72.9714    
0.425 	-8.82208    	-71.0463    	-511.285    	-441.215    	-6.59472    	-58.8651    	-54.9959    	-71.0764    	-45.719     	-7.87887    	-469.127    	-49.5857    	-211.885    	-398.111    	-50.826     	-8.33585    	-50.9138    	-48.8382    	-9.91943    	-68.1159    	-60.2358    	-438.409    	-390.279    	-71.4971    	-1387.46    	-188.815    	-348.458    	-53.0892    	-60.7416    	-10.1255    	-528.01     	-61.7153    	-8.22146    	-233.445    	-456.495    	-53.2074    	-63.2583    	-69.3655    	-63.691     	-1529.78    	-376.369    	-53.9675    	-55.7717    	-368.206    	-7.86761    	-53.1191    	-56.743     	-71.3785    	-415.481    	-7.3144     	-80.9762    	-62.4407    	-396.15     	-7.30198    	-11.2194    	-53.5174    	-6.77623    	-10.9105    	-55.4903    	-6.25207    	-56.0041    	-68.6791    	-57.7576    	-207.436    	-7.47393    	-363.501    	-43.6812    	-64.0219    	-7.36399    	-48.2221    	-79.2908    	-69.6125    
0.435 	-8.34779    	-68.1438    	-488.427    	-421.797    	-6.23093    	-56.3848    	-52.292     	-67.4418    	-44.0725    	-7.40203    	-450.537    	-46.9645    	-197.234    	-379.733    	-48.8109    	-7.75272    	-48.543     	-46.2727    	-9.38962    	-64.8332    	-56.7348    	-418.943    	-376.828    	-68.7426    	-1302.59    	-176.09     	-329.814    	-50.6984    	-58.4878    	-9.61549    	-504.042    	-58.6558    	-7.8429     	-222.645    	-438.115    	-49.856     	-60.4292    	-66.6978    	-60.8647    	-1462.17    	-354.023    	-50.9793    	-52.8628    	-350.775    	-7.3937     	-50.083     	-54.0535    	-67.7983    	-395.866    	-6.8305     	-77.3753    	-59.3922    	-374.356    	-6.99723    	-10.7311    	-50.6333    	-6.35516    	-10.3793    	-52.1337    	-5.87652    	-53.9228    	-65.4861    	-54.7573    	-196.923    	-6.95127    	-350.808    	-41.3561    	-61.1465    	-6.89829    	-45.7061    	-75.6398    	-66.5119    
0.445 	-7.91308    	-65.468     	-467.02     	-403.929    	-5.91787    	-54.1343    	-49.8605    	-64.1237    	-42.7264    	-6.98391    	-432.782    	-44.6813    	-184.799    	-362.089    	-47.107     	-7.21919    	-46.4418    	-44.0897    	-8.90791    	-61.828     	-53.5212    	-400.96     	-364.738    	-66.2047    	-1229.99    	-165.671    	-312.987    	-48.5471    	-56.4913    	-9.14776    	-481.075    	-55.8914    	-7.51153    	-213.301    	-420.907    	-46.7934    	-57.8302    	-64.3136    	-58.2809    	-1402.22    	-332.954    	-48.314     	-50.1911    	-335.369    	-6.96292    	-47.3967    	-51.6051    	-64.5246    	-377.249    	-6.4014     	-74.0156    	-56.6278    	-353.909    	-6.7392     	-10.2835    	-48.0605    	-5.99866    	-9.89267    	-49.0954    	-5.56183    	-52.1052    	-62.5773    	-52.0995    	-188.072    	-6.48535    	-339.457    	-39.4023    	-58.5154    	-6.48505    	-43.5329    	-72.2776    	-63.6673    
0.455 	-7.51779    	-63.0182    	-447.127    	-387.665    	-5.65322    	-52.117     	-47.6924    	-61.1168    	-41.6492    	-6.62155    	-415.954    	-42.724     	-174.546    	-345.386    	-45.6728    	-6.73584    	-44.599     	-42.2603    	-8.47284    	-59.102     	-50.6068    	-384.494    	-353.889    	-63.8785    	-1169.48    	-157.456    	-298.054    	-46.6277    	-54.7296    	-8.72076    	-459.251    	-53.4142    	-7.22245    	-205.38     	-404.926    	-44.0194    	-55.4651    	-62.1905    	-55.9289    	-1349.93    	-313.412    	-45.9632    	-47.7568    	-321.952    	-6.57401    	-45.0634    	-49.389     	-61.5513    	-359.787    	-6.0253     	-70.8984    	-54.1429    	-334.951    	-6.52387    	-9.87483    	-45.7908    	-5.70424    	-9.44923    	-46.3925    	-5.30459    	-50.5336    	-59.955     	-49.7781    	-180.799    	-6.07479    	-329.372    	-37.8018    	-56.1219    	-6.12233    	-41.6869    	-69.2031    	-61.0696    
0.465 	-7.16084    	-60.7878    	-428.773    	-373.02     	-5.4337     	-50.3307    	-45.773     	-58.4082    	-40.8049    	-6.31083    	-400.12     	-41.0742    	-166.396    	-329.807    	-44.462     	-6.30217    	-42.9981    	-40.7481    	-8.08185    	-56.6497    	-47.9964    	-369.537    	-344.137    	-61.7535    	-1120.7     	-151.301    	-285.05     	-44.9281    	-53.1753    	-8.33199    	-438.681    	-51.2096    	-6.96991    	-198.824    	-390.195    	-41.5277    	-53.3322    	-60.2997    	-53.7926    	-1305.17    	-295.613    	-43.9115    	-45.555     	-310.442    	-6.22484    	-43.0783    	-47.3912    	-58.8652    	-343.608    	-5.69931    	-68.0192    	-51.926     	-317.59     	-6.3464     	-9.50232    	-43.8099    	-5.46818    	-9.04641    	-44.0345    	-5.10023    	-49.185     	-57.6142    	-47.7791    	-174.99     	-5.71702    	-320.455    	-36.5294    	-53.9539    	-5.80715    	-40.1458    	-66.4077    	-58.7035    
