q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-C_8    	H_200-H_15   	H_200-Br_24  	C_100-C_7    	C_100-H_22   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-Br_24  	C_100-C_14   	H_100-C_12   	C_100-H_21   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
0.285 	-16.5124    	-114.992    	-824.597    	-706.636    	-15.0742    	-99.496     	-106.593    	-134.077    	-94.6752    	-17.8719    	-706.719    	-99.776     	-492.383    	-591.864    	-110.307    	-17.3604    	-99.505     	-110.202    	-19.0165    	-119.492    	-110.491    	-725.204    	-675.911    	-117.287    	-3003.04    	-475.85     	-630.376    	-97.9433    	-110.439    	-18.6057    	-837.199    	-114.45     	-17.6594    	-468.425    	-694.733    	-106.799    	-106.035    	-116.971    	-111.977    	-2888.02    	-612.875    	-106.253    	-101.791    	-676.344    	-16.0445    	-104.329    	-103.702    	-134.574    	-638.698    	-16.8136    	-138.058    	-115.356    	-668.44     	-15.3242    	-19.1605    	-107.214    	-15.7075    	-20.142     	-102.847    	-14.957     	-102.033    	-118.517    	-112.068    	-466.306    	-16.673     	-616.937    	-96.6222    	-114.078    	-16.999     	-99.9813    	-137.838    	-124.027    
0.295 	-16.0847    	-113.532    	-821.247    	-703.234    	-14.4766    	-97.6186    	-103.926    	-131.253    	-91.3885    	-17.3425    	-702.06     	-96.8566    	-475.059    	-586.509    	-106.898    	-16.8815    	-96.476     	-106.436    	-18.5997    	-117.439    	-108.306    	-713.914    	-663.832    	-115.901    	-2896.53    	-456.864    	-616.827    	-95.0716    	-108.311    	-18.1877    	-829.719    	-111.966    	-17.1898    	-451.245    	-689.391    	-103.619    	-104.219    	-115.27     	-109.685    	-2779.3     	-605.223    	-103.503    	-99.0872    	-663.953    	-15.5462    	-101.836    	-101.047    	-131.642    	-631.892    	-16.2883    	-136.525    	-112.777    	-656.836    	-14.8196    	-18.8633    	-104.31     	-15.1594    	-19.6788    	-100.863    	-14.3762    	-99.7456    	-117.143    	-109.66     	-445.964    	-16.1413    	-605.686    	-92.9633    	-111.676    	-16.5019    	-96.9385    	-136.439    	-120.896    
0.305 	-15.6057    	-111.708    	-815.223    	-697.564    	-13.8354    	-95.4491    	-100.916    	-127.959    	-87.8464    	-16.7478    	-695.209    	-93.6101    	-456.261    	-579.572    	-103.111    	-16.3388    	-93.1544    	-102.287    	-18.114     	-114.964    	-105.728    	-700.226    	-649.582    	-114.13     	-2781.56    	-436.403    	-601.272    	-91.9221    	-105.823    	-17.7065    	-819.544    	-109.076    	-16.6608    	-432.996    	-681.942    	-100.063    	-102.074    	-113.204    	-107.026    	-2664.54    	-595.658    	-100.382    	-96.0727    	-649.327    	-14.9971    	-98.9901    	-98.0681    	-128.244    	-623.187    	-15.704     	-134.518    	-109.796    	-643.015    	-14.2717    	-18.5035    	-101.037    	-14.5605    	-19.1433    	-98.5288    	-13.7484    	-97.1462    	-115.353    	-106.861    	-424.493    	-15.5486    	-592.68     	-89.0027    	-108.9      	-15.945     	-93.5681    	-134.558    	-117.338    
0.315 	-15.0834    	-109.55     	-806.52     	-689.653    	-13.1633    	-93.0177    	-97.6206    	-124.262    	-84.12      	-16.1004    	-686.233    	-90.1019    	-436.315    	-571.025    	-99.0339    	-15.7433    	-89.6052    	-97.8563    	-17.5695    	-112.124    	-102.809    	-684.455    	-633.442    	-112.007    	-2660.23    	-414.833    	-584.003    	-88.5542    	-103.025    	-17.1713    	-806.828    	-105.844    	-16.083     	-413.967    	-672.459    	-96.2102    	-99.6336    	-110.811    	-104.05     	-2545.73    	-584.26     	-96.9531    	-92.8027    	-632.755    	-14.4069    	-95.8453    	-94.8205    	-124.453    	-612.642    	-15.072     	-132.071    	-106.477    	-627.241    	-13.6906    	-18.0875    	-97.4649    	-13.9228    	-18.5491    	-95.8817    	-13.0859    	-94.2804    	-113.181    	-103.729    	-402.28     	-14.9069    	-578.113    	-84.8282    	-105.808    	-15.3385    	-89.9386    	-132.223    	-113.449    
0.325 	-14.5262    	-107.092    	-795.174    	-679.559    	-12.4725    	-90.3579    	-94.0993    	-120.234    	-80.2798    	-15.4131    	-675.227    	-86.3982    	-415.553    	-560.873    	-94.7545    	-15.1062    	-85.8939    	-93.2403    	-16.9766    	-108.977    	-99.6022    	-666.929    	-615.705    	-109.565    	-2534.65    	-392.525    	-565.327    	-85.0276    	-99.9654    	-16.5917    	-791.752    	-102.333    	-15.4673    	-394.451    	-661.038    	-92.1396    	-96.933     	-108.13     	-100.811    	-2424.87    	-571.139    	-93.2821    	-89.3336    	-614.541    	-13.7851    	-92.4596    	-91.3611    	-120.342    	-600.344    	-14.4036    	-129.223    	-102.889    	-609.793    	-13.0862    	-17.6221    	-93.6625    	-13.2584    	-17.9096    	-92.9639    	-12.401     	-91.1965    	-110.661    	-100.326    	-379.711    	-14.2281    	-562.198    	-80.5262    	-102.458    	-14.6929    	-86.1193    	-129.467    	-109.326    
0.335 	-13.9426    	-104.37     	-781.263    	-667.374    	-11.7751    	-87.5061    	-90.4114    	-115.945    	-76.3937    	-14.6986    	-662.318    	-82.5648    	-394.305    	-549.156    	-90.357     	-14.4387    	-82.0847    	-88.5335    	-16.3458    	-105.583    	-96.1641    	-647.979    	-596.673    	-106.843    	-2406.9     	-369.849    	-545.557    	-81.4014    	-96.6975    	-15.9774    	-774.522    	-98.6073    	-14.8242    	-374.738    	-647.804    	-87.9281    	-94.0113    	-105.204    	-97.362     	-2303.88    	-556.433    	-89.434     	-85.7215    	-595        	-13.1415    	-88.8916    	-87.7467    	-115.987    	-586.409    	-13.7102    	-126.017    	-99.1002    	-590.96     	-12.4686    	-17.1144    	-89.6993    	-12.5791    	-17.2379    	-89.8197    	-11.7057    	-87.9443    	-107.834    	-96.7132    	-357.157    	-13.5239    	-545.159    	-76.1802    	-98.9105    	-14.0188    	-82.1788    	-126.329    	-105.059    
0.345 	-13.3407    	-101.423    	-764.908    	-653.225    	-11.0825    	-84.5009    	-86.6151    	-111.467    	-72.5256    	-13.969     	-647.655    	-78.6656    	-372.891    	-535.949    	-85.921     	-13.7516    	-78.2389    	-83.8236    	-15.6874    	-102.002    	-92.5504    	-627.934    	-576.652    	-103.882    	-2278.97    	-347.161    	-525.006    	-77.7325    	-93.2728    	-15.3378    	-755.364    	-94.7314    	-14.1642    	-355.108    	-632.908    	-83.649     	-90.9088    	-102.073    	-93.7576    	-2184.56    	-540.303    	-85.4725    	-82.0211    	-574.443    	-12.4854    	-85.1994    	-84.0332    	-111.458    	-570.98     	-13.0029    	-122.497    	-95.1757    	-571.037    	-11.8472    	-16.5717    	-85.6426    	-11.8961    	-16.5469    	-86.4958    	-11.0116    	-84.5734    	-104.743    	-92.9507    	-334.97     	-12.8058    	-527.229    	-71.8683    	-95.2231    	-13.3264    	-78.1834    	-122.851    	-100.733    
0.355 	-12.7288    	-98.2904    	-746.269    	-637.268    	-10.405     	-81.3822    	-82.7659    	-106.868    	-68.7342    	-13.2359    	-631.413    	-74.7609    	-351.618    	-521.361    	-81.5193    	-13.0555    	-74.4138    	-79.1904    	-15.0114    	-98.2925    	-88.8163    	-607.114    	-555.942    	-100.723    	-2152.71    	-324.798    	-503.981    	-74.0746    	-89.742     	-14.6822    	-734.522    	-90.7661    	-13.4968    	-335.826    	-616.518    	-79.3704    	-87.6669    	-98.7811    	-90.0504    	-2068.58    	-522.938    	-81.4588    	-78.2843    	-553.181    	-11.826     	-81.4396    	-80.274     	-106.827    	-554.223    	-12.2921    	-118.712    	-91.1793    	-550.314    	-11.231     	-16.0014    	-81.556     	-11.22      	-15.848     	-83.0396    	-10.3292    	-81.133     	-101.433    	-89.0975    	-313.473    	-12.0848    	-508.646    	-67.6618    	-91.4518    	-12.6259    	-74.1954    	-119.08     	-96.4258    
0.365 	-12.1146    	-95.0126    	-725.545    	-619.688    	-9.75195    	-78.1904    	-78.9157    	-102.213    	-65.0713    	-12.5097    	-613.786    	-70.9067    	-330.77     	-505.536    	-77.2171    	-12.3599    	-70.6619    	-74.7041    	-14.3274    	-94.5084    	-85.0151    	-585.821    	-534.832    	-97.409     	-2029.83    	-303.071    	-482.776    	-70.4769    	-86.1541    	-14.0194    	-712.249    	-86.7694    	-12.8312    	-317.137    	-598.825    	-75.1538    	-84.3272    	-95.3679    	-86.2907    	-1957.44    	-504.544    	-77.4504    	-74.5594    	-531.51     	-11.1714    	-77.6662    	-76.5194    	-102.158    	-536.328    	-11.5875    	-114.712    	-87.17      	-529.076    	-10.6281    	-15.4107    	-77.4985    	-10.5603    	-15.152     	-79.4988    	-9.66823    	-77.6703    	-97.9496    	-85.2092    	-292.956    	-11.3708    	-489.646    	-63.6236    	-87.6492    	-11.9263    	-70.2724    	-115.064    	-92.2057    
0.375 	-11.505     	-91.6296    	-702.968    	-600.693    	-9.13133    	-74.9658    	-75.1117    	-97.5618    	-61.5817    	-11.8       	-594.985    	-67.1534    	-310.604    	-488.647    	-73.0699    	-11.6739    	-67.0291    	-70.424     	-13.644     	-90.7016    	-81.1973    	-564.339    	-513.597    	-93.9821    	-1911.85    	-282.26     	-461.668    	-66.9834    	-82.5546    	-13.3575    	-688.809    	-82.7941    	-12.1752    	-299.262    	-580.034    	-71.0533    	-80.9306    	-91.8727    	-82.5254    	-1852.43    	-485.343    	-73.4993    	-70.8902    	-509.713    	-10.5294    	-73.9295    	-72.8154    	-97.5104    	-517.499    	-10.8979    	-110.546    	-83.2016    	-507.594    	-10.0457    	-14.8065    	-73.5232    	-9.92539    	-14.4682    	-75.92      	-9.03708    	-74.2298    	-94.3387    	-81.3374    	-273.668    	-10.6729    	-470.46     	-59.8074    	-83.8632    	-11.2364    	-66.4656    	-110.853    	-88.1303    
0.385 	-10.9066    	-88.1804    	-678.801    	-580.514    	-8.54973    	-71.7475    	-71.3961    	-92.9685    	-58.302     	-11.1148    	-575.236    	-63.5452    	-291.348    	-470.892    	-69.1235    	-11.0051    	-63.5548    	-66.3977    	-12.9692    	-86.9188    	-77.4098    	-542.923    	-492.49     	-90.4837    	-1800.08    	-262.61     	-440.914    	-63.6323    	-78.9856    	-12.7036    	-664.467    	-78.8879    	-11.5358    	-282.391    	-560.361    	-67.1145    	-77.5166    	-88.3327    	-78.7973    	-1754.61    	-465.572    	-69.6522    	-67.3153    	-488.05     	-9.90669    	-70.2751    	-69.203     	-92.9373    	-497.957    	-10.231     	-106.263    	-79.3218    	-486.123    	-9.49005    	-14.1954    	-69.6764    	-9.32255    	-13.8044    	-72.3483    	-8.44282    	-70.8525    	-90.6463    	-77.5289    	-255.813    	-9.99901    	-451.31     	-56.2566    	-80.1367    	-10.5637    	-62.8197    	-106.499    	-84.2458    
0.395 	-10.3252    	-84.7025    	-653.33     	-559.399    	-8.01226    	-68.5731    	-67.8048    	-88.481     	-55.2602    	-10.461     	-554.769    	-60.1194    	-273.196    	-452.493    	-65.413     	-10.3604    	-60.2712    	-62.6609    	-12.3098    	-83.2015    	-73.6948    	-521.8      	-471.741    	-86.9534    	-1695.6     	-244.323    	-420.741    	-60.4551    	-75.4848    	-12.0643    	-639.489    	-75.0921    	-10.9189    	-266.687    	-540.03     	-63.3744    	-74.123     	-84.782     	-75.1447    	-1664.83    	-445.474    	-65.9492    	-63.8677    	-466.758    	-9.30901    	-66.7436    	-65.7175    	-88.4842    	-477.932    	-9.59311    	-101.912    	-75.571     	-464.899    	-8.96629    	-13.5835    	-65.9973    	-8.75759    	-13.1671    	-68.8263    	-7.89111    	-67.5752    	-86.9166    	-73.8246    	-239.551    	-9.35581    	-432.407    	-53.0037    	-76.507     	-9.9147     	-59.3717    	-102.052    	-80.5866    
0.405 	-9.76547    	-81.2312    	-626.863    	-537.607    	-7.52251    	-65.4778    	-64.3677    	-84.1397    	-52.476     	-9.84384    	-533.823    	-56.9057    	-256.306    	-433.69     	-61.9629    	-9.74528    	-57.2029    	-59.2369    	-11.6717    	-79.5854    	-70.0897    	-501.166    	-451.552    	-83.4285    	-1599.25    	-227.562    	-401.352    	-57.4769    	-72.0846    	-11.445     	-614.134    	-71.4414    	-10.3291    	-252.275    	-519.269    	-59.8606    	-70.7846    	-81.2516    	-71.6003    	-1583.69    	-425.294    	-62.4234    	-60.5747    	-446.045    	-8.74108    	-63.3697    	-62.3886    	-84.1892    	-457.657    	-8.98961    	-97.5394    	-71.9829    	-444.131    	-8.47836    	-12.9765    	-62.5173    	-8.23495    	-12.561     	-65.3934    	-7.38611    	-64.4302    	-83.1917    	-70.2597    	-224.991    	-8.74864    	-413.943    	-50.0709    	-73.0049    	-9.29503    	-56.1508    	-97.5629    	-77.1755    
0.415 	-9.23157    	-77.7991    	-599.72     	-515.405    	-7.08256    	-62.4934    	-61.1083    	-79.9778    	-49.9607    	-9.26734    	-512.634    	-53.9269    	-240.799    	-414.731    	-58.7872    	-9.16407    	-54.3668    	-56.1374    	-11.0597    	-76.1       	-66.6264    	-481.185    	-432.093    	-79.9436    	-1511.64    	-212.444    	-382.915    	-54.7158    	-68.8124    	-10.85      	-588.655    	-67.9635    	-9.76981    	-239.25     	-498.304    	-56.5921    	-67.533     	-77.7691    	-68.1916    	-1511.58    	-405.279    	-59.1008    	-57.4571    	-426.09     	-8.20656    	-60.1821    	-59.2394    	-80.0821    	-437.367    	-8.42442    	-93.1875    	-68.5834    	-424.005    	-8.02906    	-12.3792    	-59.26      	-7.75765    	-11.9894    	-62.085     	-6.93052    	-61.4443    	-79.5109    	-66.8626    	-212.198    	-8.18153    	-396.094    	-47.4696    	-69.6552    	-8.70896    	-53.1782    	-93.0786    	-74.0239    
0.425 	-8.72662    	-74.4358    	-572.226    	-493.058    	-6.69303    	-59.6485    	-58.0435    	-76.0207    	-47.7175    	-8.73398    	-491.434    	-51.1979    	-226.758    	-395.873    	-55.89      	-8.61989    	-51.7727    	-53.3631    	-10.4773    	-72.7686    	-63.3308    	-461.984    	-413.505    	-76.5296    	-1433.16    	-199.044    	-365.569    	-52.1831    	-65.6902    	-10.2829    	-563.29     	-64.6791    	-9.24325    	-227.67     	-477.358    	-53.5791    	-64.3966    	-74.3585    	-64.9401    	-1448.63    	-385.666    	-56.0005    	-54.5302    	-407.042    	-7.70804    	-57.2031    	-56.2871    	-76.1851    	-417.293    	-7.90022    	-88.8965    	-65.3909    	-404.679    	-7.62003    	-11.7962    	-56.2409    	-7.32739    	-11.4541    	-58.9323    	-6.52559    	-58.639     	-75.9101    	-63.6557    	-201.188    	-7.65719    	-379.014    	-45.201     	-66.4763    	-8.1597     	-50.4673    	-88.6445    	-71.1322    
0.435 	-8.25289    	-71.1671    	-544.706    	-470.831    	-6.3532     	-56.9675    	-55.184     	-72.2862    	-45.7421    	-8.2449     	-470.447    	-48.7269    	-214.229    	-377.369    	-53.2662    	-8.11467    	-49.4231    	-50.9043    	-9.9272     	-69.6084    	-60.2232    	-443.662    	-395.896    	-73.214     	-1363.95    	-187.394    	-349.419    	-49.8837    	-62.7342    	-9.74599    	-538.264    	-61.602     	-8.75056    	-217.562    	-456.643    	-50.8239    	-61.3992    	-71.0401    	-61.862     	-1394.79    	-366.682    	-53.1342    	-51.8031    	-389.018    	-7.24706    	-54.4487    	-53.5424    	-72.5125    	-397.655    	-7.41847    	-84.7023    	-62.4166    	-386.281    	-7.25183    	-11.2309    	-53.4685    	-6.94451    	-10.9554    	-55.9618    	-6.1712     	-56.0305    	-72.4215    	-60.6547    	-191.934    	-7.17707    	-362.831    	-43.2573    	-63.4804    	-7.64929    	-48.0238    	-84.3025    	-68.4916    
0.445 	-7.81178    	-68.0154    	-517.478    	-448.977    	-6.06109    	-54.4703    	-52.5345    	-68.7851    	-44.0237    	-7.80001    	-449.881    	-46.5149    	-203.226    	-359.466    	-50.9025    	-7.64921    	-47.3144    	-48.7427    	-9.41072    	-66.6302    	-57.318     	-426.284    	-379.342    	-70.02      	-1303.98    	-177.485    	-334.539    	-47.8164    	-59.9553    	-9.24073    	-513.781    	-58.7392    	-8.29186    	-208.918    	-436.361    	-48.3213    	-58.5607    	-67.8305    	-58.9674    	-1349.79    	-348.539    	-50.5072    	-49.2797    	-372.103    	-6.8242     	-51.9286    	-51.0105    	-69.0714    	-378.658    	-6.97948    	-80.6364    	-59.6648    	-368.914    	-6.92398    	-10.6865    	-50.9438    	-6.60819    	-10.4925    	-53.1948    	-5.86597    	-53.629     	-69.0726    	-57.8693    	-184.369    	-6.74141    	-347.653    	-41.6221    	-60.6737    	-7.17871    	-45.8465    	-80.09      	-66.0844    
0.455 	-7.40393    	-64.9989    	-490.845    	-427.734    	-5.81367    	-52.1722    	-50.0942    	-65.5212    	-42.5456    	-7.39808    	-429.931    	-44.557     	-193.727    	-342.394    	-48.7786    	-7.22331    	-45.4369    	-46.8523    	-8.92838    	-63.8396    	-54.624     	-409.884    	-363.888    	-66.9665    	-1253.01    	-169.271    	-320.97     	-45.9747    	-57.3591    	-8.76765    	-490.027    	-56.0919    	-7.86633    	-201.701    	-416.695    	-46.06      	-55.8966    	-64.7425    	-56.2615    	-1313.22    	-331.427    	-48.1185    	-46.9589    	-356.353    	-6.43909    	-49.6467    	-48.6909    	-65.8622    	-360.492    	-6.58248    	-76.7258    	-57.1335    	-352.65     	-6.63508    	-10.1651    	-48.6615    	-6.31651    	-10.0634    	-50.6473    	-5.6074     	-51.4396    	-65.8866    	-55.3031    	-178.388    	-6.34938    	-333.56     	-40.2722    	-58.0573    	-6.74792    	-43.9273    	-76.0402    	-63.8862    
0.465 	-7.02919    	-62.1321    	-465.089    	-407.321    	-5.60699    	-50.0836    	-47.8576    	-62.4923    	-41.2863    	-7.03691    	-410.768    	-42.8428    	-185.683    	-326.365    	-46.8688    	-6.83584    	-43.7762    	-45.2015    	-8.47976    	-61.2367    	-52.1444    	-394.473    	-349.55     	-64.0681    	-1210.64    	-162.672    	-308.725    	-44.3471    	-54.9465    	-8.32646    	-467.163    	-53.6553    	-7.47235    	-195.848    	-397.81     	-44.0233    	-53.4177    	-61.7859    	-53.7444    	-1284.49    	-315.513    	-45.9617    	-44.8353    	-341.796    	-6.09058    	-47.6013    	-46.5782    	-62.8793    	-343.322    	-6.22579    	-72.9923    	-54.8151    	-337.536    	-6.38293    	-9.66846    	-46.6108    	-6.06664    	-9.66525    	-48.3302    	-5.39201    	-49.4622    	-62.8818    	-52.9546    	-173.859    	-5.99919    	-320.607    	-39.1782    	-55.6272    	-6.35599    	-42.2529    	-72.1808    	-61.8671    
