q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-H_24   	H_100-C_8    	H_200-H_15   	C_100-C_7    	C_100-H_22   	H_200-H_23   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
0.275 	-13.9468    	-98.3625    	-759.94     	-632.344    	-12.5756    	-83.4348    	-92.8216    	-122.311    	-81.679     	-16.4893    	-608.625    	-83.4692    	-88.5852    	-499.24     	-96.8145    	-15.2104    	-12.0234    	-83.9134    	-100.484    	-16.4292    	-102.958    	-96.2371    	-617.439    	-576.762    	-102.532    	-560.006    	-81.8834    	-96.198     	-16.0245    	-756.451    	-13.272     	-100.048    	-15.7834    	-582.19     	-93.301     	-12.3879    	-89.1254    	-99.942     	-95.7911    	-544.307    	-92.512     	-85.2674    	-13.8398    	-604.878    	-13.4587    	-93.2637    	-87.2286    	-121.552    	-529.464    	-15.8103    	-125.191    	-103.348    	-579.884    	-13.1258    	-16.5105    	-97.7388    	-14.3534    	-17.0223    	-76.8766    	-91.3404    	-13.8174    	-86.8492    	-105.651    	-100.847    	-14.3321    	-524.251    	-88.4054    	-99.2569    	-15.1471    	-90.4507    	-126.22     	-103.533    
0.285 	-13.5591    	-97.2205    	-756.125    	-629.323    	-12.1561    	-81.4031    	-90.9181    	-120.406    	-78.5486    	-16.1885    	-606.816    	-81.3813    	-86.1068    	-488.976    	-94.7287    	-14.8179    	-11.5968    	-81.7077    	-98.6086    	-16.1019    	-101.842    	-94.619     	-611.889    	-569.354    	-101.557    	-552.02     	-79.596     	-94.5931    	-15.7207    	-752.481    	-12.8173    	-98.0504    	-15.4492    	-579.997    	-90.7192    	-11.932     	-87.4421    	-98.8378    	-94.1019    	-536.518    	-90.316     	-83.0703    	-13.4744    	-598.757    	-13.0655    	-91.6905    	-85.1484    	-119.624    	-523.193    	-15.4334    	-124.117    	-101.442    	-570.597    	-12.6618    	-16.2724    	-95.596     	-13.9689    	-16.7872    	-73.8655    	-89.7366    	-13.3428    	-84.7312    	-104.822    	-99.5462    	-13.9301    	-512.487    	-85.8684    	-97.6621    	-14.7984    	-88.027     	-125.102    	-102.075    
0.295 	-13.126     	-95.7833    	-750.083    	-624.516    	-11.6968    	-79.1414    	-88.7261    	-118.1      	-75.1622    	-15.8278    	-603.446    	-78.9842    	-83.308     	-477.561    	-92.3313    	-14.3647    	-11.1314    	-79.2458    	-96.3893    	-15.7165    	-100.371    	-92.6476    	-604.513    	-560.393    	-100.265    	-542.168    	-77.0489    	-92.6876    	-15.3634    	-746.277    	-12.313     	-95.7059    	-15.0626    	-576.343    	-87.7674    	-11.4416    	-85.4966    	-97.4381    	-92.1099    	-526.958    	-87.7865    	-80.589     	-13.0545    	-590.76     	-12.6253    	-89.7739    	-82.7842    	-117.302    	-515.583    	-15.0011    	-122.643    	-99.1849    	-559.397    	-12.158     	-15.9831    	-93.1174    	-13.5282    	-16.4927    	-70.6329    	-87.7915    	-12.8164    	-82.3572    	-103.642    	-97.8904    	-13.4733    	-499.373    	-82.9825    	-95.7649    	-14.3999    	-85.2821    	-123.579    	-100.284    
0.305 	-12.6555    	-94.0738    	-741.918    	-617.971    	-11.2056    	-76.6908    	-86.2883    	-115.447    	-71.5975    	-15.414     	-598.506    	-76.3171    	-80.2461    	-465.171    	-89.6762    	-13.8601    	-10.6353    	-76.5725    	-93.8718    	-15.2813    	-98.5704    	-90.358     	-595.431    	-550.032    	-98.6787    	-530.571    	-74.2892    	-90.519     	-14.9593    	-737.949    	-11.7691    	-93.0668    	-14.6314    	-571.197    	-84.5126    	-10.9264    	-83.3215    	-95.7651    	-89.8532    	-515.734    	-84.9745    	-77.8691    	-12.5874    	-580.999    	-12.1458    	-87.5418    	-80.1791    	-114.641    	-506.69     	-14.5223    	-120.799    	-96.632     	-546.487    	-11.6248    	-15.6477    	-90.3563    	-13.0385    	-16.1444    	-67.2499    	-85.5341    	-12.2486    	-79.7742    	-102.13     	-95.9066    	-12.9703    	-485.164    	-79.8037    	-93.6045    	-13.9591    	-82.2713    	-121.683    	-98.1968    
0.315 	-12.156     	-92.1183    	-731.761    	-609.761    	-10.6907    	-74.0938    	-83.6493    	-112.504    	-67.9316    	-14.9543    	-592.014    	-73.4223    	-76.9801    	-451.99     	-86.8181    	-13.3137    	-10.1167    	-73.734     	-91.1043    	-14.8045    	-96.4685    	-87.7888    	-584.779    	-538.433    	-96.8258    	-517.373    	-71.3654    	-88.1272    	-14.5157    	-727.635    	-11.1953    	-90.1877    	-14.1639    	-564.551    	-81.0234    	-10.3962    	-80.9518    	-93.844     	-87.372     	-502.975    	-81.9335    	-74.9582    	-12.0805    	-569.604    	-11.6345    	-85.026     	-77.3781    	-111.699    	-496.586    	-14.0058    	-118.619    	-93.8386    	-532.089    	-11.0726    	-15.2718    	-87.3682    	-12.5079    	-15.7485    	-63.787     	-82.9976    	-11.6499    	-77.0307    	-100.308    	-93.6258    	-12.4299    	-470.118    	-76.3909    	-91.2225    	-13.4837    	-79.0521    	-119.45     	-95.8551    
0.325 	-11.6359    	-89.946     	-719.767    	-599.98     	-10.16      	-71.3932    	-80.8544    	-109.327    	-64.2386    	-14.4564    	-584.009    	-70.3445    	-73.5694    	-438.204    	-83.8119    	-12.7355    	-9.58393    	-70.7768    	-88.1362    	-14.295     	-94.0984    	-84.9813    	-572.709    	-525.769    	-94.7352    	-502.741    	-68.3264    	-85.5537    	-14.04      	-715.498    	-10.6018    	-87.1239    	-13.6684    	-556.423    	-77.3684    	-9.86047    	-78.4241    	-91.7024    	-84.7081    	-488.832    	-78.7177    	-71.9051    	-11.5418    	-556.727    	-11.0997    	-82.2624    	-74.4272    	-108.534    	-485.363    	-13.4608    	-116.142    	-90.861     	-516.434    	-10.5114    	-14.8615    	-84.209     	-11.9446    	-15.3114    	-60.3119    	-80.2188    	-11.0307    	-74.1749    	-98.2032    	-91.0825    	-11.8613    	-454.491    	-72.8042    	-88.6612    	-12.9816    	-75.6822    	-116.92     	-93.3006    
0.335 	-11.1034    	-87.5879    	-706.111    	-588.74     	-9.6217     	-68.6312    	-77.9484    	-105.976    	-60.5879    	-13.928     	-574.558    	-67.1297    	-70.0724    	-423.996    	-80.7106    	-12.1352    	-9.04525    	-67.747     	-85.0167    	-13.7612    	-91.495     	-81.9786    	-559.384    	-512.22     	-92.4392    	-486.862    	-65.2205    	-82.8408    	-13.5398    	-701.72     	-9.99829    	-83.9301    	-13.1531    	-546.856    	-73.6143    	-9.32826    	-75.7758    	-89.3695    	-81.9036    	-473.475    	-75.3814    	-68.7585    	-10.9795    	-542.535    	-10.5493    	-79.2896    	-71.3726    	-105.204    	-473.127    	-12.8962    	-113.408    	-87.7546    	-499.76     	-9.95082    	-14.4229    	-80.9338    	-11.3573    	-14.8399    	-56.8882    	-77.2373    	-10.4013    	-71.2544    	-95.8461    	-88.3139    	-11.2736    	-438.529    	-69.1039    	-85.9632    	-12.4607    	-72.2187    	-114.132    	-90.5755    
0.345 	-10.5666    	-85.0767    	-690.988    	-576.174    	-9.08332    	-65.8486    	-74.9748    	-102.506    	-57.0424    	-13.377     	-563.75     	-63.8243    	-66.5455    	-409.544    	-77.5647    	-11.5223    	-8.50855    	-64.6885    	-81.7938    	-13.2117    	-88.6955    	-78.8247    	-544.976    	-497.967    	-89.9715    	-469.936    	-62.0944    	-80.0301    	-13.0224    	-686.502    	-9.39434    	-80.6591    	-12.626     	-535.922    	-69.8249    	-8.80796    	-73.0442    	-86.8759    	-79.0001    	-457.089    	-71.9771    	-65.5658    	-10.402     	-527.211    	-9.99119    	-76.1487    	-68.2594    	-101.763    	-459.999    	-12.3208    	-110.458    	-84.5726    	-482.306    	-9.3998     	-13.9622    	-77.5957    	-10.7545    	-14.3409    	-53.5737    	-74.0948    	-9.77168    	-68.3145    	-93.2694    	-85.3594    	-10.6756    	-422.465    	-65.3487    	-83.1699    	-11.9287    	-68.7165    	-111.131    	-87.7209    
0.355 	-10.0328    	-82.4457    	-674.604    	-562.427    	-8.55207    	-63.0833    	-71.9747    	-98.9709    	-53.6575    	-12.811     	-551.696    	-60.4741    	-63.0412    	-395.017    	-74.4206    	-10.9058    	-7.98131    	-61.643     	-78.5136    	-12.6544    	-85.7381    	-75.5637    	-529.664    	-483.19     	-87.367     	-452.176    	-58.9918    	-77.1622    	-12.495     	-670.057    	-8.79875    	-77.3609    	-12.0946    	-523.716    	-66.0591    	-8.30707    	-70.2658    	-84.2529    	-76.0377    	-439.872    	-68.5549    	-62.3721    	-9.81719    	-510.944    	-9.43298    	-72.8819    	-65.1305    	-98.2658    	-446.112    	-11.7426    	-107.335    	-81.3652    	-464.306    	-8.86627    	-13.4853    	-74.2444    	-10.1445    	-13.8212    	-50.4193    	-70.8342    	-9.1509     	-65.3973    	-90.5082    	-82.2595    	-10.0759    	-406.512    	-61.5948    	-80.321     	-11.3927    	-65.2272    	-107.96     	-84.7764    
0.365 	-9.50904    	-79.7282    	-657.174    	-547.661    	-8.03449    	-60.3704    	-68.9863    	-95.4206    	-50.4795    	-12.2374    	-538.529    	-57.1235    	-59.6079    	-380.573    	-71.3201    	-10.2941    	-7.47036    	-58.6484    	-75.2188    	-12.097     	-82.6615    	-72.2385    	-513.628    	-468.064    	-84.6608    	-433.804    	-55.9531    	-74.2757    	-11.9643    	-652.608    	-8.2196     	-74.0813    	-11.5658    	-510.357    	-62.3703    	-7.83212    	-67.4756    	-81.5315    	-73.0543    	-422.032    	-65.1616    	-59.2196    	-9.23307    	-493.933    	-8.88176    	-69.5322    	-62.0265    	-94.7604    	-431.612    	-11.1693    	-104.083    	-78.1779    	-445.989    	-8.35716    	-12.9982    	-70.9255    	-9.53556    	-13.2874    	-47.4678    	-67.4988    	-8.54731    	-62.5412    	-87.5992    	-79.0554    	-9.48252    	-390.86     	-57.8947    	-77.4534    	-10.8594    	-61.7981    	-104.661    	-81.7793    
0.375 	-9.00132    	-76.9573    	-638.92     	-532.047    	-7.53639    	-57.7412    	-66.044     	-91.9       	-47.5454    	-11.6632    	-524.398    	-53.8148    	-56.2883    	-366.354    	-68.2996    	-9.69455    	-6.98185    	-55.7387    	-71.9487    	-11.5462    	-79.5043    	-68.891     	-497.047    	-452.757    	-81.888     	-415.045    	-53.0145    	-71.4064    	-11.4367    	-634.38     	-7.66404    	-70.8614    	-11.046     	-495.986    	-58.8051    	-7.3885     	-64.7063    	-78.7424    	-70.0852    	-403.782    	-61.8392    	-56.1466    	-8.65704    	-476.378    	-8.34404    	-66.1423    	-58.984     	-91.2908    	-416.649    	-10.6073    	-100.744    	-75.0514    	-427.57     	-7.87819    	-12.5063    	-67.6797    	-8.93523    	-12.7458    	-44.7534    	-64.1314    	-7.96824    	-59.78      	-84.5798    	-75.7876    	-8.90263    	-375.676    	-54.2965    	-74.601     	-10.3348    	-58.4714    	-101.277    	-78.764     
0.385 	-8.51494    	-74.1646    	-620.065    	-515.764    	-7.06274    	-55.2226    	-63.1779    	-88.4487    	-44.8821    	-11.0948    	-509.468    	-50.5874    	-53.1194    	-352.488    	-65.3893    	-9.11384    	-6.52105    	-52.9434    	-68.7378    	-11.008     	-76.3041    	-65.5602    	-480.1      	-437.427    	-79.0824    	-396.123    	-50.2072    	-68.5866    	-10.9177    	-615.602    	-7.13822    	-67.737     	-10.5404    	-480.762    	-55.4028    	-6.98042    	-61.9881    	-75.9152    	-67.162     	-385.335    	-58.6249    	-53.1868    	-8.09599    	-458.48     	-7.82566    	-62.7541    	-56.036     	-87.8954    	-401.381    	-10.0627    	-97.3574    	-72.0206    	-409.251    	-7.43385    	-12.0148    	-64.5419    	-8.35054    	-12.2025    	-42.3014    	-60.7737    	-7.41992    	-57.1424    	-81.4875    	-72.4959    	-8.3427     	-361.097    	-50.8426    	-71.7938    	-9.82434    	-55.2836    	-97.849     	-75.7613    
0.395 	-8.05424    	-71.3804    	-600.831    	-498.997    	-6.61766    	-52.8369    	-60.4134    	-85.1001    	-42.5064    	-10.538     	-493.918    	-47.4772    	-50.1315    	-339.086    	-62.6133    	-8.55752    	-6.09234    	-50.2869    	-65.6163    	-10.4875    	-73.0969    	-62.2827    	-462.958    	-422.219    	-76.2765    	-377.26     	-47.5573    	-65.8448    	-10.4122    	-596.496    	-6.64717    	-64.7376    	-10.0537    	-464.862    	-52.1951    	-6.61086    	-59.3476    	-73.078     	-64.3125    	-366.905    	-55.5504    	-50.3691    	-7.55614    	-440.435    	-7.33163    	-59.4076    	-53.2106    	-84.606     	-385.968    	-9.5401     	-93.9621    	-69.114     	-391.216    	-7.0273     	-11.5283    	-61.541     	-7.78783    	-11.6629    	-40.1279    	-57.4657    	-6.9074     	-54.6514    	-78.3593    	-69.2182    	-7.80826    	-347.233    	-47.5695    	-69.0576    	-9.33231    	-52.2648    	-94.4136    	-72.7984    
0.405 	-7.6226     	-68.6325    	-581.429    	-481.929    	-6.2043     	-50.6014    	-57.7712    	-81.8812    	-40.4254    	-9.9979     	-477.932    	-44.5161    	-47.3484    	-326.241    	-59.9893    	-8.03012    	-5.69915    	-47.7887    	-62.609     	-9.98906    	-69.9167    	-59.0914    	-445.785    	-407.265    	-73.5004    	-358.67     	-45.0854    	-63.2055    	-9.92442    	-577.279    	-6.19477    	-61.8869    	-9.58949    	-448.473    	-49.2057    	-6.28158    	-56.8081    	-70.257     	-61.5606    	-348.7      	-52.6412    	-47.717     	-7.04299    	-422.435    	-6.86614    	-56.1403    	-50.5313    	-81.4482    	-370.569    	-9.04341    	-90.5932    	-66.3539    	-373.63     	-6.66046    	-11.0509    	-58.6996    	-7.25262    	-11.132     	-38.2399    	-54.2444    	-6.43451    	-52.3247    	-75.2309    	-65.9901    	-7.30386    	-334.164    	-44.5072    	-66.4138    	-8.86237    	-49.4386    	-91.0061    	-69.8984    
0.415 	-7.22244    	-65.9463    	-562.065    	-464.746    	-5.82491    	-48.5287    	-55.2669    	-78.8126    	-38.6367    	-9.47872    	-461.7      	-41.7313    	-44.787     	-314.029    	-57.5287    	-7.5351     	-5.34391    	-45.4629    	-59.7355    	-9.51576    	-66.795     	-56.0153    	-428.736    	-392.681    	-70.7817    	-340.553    	-42.8068    	-60.6883    	-9.45763    	-558.155    	-5.78376    	-59.2022    	-9.15045    	-431.79     	-46.4503    	-5.99311    	-54.3889    	-67.4761    	-58.9256    	-330.918    	-49.9171    	-45.2486    	-6.56121    	-404.661    	-6.43249    	-52.9869    	-48.0164    	-78.441     	-355.34     	-8.57538    	-87.2828    	-63.7559    	-356.639    	-6.33397    	-10.5862    	-56.0338    	-6.74958    	-10.6141    	-36.6359    	-51.1439    	-6.00386    	-50.1742    	-72.1361    	-62.8443    	-6.83305    	-321.944    	-41.6791    	-63.8793    	-8.41723    	-46.8222    	-87.6578    	-67.0806    
0.425 	-6.85521    	-63.3442    	-542.928    	-447.626    	-5.48083    	-46.6265    	-52.9114    	-75.9081    	-37.1295    	-8.984      	-445.413    	-39.1457    	-42.4574    	-302.507    	-55.2368    	-7.07487    	-5.0281     	-43.3187    	-57.0104    	-9.0699     	-63.7599    	-53.0796    	-411.955    	-378.568    	-68.1448    	-323.097    	-40.7312    	-58.3085    	-9.0144     	-539.313    	-5.4157     	-56.6943    	-8.73837    	-415.012    	-43.9371    	-5.74489    	-52.1055    	-64.7567    	-56.4224    	-313.746    	-47.3917    	-42.9762    	-6.1146     	-387.281    	-6.03309    	-49.9784    	-45.6795    	-75.5969    	-340.431    	-8.13778    	-84.0591    	-61.3294    	-340.364    	-6.04731    	-10.1371    	-53.5538    	-6.28245    	-10.1128    	-35.3068    	-48.1946    	-5.61685    	-48.2062    	-69.1064    	-59.8099    	-6.39833    	-310.601    	-39.1017    	-61.4665    	-7.99875    	-44.4262    	-84.3965    	-64.3599    
0.435 	-6.52144    	-60.8454    	-524.192    	-430.741    	-5.17248    	-44.8978    	-50.7109    	-73.1754    	-35.8853    	-8.51643    	-429.257    	-36.7769    	-40.3635    	-291.718    	-53.1135    	-6.65081    	-4.75221    	-41.3602    	-54.4432    	-8.65279    	-60.8363    	-50.3049    	-395.573    	-365.008    	-65.6109    	-306.472    	-38.8629    	-56.0767    	-8.59644    	-520.924    	-5.09109    	-54.3687    	-8.35414    	-398.336    	-41.6674    	-5.53528    	-49.969     	-62.1176    	-54.0616    	-297.355    	-45.0726    	-40.9071    	-5.70608    	-370.45     	-5.66943    	-47.1416    	-43.529     	-72.9221    	-325.984    	-7.73143    	-80.9464    	-59.0778    	-324.907    	-5.79891    	-9.706      	-51.2635    	-5.85406    	-9.6313     	-34.2362    	-45.4226    	-5.27374    	-46.4218    	-66.1701    	-56.9125    	-6.00123    	-300.138    	-36.7851    	-59.1835    	-7.60797    	-42.2548    	-81.2455    	-61.7477    
0.445 	-6.22077    	-58.4655    	-506.013    	-414.252    	-4.89951    	-43.3411    	-48.667     	-70.616     	-34.8793    	-8.0779     	-413.411    	-34.6379    	-38.5032    	-281.687    	-51.1538    	-6.26337    	-4.51586    	-39.5874    	-52.0388    	-8.26485    	-58.0456    	-47.7073    	-379.708    	-352.069    	-63.1973    	-290.826    	-37.2014    	-53.9989    	-8.20473    	-503.139    	-4.80937    	-52.2247    	-7.99784    	-381.956    	-39.6358    	-5.36177    	-47.9867    	-59.5744    	-51.8497    	-281.899    	-42.9622    	-39.043     	-5.33767    	-354.304    	-5.34216    	-44.4989    	-41.5687    	-70.4171    	-312.129    	-7.35625    	-77.9645    	-56.9986    	-310.349    	-5.58627    	-9.29455    	-49.1615    	-5.4663     	-9.17194    	-33.4018    	-42.8496    	-4.97375    	-44.8173    	-63.3525    	-54.1731    	-5.6423     	-290.536    	-34.7328    	-57.0342    	-7.24511    	-40.3068    	-78.2242    	-59.2515    
0.455 	-5.9521     	-56.2167    	-488.523    	-398.307    	-4.66079    	-41.9511    	-46.7777    	-68.2263    	-34.0817    	-7.6695     	-398.041    	-32.7365    	-36.8692    	-272.426    	-49.3482    	-5.91212    	-4.31783    	-37.9957    	-49.7977    	-7.90567    	-55.4052    	-45.2988    	-364.461    	-339.801    	-60.9176    	-276.285    	-35.7419    	-52.0771    	-7.83951    	-486.085    	-4.56908    	-50.2572    	-7.6688     	-366.053    	-37.8314    	-5.22105    	-46.1619    	-57.14      	-49.789     	-267.512    	-41.0574    	-37.3812    	-5.01049    	-338.963    	-5.05113    	-42.0682    	-39.7979    	-68.0769    	-298.982    	-7.01133    	-75.129     	-55.0848    	-296.747    	-5.4061     	-8.90394    	-47.2416    	-5.12014    	-8.73649    	-32.7767    	-40.4926    	-4.71513    	-43.3847    	-60.6749    	-51.6089    	-5.3212     	-281.762    	-32.9425    	-55.0186    	-6.90973    	-38.5756    	-75.3476    	-56.8757    
0.465 	-5.71362    	-54.1075    	-471.834    	-383.037    	-4.45459    	-40.7189    	-45.0374    	-65.9975    	-33.4592    	-7.29162    	-383.3      	-31.0758    	-35.4493    	-263.935    	-47.6839    	-5.59591    	-4.15615    	-36.5775    	-47.7167    	-7.57411    	-52.9284    	-43.0868    	-349.92     	-328.239    	-58.7815    	-262.951    	-34.4754    	-50.3091    	-7.50035    	-469.867    	-4.36794    	-48.4564    	-7.36571    	-350.795    	-36.2388    	-5.1092     	-44.4942    	-54.8242    	-47.8785    	-254.304    	-39.3508    	-35.9145    	-4.72483    	-324.527    	-4.79543    	-39.8624    	-38.2121    	-65.8922    	-286.646    	-6.69512    	-72.4508    	-53.3249    	-284.14     	-5.25451    	-8.53479    	-45.4931    	-4.81569    	-8.32609    	-32.3303    	-38.3638    	-4.49535    	-42.1124    	-58.1547    	-49.2324    	-5.03678    	-273.765    	-31.4064    	-53.1337    	-6.60073    	-37.0499    	-72.6265    	-54.6216    
