q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_200-H_15   	H_200-Br_24  	C_100-H_22   	H_200-N_7    	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-Br_24  	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
0.285 	-17.5844    	-608.313    	-16.3289    	-110.307    	-107.2      	-104.182    	-15.9446    	-630.254    	-113.748    	-493.327    	-665.256    	-107.392    	-112.783    	-19.7725    	-129.706    	-112.828    	-97.007     	-18.8855    	-110.418    	-101.888    	-657.391    	-104.437    	-3034.02    	-484.633    	-649.408    	-107.231    	-105.309    	-677.549    	-129.955    	-109.591    	-16.9406    	-17.4164    	-507.453    	-120.882    	-132.834    	-100.884    	-105.814    	-706.343    	-115.988    	-3091.78    	-809.121    	-709.496    	-100.489    	-107.632    	-131.102    	-712.517    	-16.9788    	-106.465    	-99.1683    	-608.97     	-15.0315    	-101.194    	-608.003    	-16.6746    	-17.3385    	-113.548    	-15.2141    	-19.3016    	-796.72     	-117.468    	-14.7992    	-114.556    	-103.654    	-116.693    	-498.28     	-18.9394    	-690.021    	-93.9679    	-100.001    	-16.3858    	-104.967    	-120.078    
0.295 	-17.0614    	-599.371    	-15.7132    	-107.81     	-103.608    	-100.196    	-15.3486    	-614.415    	-110.771    	-476.865    	-653.838    	-103.285    	-109.522    	-19.2445    	-125.97     	-109.633    	-93.2676    	-18.2916    	-107.45     	-99.9649    	-644.47     	-101.553    	-2922.38    	-464.154    	-636.602    	-104.186    	-101.88     	-658.309    	-125.979    	-106.67     	-16.2904    	-16.8199    	-486.703    	-117.529    	-130.057    	-98.6512    	-102.308    	-693.939    	-113.588    	-2963.11    	-793.966    	-695.993    	-97.3454    	-104.463    	-128.427    	-698.077    	-16.4239    	-103.953    	-95.9797    	-600.09     	-14.4088    	-97.5842    	-602.384    	-16.096     	-16.7122    	-110.156    	-14.7353    	-18.8064    	-782.984    	-114.819    	-14.2449    	-112.295    	-100.981    	-113.96     	-474.436    	-18.4209    	-680.035    	-90.9878    	-96.4715    	-15.7954    	-101.63     	-116.853    
0.305 	-16.485     	-588.869    	-15.0511    	-104.998    	-99.7194    	-95.95      	-14.6981    	-596.699    	-107.465    	-459.293    	-640.621    	-98.8471    	-105.945    	-18.6604    	-121.867    	-106.127    	-89.2285    	-17.6447    	-104.126    	-97.7694    	-629.816    	-98.3224    	-2804.61    	-442.493    	-622.137    	-100.827    	-98.1519    	-637.02     	-121.643    	-103.434    	-15.5912    	-16.1666    	-464.437    	-113.87     	-126.915    	-96.1607    	-98.5186    	-679.52     	-110.848    	-2826.52    	-776.682    	-680.754    	-93.9348    	-100.983    	-125.424    	-681.625    	-15.8166    	-101.176    	-92.5287    	-589.596    	-13.7433    	-93.7017    	-595.197    	-15.478     	-16.0374    	-106.45     	-14.2202    	-18.2592    	-767.37     	-111.85     	-13.6523    	-109.743    	-97.9887    	-110.895    	-449.194    	-17.8464    	-668.444    	-87.7683    	-92.664     	-15.1562    	-98.0025    	-113.289    
0.315 	-15.8645    	-576.826    	-14.3544    	-101.914    	-95.6092    	-91.5333    	-14.0052    	-577.393    	-103.892    	-440.849    	-625.76     	-94.176     	-102.124    	-18.0324    	-117.476    	-102.377    	-84.9694    	-16.9576    	-100.51     	-95.3233    	-613.61     	-94.7999    	-2682.67    	-420.018    	-606.215    	-97.2139    	-94.1961    	-614.122    	-117.035    	-99.9365    	-14.8558    	-15.4693    	-441.026    	-109.987    	-123.46     	-93.4451    	-94.5125    	-663.318    	-107.817    	-2684.45    	-757.548    	-664.054    	-90.318     	-97.2523    	-122.14     	-663.456    	-15.1668    	-98.1802    	-88.8761    	-577.534    	-13.0472    	-89.6213    	-586.37     	-14.8317    	-15.3265    	-102.504    	-13.6766    	-17.6702    	-750.097    	-108.617    	-13.0313    	-106.944    	-94.7232    	-107.554    	-423.032    	-17.2264    	-655.394    	-84.3633    	-88.6515    	-14.4795    	-94.152     	-109.462    
0.325 	-15.2098    	-563.289    	-13.6347    	-98.6076    	-91.3523    	-87.0326    	-13.2819    	-556.799    	-100.117    	-421.776    	-609.43     	-89.3675    	-98.1295    	-17.3727    	-112.875    	-98.4532    	-80.57      	-16.243     	-96.6643    	-92.6524    	-596.051    	-91.0428    	-2558.48    	-397.096    	-589.057    	-93.406     	-90.0846    	-590.065    	-112.238    	-96.2366    	-14.0968    	-14.7407    	-416.848    	-105.96     	-119.746    	-90.5403    	-90.3577    	-645.589    	-104.545    	-2539.32    	-736.859    	-646.173    	-86.556     	-93.3321    	-118.627    	-643.881    	-14.4848    	-95.0107    	-85.083     	-563.98     	-12.333     	-85.4176    	-575.87     	-14.1684    	-14.592     	-98.3924    	-13.1127    	-17.0499    	-731.396    	-105.181    	-12.3916    	-103.944    	-91.2325    	-103.996    	-396.425    	-16.572     	-641.044    	-80.8274    	-84.5069    	-13.7768    	-90.1463    	-105.447    
0.335 	-14.5304    	-548.339    	-12.9034    	-95.1258    	-87.0215    	-82.5299    	-12.5404    	-535.23     	-96.2019    	-402.318    	-591.825    	-84.5134    	-94.0333    	-16.6931    	-108.14     	-94.4246    	-76.1078    	-15.5133    	-92.6549    	-89.7862    	-577.353    	-87.1106    	-2433.88    	-374.081    	-570.89     	-89.4635    	-85.8878    	-565.288    	-107.337    	-92.3917    	-13.3267    	-13.9935    	-392.279    	-101.866    	-115.831    	-87.4839    	-86.1206    	-626.603    	-101.084    	-2393.46    	-714.92     	-627.391    	-82.7083    	-89.2828    	-114.934    	-623.218    	-13.7807    	-91.7147    	-81.2096    	-549.045    	-11.6126    	-81.1628    	-563.704    	-13.4989    	-13.8458    	-94.1876    	-12.5366    	-16.4087    	-711.508    	-101.6      	-11.7428    	-100.789    	-87.5668    	-100.283    	-369.83     	-15.8936    	-625.567    	-77.2149    	-80.301     	-13.0592    	-86.0517    	-101.319    
0.345 	-13.836     	-532.087    	-12.1713    	-91.5182    	-82.686     	-78.1009    	-11.7925    	-513.001    	-92.2073    	-382.715    	-573.15     	-79.6989    	-89.9019    	-16.0048    	-103.348    	-90.3558    	-71.6566    	-14.7802    	-88.5457    	-86.757     	-557.744    	-83.063     	-2310.6     	-351.31     	-551.953    	-85.4446    	-81.6725    	-540.215    	-102.41     	-88.4592    	-12.5571    	-13.2395    	-367.683    	-97.7757    	-111.772    	-84.315     	-81.8644    	-606.64     	-97.4874    	-2249.1     	-692.038    	-607.98     	-78.8324    	-85.1628    	-111.112    	-601.79     	-13.0644    	-88.3387    	-77.3133    	-532.865    	-10.8972    	-76.9255    	-549.925    	-12.8331    	-13.0995    	-89.9582    	-11.9561    	-15.7564    	-690.68     	-97.9305    	-11.094     	-97.5241    	-83.7782    	-96.4718    	-343.681    	-15.2018    	-609.143    	-73.5785    	-76.1012    	-12.3376    	-81.9315    	-97.148     
0.355 	-13.1357    	-514.672    	-11.4486    	-87.8331    	-78.4098    	-73.8126    	-11.0493    	-490.422    	-88.1908    	-363.196    	-553.621    	-75.0014    	-85.7978    	-15.3182    	-98.5667    	-86.3071    	-67.2849    	-14.0546    	-84.3987    	-83.5997    	-537.457    	-78.9594    	-2190.19    	-329.096    	-532.484    	-81.405     	-77.5009    	-515.245    	-97.5303    	-84.4949    	-11.799     	-12.4899    	-343.41     	-93.7507    	-107.625    	-81.0731    	-77.6477    	-585.983    	-93.8077    	-2108.28    	-668.517    	-588.2      	-74.9819    	-81.027     	-107.211    	-579.913    	-12.3454    	-84.9272    	-73.4479    	-515.605    	-10.1973    	-72.7688    	-534.623    	-12.1801    	-12.3635    	-85.7679    	-11.3787    	-15.1025    	-669.157    	-94.2265    	-10.4539    	-94.1953    	-79.9185    	-92.62      	-318.372    	-14.5061    	-591.959    	-69.9682    	-71.9697    	-11.6219    	-77.8446    	-93.0008    
0.365 	-12.4382    	-496.263    	-10.7443    	-84.1173    	-74.2503    	-69.7229    	-10.3214    	-467.798    	-84.2055    	-343.978    	-533.459    	-70.4881    	-81.7775    	-14.6425    	-93.8597    	-82.3331    	-63.0545    	-13.3461    	-80.2722    	-80.3507    	-516.73     	-74.8571    	-2074.06    	-307.718    	-512.72     	-77.3964    	-73.4294    	-490.743    	-92.762     	-80.5512    	-11.0623    	-11.755     	-319.784    	-89.845     	-103.443    	-77.7972    	-73.5238    	-564.915    	-90.0954    	-1972.84    	-644.653    	-568.291    	-71.2059    	-76.9259    	-103.278    	-557.894    	-11.6326    	-81.5227    	-69.6627    	-497.454    	-9.52224    	-68.749     	-517.934    	-11.5479    	-11.6474    	-81.6742    	-10.8113    	-14.4554    	-647.178    	-90.538     	-9.83023    	-90.8448    	-76.0392    	-88.7807    	-294.258    	-13.8156    	-574.205    	-66.4305    	-67.9627    	-10.9213    	-73.8444    	-88.9368    
0.375 	-11.7514    	-477.052    	-10.0663    	-80.4152    	-70.2575    	-65.8788    	-9.61795    	-445.415    	-80.2988    	-325.26     	-512.888    	-66.2156    	-77.8905    	-13.9859    	-89.283     	-78.4815    	-59.0194    	-12.6631    	-76.2206    	-77.0473    	-495.799    	-70.8103    	-1963.38    	-287.42     	-492.889    	-73.4659    	-69.507     	-467.033    	-88.1619    	-76.6769    	-10.3553    	-11.0437    	-297.101    	-86.1024    	-99.2759    	-74.5256    	-69.5394    	-543.71     	-86.3982    	-1844.39    	-620.725    	-548.473    	-67.5479    	-72.905     	-99.3578    	-536.02     	-10.9338    	-78.1642    	-66.0011    	-478.621    	-8.88029    	-64.9152    	-500.03     	-10.9433    	-10.9594    	-77.7268    	-10.2603    	-13.8228    	-624.975    	-86.9101    	-9.23       	-87.5122    	-72.1897    	-85.0029    	-271.642    	-13.1382    	-556.067    	-63.0071    	-64.1291    	-10.244     	-69.9779    	-85.0083    
0.385 	-11.0824    	-457.254    	-9.42128    	-76.7678    	-66.4732    	-62.3163    	-8.94732    	-423.541    	-76.5121    	-307.223    	-492.129    	-62.2288    	-74.1786    	-13.3549    	-84.8844    	-74.7925    	-55.2253    	-12.0126    	-72.2922    	-73.7271    	-474.894    	-66.8697    	-1859.14    	-268.407    	-473.208    	-69.6549    	-65.7753    	-444.395    	-83.7768    	-72.9161    	-9.68549    	-10.3637    	-275.621    	-82.5568    	-95.1709    	-71.2945    	-65.7341    	-522.629    	-82.7606    	-1724.26    	-596.994    	-528.942    	-64.0454    	-69.0038    	-95.4901    	-514.556    	-10.2563    	-74.8868    	-62.5005    	-459.33     	-8.27822    	-61.3079    	-481.117    	-10.3718    	-10.3065    	-73.9675    	-9.73127    	-13.2113    	-602.764    	-83.3821    	-8.65916    	-84.2337    	-68.4169    	-81.3306    	-250.773    	-12.4808    	-537.729    	-59.7347    	-60.5098    	-9.59673    	-66.2847    	-81.2594    
0.395 	-10.4373    	-437.098    	-8.81467    	-73.2124    	-62.9304    	-59.06      	-8.31646    	-402.419    	-72.8799    	-290.024    	-471.396    	-58.5605    	-70.6753    	-12.755     	-80.7029    	-71.2985    	-51.7085    	-11.3999    	-68.5295    	-70.4273    	-454.234    	-63.0806    	-1762.08    	-250.839    	-453.881    	-65.9988    	-62.2675    	-423.058    	-79.6435    	-69.3072    	-9.05841    	-9.72123    	-255.565    	-79.2315    	-91.1688    	-68.1378    	-62.1398    	-501.919    	-79.2227    	-1613.54    	-573.696    	-509.864    	-60.7291    	-65.2556    	-91.7115    	-493.74     	-9.6061     	-71.7213    	-59.1915    	-439.815    	-7.72138    	-57.9589    	-461.431    	-9.83745    	-9.6941     	-70.4293    	-9.22883    	-12.6263    	-580.748    	-79.9872    	-8.12258    	-81.0411    	-64.7643    	-77.8014    	-231.842    	-11.8491    	-519.368    	-56.6442    	-57.1373    	-8.98528    	-62.797     	-77.725     
0.405 	-9.82135    	-416.828    	-8.25039    	-69.7815    	-59.653     	-56.1229    	-7.73102    	-382.266    	-69.4298    	-273.795    	-450.895    	-55.2314    	-67.4055    	-12.1898    	-76.7681    	-68.0234    	-48.4962    	-10.829     	-64.968     	-67.1838    	-434.028    	-59.4832    	-1672.74    	-234.835    	-435.09     	-62.5263    	-59.0084    	-403.2      	-75.7882    	-65.8827    	-8.47831    	-9.12096    	-237.117    	-76.1399    	-87.3054    	-65.0861    	-58.7807    	-481.799    	-75.8194    	-1513       	-551.04     	-491.378    	-57.623     	-61.687     	-88.0531    	-473.777    	-8.98819    	-68.6933    	-56.0976    	-420.317    	-7.21368    	-54.8911    	-441.232    	-9.34291    	-9.12624    	-67.1363    	-8.75683    	-12.0719    	-559.108    	-76.752     	-7.62402    	-77.9614    	-61.271     	-74.4467    	-214.98     	-11.2478    	-501.148    	-53.7603    	-54.0355    	-8.41395    	-59.5389    	-74.4311    
0.415 	-9.23871    	-396.691    	-7.73103    	-66.503     	-56.656     	-53.5076    	-7.19524    	-363.265    	-66.182     	-258.646    	-430.818    	-52.2504    	-64.3857    	-11.662     	-73.1006    	-64.9829    	-45.606     	-10.3023    	-61.636     	-64.0304    	-414.465    	-56.1112    	-1591.45    	-220.466    	-416.997    	-59.2597    	-56.0143    	-384.947    	-72.2272    	-62.6688    	-7.94789    	-8.56621    	-220.414    	-73.2856    	-83.6103    	-62.1668    	-55.673     	-462.467    	-72.5802    	-1423.17    	-529.205    	-473.595    	-54.744     	-58.3184    	-84.5406    	-454.839    	-8.40645    	-65.8236    	-53.2356    	-401.073    	-6.75753    	-52.1184    	-420.796    	-8.88955    	-8.60547    	-64.1035    	-8.31816    	-11.5513    	-538.006    	-73.6963    	-7.16611    	-75.0169    	-57.9714    	-71.2913    	-200.262    	-10.68      	-483.225    	-51.1012    	-51.2194    	-7.88576    	-56.5265    	-71.3941    
0.425 	-8.69247    	-376.939    	-7.25784    	-63.3995    	-53.9459    	-51.2061    	-6.71198    	-345.569    	-63.1496    	-244.658    	-411.342    	-49.6155    	-61.6239    	-11.1724    	-69.712     	-62.1847    	-43.0465    	-9.82045    	-58.5544    	-60.9986    	-395.715    	-52.9918    	-1518.31    	-207.764    	-399.74     	-56.2143    	-53.2931    	-368.372    	-68.9668    	-59.6851    	-7.46836    	-8.05879    	-205.552    	-70.6636    	-80.1068    	-59.4028    	-52.8253    	-444.09     	-69.529     	-1344.3     	-508.337    	-456.595    	-52.1025    	-55.1633    	-81.1944    	-437.061    	-7.86362    	-63.1275    	-50.6151    	-382.316    	-6.35392    	-49.646     	-400.41     	-8.47746    	-8.13294    	-61.3375    	-7.91476    	-11.066     	-517.58     	-70.8335    	-6.75037    	-72.2247    	-54.8945    	-68.3526    	-187.704    	-10.1479    	-465.737    	-48.6792    	-48.6959    	-7.40243    	-53.7683    	-68.6213    
0.435 	-8.18469    	-357.814    	-6.83082    	-60.4882    	-51.5208    	-49.2016    	-6.28273    	-329.295    	-60.3388    	-231.887    	-392.626    	-47.3143    	-59.1202    	-10.7208    	-66.605     	-59.629     	-40.8178    	-9.38309    	-55.7368    	-58.1163    	-377.926    	-50.1456    	-1453.26    	-196.72     	-383.431    	-53.399     	-50.8449    	-353.501    	-66.004     	-56.9446    	-7.03958    	-7.59915    	-192.584    	-68.2609    	-76.812     	-56.813     	-50.2391    	-426.804    	-66.6831    	-1276.39    	-488.551    	-440.433    	-49.7021    	-52.2293    	-78.0291    	-420.54     	-7.36137    	-60.6149    	-48.2393    	-364.265    	-6.00246    	-47.4712    	-380.359    	-8.10554    	-7.70843    	-58.8364    	-7.54766    	-10.6169    	-497.945    	-68.1701    	-6.37725    	-69.5966    	-52.0637    	-65.6415    	-177.267    	-9.65249    	-448.808    	-46.4999    	-46.4636    	-6.96446    	-51.2653    	-66.1115    
0.445 	-7.71646    	-339.552    	-6.4488     	-57.7811    	-49.3715    	-47.4696    	-5.90772    	-314.526    	-57.7494    	-220.366    	-374.805    	-45.326     	-56.8676    	-10.3059    	-63.7747    	-57.3093    	-38.912     	-8.98837    	-53.1893    	-55.408     	-361.221    	-47.586     	-1396.09    	-187.286    	-368.156    	-50.8166    	-48.6629    	-340.311    	-63.3276    	-54.4539    	-6.66011    	-7.18648    	-181.522    	-66.0579    	-73.7363    	-54.4117    	-47.9092    	-410.712    	-64.0543    	-1219.21    	-469.927    	-425.136    	-47.5406    	-49.5183    	-75.0539    	-405.334    	-6.9003     	-58.2907    	-46.1052    	-347.124    	-5.70155    	-45.5838    	-360.925    	-7.77165    	-7.33055    	-56.5911    	-7.21699    	-10.2033    	-479.191    	-65.707     	-6.0462     	-67.1395    	-49.4963    	-63.162     	-168.867    	-9.19354    	-432.542    	-44.5632    	-44.5141    	-6.5712     	-49.012     	-63.8553    
0.455 	-7.28793    	-322.368    	-6.10957    	-55.2849    	-47.4823    	-45.9788    	-5.58592    	-301.311    	-55.3752    	-210.103    	-357.996    	-43.6219    	-54.8523    	-9.9252     	-61.2089    	-55.2126    	-37.3141    	-8.63339    	-50.9115    	-52.8935    	-345.695    	-45.3197    	-1346.41    	-179.382    	-353.973    	-48.4638    	-46.7336    	-328.739    	-60.919     	-52.2133    	-6.3274     	-6.81884    	-172.339    	-64.0301    	-70.8841    	-52.2083    	-45.8246    	-395.884    	-61.648     	-1172.33    	-452.513    	-410.71     	-45.6102    	-47.0271    	-72.2724    	-391.466    	-6.48007    	-56.1549    	-44.2044    	-331.07     	-5.44846    	-43.9673    	-342.376    	-7.47277    	-6.99683    	-54.5858    	-6.92206    	-9.82382    	-461.384    	-63.4393    	-5.75577    	-64.8554    	-47.2034    	-60.9118    	-162.374    	-8.76999    	-417.026    	-42.8635    	-42.8326    	-6.22098    	-46.9967    	-61.8365    
0.465 	-6.89841    	-306.458    	-5.8101     	-53.0011    	-45.8318    	-44.6935    	-5.31527    	-289.665    	-53.205     	-201.083    	-342.288    	-42.1678    	-53.0555    	-9.57561    	-58.8894    	-53.3213    	-36.0033    	-8.31434    	-48.8964    	-50.5886    	-331.419    	-43.3469    	-1303.74    	-172.901    	-340.914    	-46.3325    	-45.0383    	-318.684    	-58.7537    	-50.2176    	-6.03791    	-6.49332    	-164.974    	-62.1489    	-68.254     	-50.2076    	-43.9692    	-382.356    	-59.4638    	-1135.16    	-436.327    	-397.137    	-43.8987    	-44.7479    	-69.6835    	-378.923    	-6.09946    	-54.203     	-42.5237    	-316.257    	-5.23955    	-42.5997    	-324.956    	-7.20519    	-6.70387    	-52.7994    	-6.66144    	-9.47619    	-444.565    	-61.357     	-5.50373    	-62.7417    	-45.1904    	-58.8829    	-157.62     	-8.37992    	-402.327    	-41.3901    	-41.3987    	-5.91125    	-45.2027    	-60.0325    
