q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-C_8    	H_200-H_15   	H_200-Br_24  	C_100-C_7    	C_100-H_22   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-Br_24  	C_100-C_14   	H_100-C_12   	C_100-H_21   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
5.045 	0.000621566 	-0.013217   	0.142104    	0.180199    	0.000476405 	-0.0076506  	-0.0154341  	-0.00675676 	-0.0157466  	0.000557516 	0.306307    	-0.00766514 	-0.193707   	0.106602    	-0.0195371  	0.00063721  	-0.0128072  	-0.0224218  	9.81796e-05 	-0.00804046 	-0.0138326  	0.417007    	0.336461    	-0.00396939 	5.78096     	-0.184376   	0.341815    	-0.00618617 	-0.013043   	0.000152029 	0.0281113   	-0.00939109 	0.000254958 	-0.216082   	0.360758    	-0.0144702  	-0.0145364  	-0.0147026  	-0.0118781  	5.48429     	0.200887    	-0.0124771  	-0.0216509  	0.345591    	0.000209859 	-0.00731334 	-0.00610997 	-0.00358386 	0.286019    	0.000570434 	0.00533609  	-0.00895151 	0.337782    	0.000157291 	0.000705441 	-0.0131042  	0.000416458 	0.000203278 	-0.00548729 	0.000337933 	-0.00602217 	-0.00407753 	-0.0103758  	-0.237871   	0.00017367  	0.337391    	-0.0169602  	-0.0134599  	0.000130254 	-0.0129263  	-0.00429827 	-0.0204525  
5.055 	0.000620959 	-0.013644   	0.129747    	0.165586    	0.000491388 	-0.00712025 	-0.0155001  	-0.00621662 	-0.0163027  	0.000542033 	0.298292    	-0.00774153 	-0.193489   	0.11658     	-0.0188917  	0.000646464 	-0.0130347  	-0.0213086  	0.000153231 	-0.0078795  	-0.0137122  	0.41303     	0.333346    	-0.00480022 	5.80414     	-0.191646   	0.340321    	-0.00629289 	-0.0139829  	0.0002064   	0.0481791   	-0.00914036 	0.000307856 	-0.217571   	0.344263    	-0.0138562  	-0.0141526  	-0.0145555  	-0.0117072  	5.48008     	0.201414    	-0.0125879  	-0.0208399  	0.349586    	0.000252983 	-0.0071148  	-0.00618362 	-0.00399352 	0.281787    	0.000604634 	0.00518915  	-0.00938385 	0.335719    	0.000201318 	0.000729084 	-0.0134337  	0.000458648 	0.000197522 	-0.00505895 	0.000334733 	-0.00601461 	-0.00349614 	-0.010383   	-0.238322   	0.00017334  	0.338893    	-0.0165008  	-0.0129723  	0.000136973 	-0.0126118  	-0.00322675 	-0.0202994  
5.065 	0.000623958 	-0.0140095  	0.119596    	0.151344    	0.000508572 	-0.00656812 	-0.0154236  	-0.00555139 	-0.0167238  	0.000533754 	0.290549    	-0.00771377 	-0.193406   	0.127509    	-0.0181594  	0.00065106  	-0.0131599  	-0.0200685  	0.000215734 	-0.00769914 	-0.0134755  	0.40797     	0.330254    	-0.00566171 	5.83343     	-0.197797   	0.33955     	-0.00634886 	-0.0147641  	0.000264746 	0.0690587   	-0.00886589 	0.000368851 	-0.217147   	0.327602    	-0.0131925  	-0.0136096  	-0.0144414  	-0.0114625  	5.4965      	0.201927    	-0.012593   	-0.0198659  	0.35469     	0.000299394 	-0.00688715 	-0.00628175 	-0.0042256  	0.277558    	0.000637817 	0.00495362  	-0.00971894 	0.332945    	0.00024724  	0.000751718 	-0.0136853  	0.000505478 	0.000198372 	-0.00462273 	0.000335574 	-0.00605935 	-0.00298839 	-0.0103194  	-0.23707    	0.000179239 	0.340532    	-0.0159322  	-0.0123156  	0.000154172 	-0.0122489  	-0.00221714 	-0.0200508  
5.075 	0.000630128 	-0.0143093  	0.111794    	0.13773     	0.000527653 	-0.00601146 	-0.0152127  	-0.00478415 	-0.0170128  	0.000532341 	0.283159    	-0.00759115 	-0.193524   	0.138927    	-0.0173609  	0.000651002 	-0.0131859  	-0.0187304  	0.00028382  	-0.00750832 	-0.013135   	0.401735    	0.32702     	-0.00653394 	5.86765     	-0.202757   	0.339252    	-0.00636358 	-0.0153764  	0.000325356 	0.0902587   	-0.00857876 	0.000435713 	-0.214958   	0.311052    	-0.0124918  	-0.0129269  	-0.0143605  	-0.0111586  	5.52997     	0.202234    	-0.0125046  	-0.0187622  	0.360539    	0.000347998 	-0.00664299 	-0.00640402 	-0.00428795 	0.273286    	0.000669189 	0.00462336  	-0.00995504 	0.329434    	0.000294072 	0.000772522 	-0.0138564  	0.000555284 	0.000205811 	-0.00420006 	0.000340475 	-0.00616568 	-0.00256907 	-0.010195   	-0.234235   	0.000190942 	0.342015    	-0.0152685  	-0.0115214  	0.000181112 	-0.0118512  	-0.00129832 	-0.019712   
5.085 	0.000638857 	-0.0145402  	0.106391    	0.124969    	0.000548216 	-0.0054674  	-0.0148785  	-0.00394113 	-0.0171757  	0.000537162 	0.276152    	-0.00738583 	-0.19388    	0.150341    	-0.0165187  	0.000646392 	-0.0131185  	-0.0173266  	0.000355452 	-0.00731618 	-0.0127058  	0.394232    	0.323459    	-0.0073965  	5.90509     	-0.206489   	0.339131    	-0.00634777 	-0.0158147  	0.000386445 	0.111277    	-0.00829041 	0.000506016 	-0.211193   	0.29486     	-0.0117685  	-0.0121278  	-0.0143121  	-0.0108116  	5.57584     	0.20213     	-0.0123369  	-0.0175649  	0.366706    	0.00039761  	-0.00639578 	-0.00654978 	-0.00419355 	0.268904    	0.000697988 	0.00419576  	-0.0100931  	0.325146    	0.000340816 	0.000790669 	-0.0139464  	0.000606256 	0.00021956  	-0.00381193 	0.000349303 	-0.00634052 	-0.00224971 	-0.010022   	-0.229973   	0.000207848 	0.343015    	-0.0145275  	-0.0106243  	0.000216748 	-0.0114329  	-0.000495052	-0.0192903  
5.095 	0.000649391 	-0.0147002  	0.103352    	0.113257    	0.000569757 	-0.0049524  	-0.0144347  	-0.00305071 	-0.0172216  	0.000547333 	0.269504    	-0.00711237 	-0.194493   	0.161247    	-0.0156561  	0.000637426 	-0.0129654  	-0.0158917  	0.000428497 	-0.00713167 	-0.0122045  	0.385372    	0.319374    	-0.00822908 	5.94354     	-0.20899    	0.338863    	-0.00631283 	-0.0160783  	0.000446221 	0.131618    	-0.00801217 	0.000577226 	-0.20608    	0.279239    	-0.0110385  	-0.0112385  	-0.0142947  	-0.0104384  	5.62865     	0.201414    	-0.0121055  	-0.0163116  	0.372729    	0.000447    	-0.00615924 	-0.00671812 	-0.00395981 	0.264325    	0.000723516 	0.00367187  	-0.0101368  	0.320042    	0.000386487 	0.000805363 	-0.0139567  	0.000656511 	0.000239103 	-0.00347804 	0.000361785 	-0.00658797 	-0.00203821 	-0.00981458 	-0.224472   	0.00022921  	0.343187    	-0.0137299  	-0.00966064 	0.000259774 	-0.0110081  	0.000172583 	-0.0187947  
5.105 	0.000660872 	-0.014788   	0.102554    	0.102748    	0.000591705 	-0.00448165 	-0.013897   	-0.00214251 	-0.0171618  	0.00056176  	0.263148    	-0.00678715 	-0.19535    	0.17115     	-0.014796   	0.000624398 	-0.0127365  	-0.0144612  	0.000500796 	-0.00696319 	-0.011649   	0.375076    	0.314569    	-0.00901208 	5.98037     	-0.21029    	0.338104    	-0.00627027 	-0.0161713  	0.000502945 	0.150813    	-0.00775482 	0.000646793 	-0.199873   	0.264364    	-0.0103179  	-0.010287   	-0.0143057  	-0.0100563  	5.68233     	0.199893    	-0.0118268  	-0.0150402  	0.378123    	0.000494925 	-0.00594683 	-0.00690778 	-0.00360783 	0.259448    	0.000745155 	0.00305633  	-0.0100918  	0.314079    	0.000430152 	0.00081587  	-0.0138906  	0.000704162 	0.000263719 	-0.00321614 	0.000377517 	-0.00690902 	-0.00193868 	-0.00958797 	-0.21794    	0.000254176 	0.342184    	-0.0128981  	-0.00866725 	0.000308673 	-0.0105907  	0.000689672 	-0.0182356  
5.115 	0.000672382 	-0.0148034  	0.103806    	0.0935575   	0.000613446 	-0.00406854 	-0.0132828  	-0.00124631 	-0.0170096  	0.000579199 	0.256976    	-0.00642771 	-0.196416   	0.179586    	-0.0139603  	0.000607687 	-0.012443   	-0.0130704  	0.000570239 	-0.0068183  	-0.0110578  	0.36328     	0.308856    	-0.00972713 	6.01265     	-0.210452   	0.336513    	-0.00623118 	-0.0161018  	0.000554985 	0.168432    	-0.00752814 	0.000712237 	-0.192842   	0.250365    	-0.00962317 	-0.00930216 	-0.0143417  	-0.00968205 	5.73049     	0.197392    	-0.0115174  	-0.0137876  	0.382405    	0.000540176 	-0.00577114 	-0.00711711 	-0.00316153 	0.254165    	0.000762395 	0.00235731  	-0.00996618 	0.307217    	0.000470953 	0.000821546 	-0.0137526  	0.000747388 	0.000292511 	-0.00304127 	0.000395985 	-0.00730134 	-0.00195136 	-0.0093577  	-0.210606   	0.00028182  	0.339675    	-0.0120555  	-0.00768034 	0.000361774 	-0.0101937  	0.00104673  	-0.0176243  
5.125 	0.000682981 	-0.0147471  	0.106852    	0.0857579   	0.000634353 	-0.00372419 	-0.01261    	-0.00039106 	-0.0167789  	0.000598313 	0.250852    	-0.00605206 	-0.19763    	0.186139    	-0.0131691  	0.000587754 	-0.0120972  	-0.011753   	0.000634836 	-0.00670336 	-0.0104491  	0.34994     	0.302069    	-0.0103576  	6.03723     	-0.209562   	0.333761    	-0.00620565 	-0.0158817  	0.000600877 	0.184105    	-0.00734049 	0.000771241 	-0.185262   	0.237331    	-0.00897006 	-0.00831271 	-0.0143985  	-0.00933121 	5.76663     	0.193761    	-0.0111935  	-0.0125884  	0.385108    	0.000581616 	-0.00564339 	-0.00734408 	-0.00264669 	0.248364    	0.000774847 	0.0015862   	-0.00976944 	0.299427    	0.00050813  	0.000821863 	-0.0135491  	0.000784501 	0.000324452 	-0.0029652  	0.000416584 	-0.0077592  	-0.00207269 	-0.00913902 	-0.202705   	0.00031118  	0.335355    	-0.0112255  	-0.0067342  	0.000417306 	-0.0098289  	0.00123981  	-0.016973   
5.135 	0.000691757 	-0.0146203  	0.111389    	0.0793767   	0.000653809 	-0.00345707 	-0.0118967  	0.000396088 	-0.0164842  	0.000617731 	0.244619    	-0.00567807 	-0.198908   	0.190459    	-0.0124396  	0.000565134 	-0.0117116  	-0.0105402  	0.000692775 	-0.00662331 	-0.00984037 	0.335037    	0.29407     	-0.0108891  	6.0509      	-0.207734   	0.329547    	-0.00620233 	-0.015526   	0.000639366 	0.197527    	-0.00719851 	0.00082172  	-0.177405   	0.225305    	-0.00837317 	-0.0073462  	-0.014471   	-0.0090178  	5.78448     	0.188885    	-0.0108702  	-0.0114735  	0.385806    	0.000618216 	-0.00557289 	-0.00758615 	-0.00208999 	0.241941    	0.000782258 	0.000757218 	-0.00951239 	0.290686    	0.000541051 	0.000816436 	-0.013287   	0.00081401  	0.00035843  	-0.00299594 	0.000438645 	-0.00827357 	-0.00229551 	-0.0089461  	-0.194475   	0.000341296 	0.328966    	-0.0104306  	-0.00586015 	0.000473466 	-0.00950612 	0.00127041  	-0.0162939  
5.145 	0.000697857 	-0.0144252  	0.117076    	0.0743976   	0.000671233 	-0.00327267 	-0.0111608  	0.00109071  	-0.0161397  	0.000636107 	0.238112    	-0.00532275 	-0.200148   	0.192277    	-0.0117857  	0.000540417 	-0.0112992  	-0.00945925 	0.000742482 	-0.00658144 	-0.00924781 	0.31858     	0.284757    	-0.0113097  	6.05044     	-0.205095   	0.32361     	-0.006228   	-0.0150519  	0.000669446 	0.208473    	-0.0071068  	0.000861897 	-0.169529   	0.214288    	-0.00784539 	-0.00642813 	-0.0145534  	-0.0087536  	5.77819     	0.182687    	-0.0105611  	-0.0104696  	0.384127    	0.000649088 	-0.00556664 	-0.00784034 	-0.00151804 	0.2348      	0.000784515 	-0.000113042	-0.00920667 	0.28099     	0.000569216 	0.000805034 	-0.0129743  	0.000834668 	0.000393286 	-0.00313738 	0.000461456 	-0.00883225 	-0.00260934 	-0.00879143 	-0.18615    	0.000371246 	0.320306    	-0.00969127 	-0.00508557 	0.000528474 	-0.00923326 	0.00114522  	-0.0155991  
5.155 	0.000700532 	-0.0141644  	0.123551    	0.0707627   	0.000686103 	-0.00317335 	-0.0104189  	0.00167186  	-0.0157591  	0.000652177 	0.231163    	-0.00500168 	-0.201233   	0.191413    	-0.0112174  	0.000514242 	-0.010872   	-0.00853249 	0.000782669 	-0.00657924 	-0.00868567 	0.300612    	0.274072    	-0.0116104  	6.03282     	-0.201789   	0.315743    	-0.00628722 	-0.0144787  	0.000690395 	0.216804    	-0.0070677  	0.000890356 	-0.161869   	0.204241    	-0.00739742 	-0.0055811  	-0.0146391  	-0.00854776 	5.7426      	0.175134    	-0.0102776  	-0.00959801 	0.379769    	0.000673513 	-0.00562901 	-0.0081031  	-0.000956424	0.22686     	0.000781655 	-0.00100618 	-0.00886431 	0.27035     	0.000592277 	0.000787598 	-0.0126192  	0.000845523 	0.000427868 	-0.00338908 	0.000484292 	-0.00942023 	-0.0030008  	-0.00868521 	-0.17795    	0.00040017  	0.30924     	-0.00902564 	-0.00443306 	0.000580633 	-0.00901585 	0.000875739 	-0.0149002  
5.165 	0.000699162 	-0.0138409  	0.130446    	0.0683748   	0.000697978 	-0.00315823 	-0.00968643 	0.0021228   	-0.0153543  	0.000664806 	0.223619    	-0.00472849 	-0.202032   	0.18779     	-0.0107405  	0.000487279 	-0.0104413  	-0.00777685 	0.000812368 	-0.00661632 	-0.00816595 	0.281206    	0.262003    	-0.0117854  	5.99522     	-0.197964   	0.305799    	-0.00638214 	-0.0138262  	0.000701786 	0.222469    	-0.00708124 	0.000906085 	-0.154628   	0.195089    	-0.00703735 	-0.00482412 	-0.0147213  	-0.00840649 	5.67344     	0.166239    	-0.0100288  	-0.00887422 	0.372515    	0.000690962 	-0.00576148 	-0.00837038 	-0.000428877	0.218063    	0.000773853 	-0.00190263 	-0.00849728 	0.258797    	0.000610039 	0.00076424  	-0.0122299  	0.000845944 	0.000461068 	-0.00374624 	0.000506436 	-0.0100201  	-0.00345408 	-0.00863486 	-0.170077   	0.000427305 	0.295709    	-0.00844835 	-0.00391989 	0.00062838  	-0.00885687 	0.000477715 	-0.0142077  
5.175 	0.000693283 	-0.0134583  	0.137395    	0.0671011   	0.00070651  	-0.00322328 	-0.00897669 	0.00243141  	-0.0149361  	0.000673034 	0.215343    	-0.00451437 	-0.202414   	0.181429    	-0.0103565  	0.00046021  	-0.0100173  	-0.00720313 	0.000830957 	-0.00669037 	-0.00769801 	0.260471    	0.248589    	-0.0118318  	5.9352      	-0.19377    	0.293699    	-0.00651236 	-0.0131149  	0.000703504 	0.225507    	-0.00714508 	0.000908504 	-0.147975   	0.186728    	-0.00677036 	-0.00417209 	-0.0147926  	-0.00833284 	5.5675      	0.156059    	-0.00982097 	-0.00830746 	0.362236    	0.000701114 	-0.0059625  	-0.00863759 	4.35127e-05 	0.208372    	0.000761421 	-0.00278227 	-0.00811715 	0.246382    	0.00062246  	0.00073525  	-0.0118147  	0.000835642 	0.000491862 	-0.00419977 	0.000527208 	-0.0106127  	-0.00395154 	-0.00864473 	-0.16271    	0.000451999 	0.279733    	-0.00797026 	-0.00355751 	0.000670337 	-0.00875672 	-2.95056e-05	-0.0135313  
5.185 	0.000682604 	-0.0130206  	0.144052    	0.0667784   	0.000711461 	-0.00336144 	-0.00830094 	0.0025906   	-0.0145131  	0.00067611  	0.206229    	-0.00436774 	-0.202246   	0.172457    	-0.0100626  	0.000433717 	-0.00960816 	-0.00681562 	0.000838173 	-0.00679725 	-0.00728838 	0.238549    	0.233916    	-0.0117502  	5.85075     	-0.189354   	0.279434    	-0.00667493 	-0.0123645  	0.000695738 	0.226044    	-0.0072546  	0.000897478 	-0.142038   	0.179025    	-0.00659852 	-0.00363541 	-0.0148451  	-0.0083266  	5.42275     	0.144699    	-0.00965763 	-0.00790051 	0.348902    	0.000703859 	-0.00622753 	-0.00889964 	0.000442931 	0.197781    	0.000744794 	-0.00362516 	-0.00773464 	0.233178    	0.000629646 	0.000701083 	-0.0113811  	0.000814679 	0.000519349 	-0.00473653 	0.000545986 	-0.0111775  	-0.00447429 	-0.0087158  	-0.155998   	0.000473732 	0.261412    	-0.00759803 	-0.00335137 	0.000705347 	-0.00871319 	-0.000623731	-0.0128787  
5.195 	0.000667019 	-0.012532   	0.150101    	0.0672183   	0.000712704 	-0.00356288 	-0.007668   	0.00259842  	-0.0140918  	0.000673515 	0.196203    	-0.00429399 	-0.201401   	0.161095    	-0.00985157 	0.00040846  	-0.00922052 	-0.00661209 	0.000834111 	-0.00693107 	-0.00694065 	0.215615    	0.21812     	-0.0115441  	5.74038     	-0.184853   	0.263068    	-0.00686443 	-0.0115937  	0.000678974 	0.224283    	-0.00740307 	0.00087331  	-0.136901   	0.171832    	-0.00652072 	-0.00321978 	-0.0148714  	-0.00838437 	5.23842     	0.132305    	-0.00953934 	-0.00764986 	0.332582    	0.000699303 	-0.00654908 	-0.00915099 	0.000755339 	0.186308    	0.000724511 	-0.00441214 	-0.0073594  	0.219278    	0.000631838 	0.000662351 	-0.0109361  	0.000783462 	0.000542773 	-0.0053398  	0.000562225 	-0.0116935  	-0.00500288 	-0.00884563 	-0.150061   	0.000492121 	0.240927    	-0.00733393 	-0.00330095 	0.000732504 	-0.0087216  	-0.00128073 	-0.0122565  
5.205 	0.000646609 	-0.0119969  	0.155263    	0.0682133   	0.000710232 	-0.00381541 	-0.00708422 	0.00245802  	-0.0136767  	0.000664979 	0.185234    	-0.00429537 	-0.199765   	0.147655    	-0.00971258 	0.000385061 	-0.00885891 	-0.0065839  	0.000819213 	-0.00708443 	-0.00665543 	0.19187     	0.201377    	-0.0112201  	5.60313     	-0.180392   	0.244736    	-0.00707321 	-0.0108198  	0.000653968 	0.220501    	-0.00758188 	0.000836724 	-0.132604   	0.164988    	-0.00653266 	-0.00292619 	-0.0148637  	-0.00849969 	5.01504     	0.119058    	-0.00946386 	-0.00754596 	0.313439    	0.000687762 	-0.00691698 	-0.00938572 	0.000970824 	0.174004    	0.0007012   	-0.00512548 	-0.00699965 	0.204793    	0.000629401 	0.000619802 	-0.0104856  	0.000742726 	0.00056155  	-0.00598975 	0.000575472 	-0.01214    	-0.0055179  	-0.00902843 	-0.144986   	0.000506926 	0.218532    	-0.00717584 	-0.00339993 	0.000751178 	-0.00877497 	-0.00197511 	-0.011669   
5.215 	0.000621633 	-0.01142    	0.159305    	0.0695436   	0.000704153 	-0.0041049  	-0.00655346 	0.00217747  	-0.0132699  	0.000650482 	0.173329    	-0.00437096 	-0.197244   	0.132523    	-0.00963146 	0.00036409  	-0.00852581 	-0.00671633 	0.000794243 	-0.00724863 	-0.00643053 	0.167543    	0.183902    	-0.0107874  	5.43868     	-0.176078   	0.224638    	-0.0072917  	-0.0100578  	0.000621718 	0.215032    	-0.00778093 	0.000788831 	-0.129145   	0.158326    	-0.006627   	-0.00275106 	-0.0148147  	-0.00866334 	4.75443     	0.105174    	-0.0094263  	-0.00757374 	0.291728    	0.000669742 	-0.00731867 	-0.00959765 	0.00108378  	0.160946    	0.000675549 	-0.00574946 	-0.00666209 	0.189853    	0.000622799 	0.000574299 	-0.0100347  	0.000693505 	0.000575279 	-0.00666412 	0.000585381 	-0.0124972  	-0.00600069 	-0.00925525 	-0.140823   	0.000518047 	0.194548    	-0.00711739 	-0.00363663 	0.000761024 	-0.00886433 	-0.00268112 	-0.0111193  
5.225 	0.000592522 	-0.0108062  	0.162045    	0.0709832   	0.000694681 	-0.00441579 	-0.00607717 	0.00176936  	-0.0128717  	0.00063025  	0.160543    	-0.00451681 	-0.193761   	0.116148    	-0.00959135 	0.000346042 	-0.00822169 	-0.00698924 	0.000760253 	-0.00741398 	-0.0062611  	0.142881    	0.165939    	-0.0102576  	5.24727     	-0.171999   	0.203033    	-0.00750878 	-0.00932032 	0.000583426 	0.208258    	-0.00798896 	0.000731081 	-0.12648    	0.151684    	-0.00679366 	-0.00268656 	-0.0147178  	-0.00886371 	4.45959     	0.0908916   	-0.0094194  	-0.00771333 	0.267785    	0.000645928 	-0.00773964 	-0.00978041 	0.00109292  	0.147239    	0.000648287 	-0.00627085 	-0.00635168 	0.174599    	0.00061258  	0.000526794 	-0.0095873  	0.000637094 	0.000583752 	-0.00733893 	0.000591722 	-0.0127468  	-0.00643386 	-0.0095143  	-0.137591   	0.000525518 	0.169351    	-0.00714829 	-0.0039946  	0.000761982 	-0.00897905 	-0.00337355 	-0.0106081  
5.235 	0.000559857 	-0.0101604  	0.163358    	0.0723074   	0.000682132 	-0.00473169 	-0.00565462 	0.00125028  	-0.0124806  	0.000604738 	0.146969    	-0.00472608 	-0.189269   	0.0990244   	-0.00957349 	0.000331329 	-0.00794515 	-0.0073778  	0.000718544 	-0.00757018 	-0.00613998 	0.118146    	0.147754    	-0.00964438 	5.02978     	-0.168222   	0.180231    	-0.00771229 	-0.0086173  	0.000540449 	0.200588    	-0.00819402 	0.000665208 	-0.124532   	0.144907    	-0.00702007 	-0.00272106 	-0.0145667  	-0.00908724 	4.13463     	0.0764651   	-0.00943397 	-0.00794091 	0.242016    	0.000617153 	-0.00816389 	-0.00992765 	0.00100115  	0.133009    	0.000620156 	-0.00667933 	-0.00607167 	0.159183    	0.000599347 	0.000478297 	-0.00914617 	0.000574999 	0.00058695  	-0.00798934 	0.000594379 	-0.0128731  	-0.00680193 	-0.00979144 	-0.135274   	0.00052949  	0.143363    	-0.00725481 	-0.00445336 	0.000754272 	-0.00910727 	-0.00402848 	-0.0101349  
5.245 	0.000524342 	-0.00948791 	0.16317     	0.0732988   	0.000666902 	-0.00503593 	-0.00528315 	0.000640151 	-0.0120936  	0.000574607 	0.132741    	-0.00498943 	-0.183749   	0.0816677   	-0.00955802 	0.000320267 	-0.00769305 	-0.00785344 	0.000670613 	-0.00770661 	-0.00605807 	0.0936075   	0.129621    	-0.00896275 	4.78762     	-0.16479    	0.156578    	-0.0078895  	-0.00795592 	0.000494256 	0.192449    	-0.00838394 	0.000593161 	-0.123192   	0.137853    	-0.00729169 	-0.00283977 	-0.0143564  	-0.00931901 	3.78461     	0.0621561   	-0.00945925 	-0.00822966 	0.21488     	0.00058437  	-0.00857452 	-0.0100331  	0.000815294 	0.118402    	0.000591886 	-0.00696775 	-0.00582354 	0.14376     	0.000583736 	0.000429847 	-0.0087131  	0.000508887 	0.000585038 	-0.00859045 	0.000593358 	-0.0128632  	-0.00709174 	-0.0100707  	-0.13383    	0.000530218 	0.117031    	-0.00742038 	-0.00498925 	0.000738374 	-0.00923634 	-0.00462401 	-0.00969745 
5.255 	0.00048678  	-0.0087939  	0.161467    	0.0737534   	0.000649454 	-0.00531221 	-0.00495849 	-3.8513e-05 	-0.0117064  	0.000540686 	0.118027    	-0.00529538 	-0.177215   	0.0646      	-0.0095248  	0.000313062 	-0.00746087 	-0.00838493 	0.000618096 	-0.00781282 	-0.00600478 	0.0695359   	0.111817    	-0.00822897 	4.52274     	-0.161725   	0.132447    	-0.00802772 	-0.00734054 	0.000446372 	0.184263    	-0.00854678 	0.000517037 	-0.122325   	0.130403    	-0.00759245 	-0.00302535 	-0.0140829  	-0.00954328 	3.41535     	0.0482241   	-0.00948349 	-0.00855089 	0.186876    	0.000548617 	-0.00895428 	-0.0100909  	0.000545635 	0.103581    	0.000564168 	-0.00713237 	-0.00560714 	0.128489    	0.000566392 	0.000382477 	-0.00828885 	0.000440528 	0.000578348 	-0.00911818 	0.000588776 	-0.0127078  	-0.00729285 	-0.0103349  	-0.133186   	0.000528041 	0.090817    	-0.00762628 	-0.00557643 	0.000715003 	-0.00935331 	-0.00514089 	-0.00929212 
5.265 	0.00044804  	-0.00808378 	0.158284    	0.0734871   	0.000630299 	-0.00554514 	-0.00467514 	-0.000761459	-0.0113143  	0.000503942 	0.103023    	-0.00563074 	-0.169709   	0.0483267   	-0.00945432 	0.000309808 	-0.00724293 	-0.00893947 	0.000562716 	-0.00787884 	-0.00596852 	0.0461954   	0.0946077   	-0.00745981 	4.23754     	-0.159028   	0.108224    	-0.00811476 	-0.00677284 	0.000398327 	0.176436    	-0.00867134 	0.000439001 	-0.121782   	0.12246     	-0.00790532 	-0.00325874 	-0.0137434  	-0.00974411 	3.03318     	0.0349176   	-0.00949445 	-0.00887509 	0.158521    	0.000510986 	-0.00928621 	-0.0100955  	0.000205422 	0.0887153   	0.000537638 	-0.0071729  	-0.00542078 	0.113522    	0.00054794  	0.000337183 	-0.00787339 	0.000371732 	0.000567358 	-0.00955009 	0.000580855 	-0.0124013  	-0.00739786 	-0.0105663  	-0.133249   	0.00052336  	0.0651802   	-0.00785242 	-0.00618782 	0.000685077 	-0.00944543 	-0.00556304 	-0.00891429 
